2026-04-13T00:00:33.602257+00:00 | Rockabye | Clean Bandit Ft Sean Paul | source:amperwave-api
2026-04-13T19:18:10.964570+00:00 | Greedy | Tate Mcrae | source:amperwave-api
2026-04-13T19:19:15.094329+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-13T19:19:51.805539+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-13T19:20:27.045810+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-13T19:21:02.574536+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-13T19:21:38.670065+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-13T19:22:14.695564+00:00 | Closer | Ne-Yo | source:amperwave-api
2026-04-13T19:22:50.216212+00:00 | Closer | Ne-Yo | source:amperwave-api
2026-04-13T19:23:24.924489+00:00 | Closer | Ne-Yo | source:amperwave-api
2026-04-13T19:24:00.198389+00:00 | Closer | Ne-Yo | source:amperwave-api
2026-04-13T19:24:35.752763+00:00 | Closer | Ne-Yo | source:amperwave-api
2026-04-13T19:25:11.013847+00:00 | Closer | Ne-Yo | source:amperwave-api
2026-04-13T19:25:46.688974+00:00 | Closer | Ne-Yo | source:amperwave-api
2026-04-13T19:26:32.349054+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-13T19:27:08.052684+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-13T19:27:43.968858+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-13T19:28:25.353696+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-13T19:29:01.963949+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-13T19:30:03.873892+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T19:30:39.285539+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T19:31:14.255889+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T19:31:54.417499+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T19:32:29.474302+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T19:33:25.356008+00:00 | Super Bass | Nicki Minaj | source:amperwave-api
2026-04-13T19:34:03.612761+00:00 | Super Bass | Nicki Minaj | source:amperwave-api
2026-04-13T19:34:39.212646+00:00 | Super Bass | Nicki Minaj | source:amperwave-api
2026-04-13T19:35:14.148853+00:00 | Super Bass | Nicki Minaj | source:amperwave-api
2026-04-13T19:35:48.995484+00:00 | Super Bass | Nicki Minaj | source:amperwave-api
2026-04-13T19:36:24.395154+00:00 | Super Bass | Nicki Minaj | source:amperwave-api
2026-04-13T19:37:00.090492+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-13T19:37:35.175791+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-13T19:38:10.968685+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-13T19:38:46.226414+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-13T19:39:21.802432+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-13T19:39:57.162187+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-13T19:40:33.525133+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-13T19:41:08.465237+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-13T19:41:44.052162+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-13T19:42:31.205825+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-13T19:43:06.676902+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-13T19:43:41.351419+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-13T19:44:17.545245+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-13T19:44:54.184822+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-13T19:45:54.615844+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-13T19:46:30.148362+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-13T19:47:05.176315+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-13T19:47:40.688996+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-13T19:48:15.635247+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-13T19:48:51.015198+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-13T19:49:27.535757+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-13T19:50:02.798905+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-13T19:51:01.726100+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-13T19:51:36.530205+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-13T19:52:11.773894+00:00 | Lose Yourself | Eminem | source:amperwave-api
2026-04-13T19:52:47.889831+00:00 | Lose Yourself | Eminem | source:amperwave-api
2026-04-13T19:53:23.621761+00:00 | Lose Yourself | Eminem | source:amperwave-api
2026-04-13T19:53:59.203782+00:00 | Lose Yourself | Eminem | source:amperwave-api
2026-04-13T19:54:34.177237+00:00 | Lose Yourself | Eminem | source:amperwave-api
2026-04-13T19:55:09.213831+00:00 | Lose Yourself | Eminem | source:amperwave-api
2026-04-13T19:55:44.246858+00:00 | Lose Yourself | Eminem | source:amperwave-api
2026-04-13T19:56:19.532101+00:00 | Lose Yourself | Eminem | source:amperwave-api
2026-04-13T19:56:54.265790+00:00 | Heat Waves | Glass Animals | source:amperwave-api
2026-04-13T19:57:30.533476+00:00 | Heat Waves | Glass Animals | source:amperwave-api
2026-04-13T19:58:29.881090+00:00 | Heat Waves | Glass Animals | source:amperwave-api
2026-04-13T19:59:05.127552+00:00 | Heat Waves | Glass Animals | source:amperwave-api
2026-04-13T19:59:40.648014+00:00 | Heat Waves | Glass Animals | source:amperwave-api
2026-04-13T20:00:17.000611+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T20:00:52.227554+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T20:01:27.656206+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T20:02:05.504498+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T20:02:44.133118+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T20:03:43.493272+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-13T20:04:20.080045+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-13T20:05:21.225950+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-13T20:05:59.603800+00:00 | Eastside | Benny Blanco Ft Halsey Ft Khalid | source:amperwave-api
2026-04-13T20:07:03.652890+00:00 | Eastside | Benny Blanco Ft Halsey Ft Khalid | source:amperwave-api
2026-04-13T20:07:42.921539+00:00 | Eastside | Benny Blanco Ft Halsey Ft Khalid | source:amperwave-api
2026-04-13T20:08:17.721328+00:00 | Eastside | Benny Blanco Ft Halsey Ft Khalid | source:amperwave-api
2026-04-13T20:08:53.268653+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-13T20:09:28.132114+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-13T20:10:04.301637+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-13T20:10:39.956207+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-13T20:11:16.007538+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-13T20:11:52.062483+00:00 | We Cant Be Friends | Ariana Grande | source:amperwave-api
2026-04-13T20:12:27.804120+00:00 | We Cant Be Friends | Ariana Grande | source:amperwave-api
2026-04-13T20:13:03.588720+00:00 | We Cant Be Friends | Ariana Grande | source:amperwave-api
2026-04-13T20:13:39.054302+00:00 | We Cant Be Friends | Ariana Grande | source:amperwave-api
2026-04-13T20:14:30.184549+00:00 | We Cant Be Friends | Ariana Grande | source:amperwave-api
2026-04-13T20:15:05.243084+00:00 | We Cant Be Friends | Ariana Grande | source:amperwave-api
2026-04-13T20:15:39.847484+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-13T20:16:18.889238+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-13T20:16:53.811554+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-13T20:17:52.309327+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-13T20:18:30.238842+00:00 | Teenage Dream | Katy Perry | source:amperwave-api
2026-04-13T20:19:05.746950+00:00 | Teenage Dream | Katy Perry | source:amperwave-api
2026-04-13T20:19:44.275762+00:00 | Teenage Dream | Katy Perry | source:amperwave-api
2026-04-13T20:20:19.916910+00:00 | Teenage Dream | Katy Perry | source:amperwave-api
2026-04-13T20:21:21.051299+00:00 | Teenage Dream | Katy Perry | source:amperwave-api
2026-04-13T20:21:57.365534+00:00 | Teenage Dream | Katy Perry | source:amperwave-api
2026-04-13T20:22:56.945429+00:00 | Teenage Dream | Katy Perry | source:amperwave-api
2026-04-13T20:23:35.010041+00:00 | Teenage Dream | Katy Perry | source:amperwave-api
2026-04-13T20:24:10.303058+00:00 | Teenage Dream | Katy Perry | source:amperwave-api
2026-04-13T20:24:45.576241+00:00 | Teenage Dream | Katy Perry | source:amperwave-api
2026-04-13T20:25:20.856521+00:00 | Teenage Dream | Katy Perry | source:amperwave-api
2026-04-13T20:25:56.284319+00:00 | Teenage Dream | Katy Perry | source:amperwave-api
2026-04-13T20:26:31.860858+00:00 | Teenage Dream | Katy Perry | source:amperwave-api
2026-04-13T20:27:07.455986+00:00 | Teenage Dream | Katy Perry | source:amperwave-api
2026-04-13T20:27:42.826785+00:00 | Teenage Dream | Katy Perry | source:amperwave-api
2026-04-13T20:28:17.571460+00:00 | Teenage Dream | Katy Perry | source:amperwave-api
2026-04-13T20:28:53.478097+00:00 | Teenage Dream | Katy Perry | source:amperwave-api
2026-04-13T20:29:28.484267+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-13T20:30:29.247583+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-13T20:31:05.611190+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-13T20:31:41.179672+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-13T20:32:18.165847+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-13T20:32:53.755542+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-13T20:33:53.618213+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-13T20:34:29.552279+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-13T20:35:05.320319+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-13T20:35:41.786412+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-13T20:36:16.788611+00:00 | Dont Start Now | Dua Lipa | source:amperwave-api
2026-04-13T20:37:14.732658+00:00 | Dont Start Now | Dua Lipa | source:amperwave-api
2026-04-13T20:37:50.817503+00:00 | Dont Start Now | Dua Lipa | source:amperwave-api
2026-04-13T20:38:26.914630+00:00 | Dont Start Now | Dua Lipa | source:amperwave-api
2026-04-13T20:39:02.511627+00:00 | Dont Start Now | Dua Lipa | source:amperwave-api
2026-04-13T20:39:38.475118+00:00 | Swim | Bts | source:amperwave-api
2026-04-13T20:40:14.115723+00:00 | Swim | Bts | source:amperwave-api
2026-04-13T20:40:49.479699+00:00 | Swim | Bts | source:amperwave-api
2026-04-13T20:41:25.955860+00:00 | Swim | Bts | source:amperwave-api
2026-04-13T20:42:01.871560+00:00 | Swim | Bts | source:amperwave-api
2026-04-13T20:42:37.658595+00:00 | Swim | Bts | source:amperwave-api
2026-04-13T20:43:13.120346+00:00 | Swim | Bts | source:amperwave-api
2026-04-13T20:43:47.989536+00:00 | Swim | Bts | source:amperwave-api
2026-04-13T20:44:22.772336+00:00 | Swim | Bts | source:amperwave-api
2026-04-13T20:44:58.596683+00:00 | Swim | Bts | source:amperwave-api
2026-04-13T20:45:33.979283+00:00 | Swim | Bts | source:amperwave-api
2026-04-13T20:46:30.783589+00:00 | Swim | Bts | source:amperwave-api
2026-04-13T20:47:06.260312+00:00 | Swim | Bts | source:amperwave-api
2026-04-13T20:47:41.485137+00:00 | Swim | Bts | source:amperwave-api
2026-04-13T20:48:17.231209+00:00 | Swim | Bts | source:amperwave-api
2026-04-13T20:48:54.089999+00:00 | Swim | Bts | source:amperwave-api
2026-04-13T20:49:55.011890+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T20:50:31.848152+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T20:51:32.601379+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T20:52:08.078077+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-13T20:52:43.013832+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-13T20:53:18.285887+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-13T20:53:53.744943+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-13T20:54:48.621832+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-13T20:55:23.028207+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-13T20:55:57.860632+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-13T20:56:34.089037+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-13T20:57:16.131921+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-13T20:57:51.286920+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-13T20:58:27.077657+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-13T20:59:02.402904+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-13T20:59:38.701695+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-13T21:00:15.356417+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-13T21:00:51.289457+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-13T21:01:27.018400+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-13T21:02:24.881086+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-13T21:03:01.085802+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-13T21:03:37.329842+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-13T21:04:17.583132+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-13T21:04:53.406581+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-13T21:05:29.388499+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-13T21:06:06.705404+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-13T21:06:42.562064+00:00 | Heartless | The Weeknd | source:amperwave-api
2026-04-13T21:07:44.443969+00:00 | Heartless | The Weeknd | source:amperwave-api
2026-04-13T21:08:20.333380+00:00 | Heartless | The Weeknd | source:amperwave-api
2026-04-13T21:09:20.290416+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-13T21:09:56.662489+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-13T21:10:32.940427+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-13T21:11:12.857838+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-13T21:11:48.153244+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-13T21:12:23.448516+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-13T21:12:59.149867+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-13T21:13:35.149936+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T21:14:10.268717+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T21:14:45.769250+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T21:15:21.665275+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T21:15:57.856040+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T21:16:33.656323+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-13T21:17:09.109957+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-13T21:17:47.759690+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-13T21:18:34.275488+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-13T21:19:12.294825+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-13T21:20:13.712619+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-13T21:20:49.486753+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-13T21:21:25.039072+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-13T21:22:02.672165+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-13T21:22:38.241814+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-13T21:23:13.437195+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-13T21:24:08.339641+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-13T21:24:44.202967+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-13T21:25:31.101265+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-13T21:26:07.166815+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-13T21:27:09.272310+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-13T21:27:44.751156+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-13T21:28:20.558799+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-13T21:28:56.102516+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-13T21:29:32.003656+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-13T21:30:09.809695+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-13T21:30:47.086116+00:00 | Good 4 U | Olivia Rodrigo | source:amperwave-api
2026-04-13T21:31:23.538508+00:00 | Good 4 U | Olivia Rodrigo | source:amperwave-api
2026-04-13T21:32:00.237835+00:00 | Good 4 U | Olivia Rodrigo | source:amperwave-api
2026-04-13T21:32:35.765805+00:00 | Good 4 U | Olivia Rodrigo | source:amperwave-api
2026-04-13T21:33:10.801947+00:00 | Good 4 U | Olivia Rodrigo | source:amperwave-api
2026-04-13T21:33:47.325635+00:00 | Break Your Heart | Taio Cruz | source:amperwave-api
2026-04-13T21:34:31.476521+00:00 | Break Your Heart | Taio Cruz | source:amperwave-api
2026-04-13T21:35:07.843663+00:00 | Break Your Heart | Taio Cruz | source:amperwave-api
2026-04-13T21:35:43.621102+00:00 | Break Your Heart | Taio Cruz | source:amperwave-api
2026-04-13T21:36:20.302228+00:00 | Break Your Heart | Taio Cruz | source:amperwave-api
2026-04-13T21:36:55.944356+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-13T21:37:56.658293+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-13T21:38:32.454469+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-13T21:39:08.076794+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-13T21:39:48.258679+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-13T21:40:24.841518+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-13T21:41:21.118413+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-13T21:41:57.849040+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-13T21:42:57.705671+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-13T21:43:33.101014+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-13T21:44:09.112921+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-13T21:44:44.500482+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-13T21:45:19.439944+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-13T21:45:55.864323+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-13T21:46:31.973902+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-13T21:47:07.532006+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-13T21:47:43.064370+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-13T21:48:18.893041+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-13T21:48:54.667839+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-13T21:49:30.351252+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-13T21:50:31.339921+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T21:51:07.021924+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T21:52:06.492170+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T21:52:42.327572+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T21:53:17.430845+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-13T21:54:15.778875+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-13T21:54:51.538421+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-13T21:55:41.677483+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-13T21:56:17.360965+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-13T21:57:19.448656+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-13T21:57:54.858077+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-13T21:58:29.644671+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-13T21:59:09.654916+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-13T21:59:46.034732+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-13T23:38:44.289892+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-13T23:39:19.701109+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-13T23:39:55.088253+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-13T23:40:30.381479+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-13T23:41:05.337192+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-13T23:41:40.199781+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-13T23:42:29.616053+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-13T23:43:04.872563+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-13T23:43:39.515051+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-13T23:44:15.419400+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-13T23:44:50.702732+00:00 | Mutt | Leon Thomas | source:amperwave-api
