2026-04-18T00:00:02.293474+00:00 | Hips Dont Lie (Feat. Wyclef Jean) | Shakira | source:amperwave-api
2026-04-18T15:17:14.633522+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-18T15:18:07.399412+00:00 | Work It | Missy Elliott | source:amperwave-api
2026-04-18T15:18:44.360415+00:00 | Work It | Missy Elliott | source:amperwave-api
2026-04-18T15:19:23.416269+00:00 | Work It | Missy Elliott | source:amperwave-api
2026-04-18T15:20:15.048710+00:00 | Work It | Missy Elliott | source:amperwave-api
2026-04-18T15:20:50.830896+00:00 | Work It | Missy Elliott | source:amperwave-api
2026-04-18T15:21:26.477040+00:00 | Work It | Missy Elliott | source:amperwave-api
2026-04-18T15:22:02.140847+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-18T15:22:38.208449+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-18T15:23:14.288939+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-18T15:23:50.290330+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-18T15:24:28.520961+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-18T15:25:04.386073+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-18T15:25:40.616082+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-18T15:26:17.270729+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-18T15:26:53.184038+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-18T15:27:29.192125+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-18T15:28:04.287870+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-18T15:28:39.917446+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-18T15:29:35.675046+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-18T15:30:12.308037+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-18T15:30:53.167741+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-18T15:32:06.315326+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-18T15:32:42.897842+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-18T15:33:41.573697+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-18T15:34:18.270582+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-18T15:34:54.713702+00:00 | Stargazing | Myles Smith | source:amperwave-api
2026-04-18T15:35:45.321016+00:00 | Stargazing | Myles Smith | source:amperwave-api
2026-04-18T15:36:21.532029+00:00 | Stargazing | Myles Smith | source:amperwave-api
2026-04-18T15:36:57.570283+00:00 | Stargazing | Myles Smith | source:amperwave-api
2026-04-18T15:37:39.285477+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-18T15:38:15.053822+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-18T15:38:51.100342+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-18T15:39:40.066463+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-18T15:40:16.000665+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-18T15:40:53.080578+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-18T15:41:29.961915+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-18T15:42:05.926970+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-18T15:42:42.567695+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-18T15:43:17.998115+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-18T15:43:53.123782+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-18T15:44:28.788482+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-18T15:45:04.506825+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-18T15:45:40.228990+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-18T15:46:16.286915+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-18T15:46:52.631164+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-18T15:47:28.683097+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-18T15:48:31.710764+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-18T15:49:07.296440+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-18T15:49:43.316541+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-18T15:50:32.626813+00:00 | Starboy | The Weeknd Ft Daft Punk | source:amperwave-api
2026-04-18T15:51:09.008684+00:00 | Starboy | The Weeknd Ft Daft Punk | source:amperwave-api
2026-04-18T15:51:45.327472+00:00 | Starboy | The Weeknd Ft Daft Punk | source:amperwave-api
2026-04-18T15:52:29.818409+00:00 | Starboy | The Weeknd Ft Daft Punk | source:amperwave-api
2026-04-18T15:53:05.519892+00:00 | Starboy | The Weeknd Ft Daft Punk | source:amperwave-api
2026-04-18T15:53:41.858279+00:00 | Starboy | The Weeknd Ft Daft Punk | source:amperwave-api
2026-04-18T15:54:29.603392+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-18T15:55:05.652784+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-18T15:55:43.051848+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-18T15:56:30.309268+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-18T15:57:06.107328+00:00 | Mood | 24Kgoldn Feat. Iann Dior | source:amperwave-api
2026-04-18T15:57:41.455339+00:00 | Mood | 24Kgoldn Feat. Iann Dior | source:amperwave-api
2026-04-18T15:58:25.385301+00:00 | Mood | 24Kgoldn Feat. Iann Dior | source:amperwave-api
2026-04-18T15:59:02.316360+00:00 | Mood | 24Kgoldn Feat. Iann Dior | source:amperwave-api
2026-04-18T15:59:38.382815+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-18T16:00:15.180222+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-18T16:00:51.407069+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-18T16:01:28.932847+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-18T16:02:05.283115+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-18T16:02:42.485164+00:00 | Sorry | Justin Bieber | source:amperwave-api
2026-04-18T16:03:18.695467+00:00 | Sorry | Justin Bieber | source:amperwave-api
2026-04-18T16:03:56.148449+00:00 | Sorry | Justin Bieber | source:amperwave-api
2026-04-18T16:04:37.315305+00:00 | Sorry | Justin Bieber | source:amperwave-api
2026-04-18T16:05:13.140209+00:00 | Sorry | Justin Bieber | source:amperwave-api
2026-04-18T16:05:49.199231+00:00 | Pink Pony Club | Chappel Roan | source:amperwave-api
2026-04-18T16:06:25.666916+00:00 | Pink Pony Club | Chappel Roan | source:amperwave-api
2026-04-18T16:07:30.750772+00:00 | Pink Pony Club | Chappel Roan | source:amperwave-api
2026-04-18T16:08:07.210347+00:00 | Pink Pony Club | Chappel Roan | source:amperwave-api
2026-04-18T16:08:43.287614+00:00 | Pink Pony Club | Chappel Roan | source:amperwave-api
2026-04-18T16:09:37.018542+00:00 | Pink Pony Club | Chappel Roan | source:amperwave-api
2026-04-18T16:10:13.866742+00:00 | Levitating | Dua Lipa | source:amperwave-api
2026-04-18T16:10:49.336140+00:00 | Levitating | Dua Lipa | source:amperwave-api
2026-04-18T16:11:56.290587+00:00 | Levitating | Dua Lipa | source:amperwave-api
2026-04-18T16:12:31.942198+00:00 | Levitating | Dua Lipa | source:amperwave-api
2026-04-18T16:13:07.859644+00:00 | Levitating | Dua Lipa | source:amperwave-api
2026-04-18T16:13:56.889894+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-18T16:14:33.558929+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-18T16:15:10.527094+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-18T16:16:00.452954+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-18T16:16:37.391389+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-18T16:17:13.584687+00:00 | Rude Boy | Rihanna | source:amperwave-api
2026-04-18T16:18:06.178243+00:00 | Rude Boy | Rihanna | source:amperwave-api
2026-04-18T16:18:42.018615+00:00 | Rude Boy | Rihanna | source:amperwave-api
2026-04-18T16:19:17.791412+00:00 | Rude Boy | Rihanna | source:amperwave-api
2026-04-18T16:19:53.374457+00:00 | Rude Boy | Rihanna | source:amperwave-api
2026-04-18T16:20:28.935355+00:00 | Rude Boy | Rihanna | source:amperwave-api
2026-04-18T16:21:04.232618+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T16:21:40.512824+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T16:22:16.519513+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T16:22:51.922742+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T16:23:28.175909+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T16:24:04.956153+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T16:24:40.838751+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T16:25:18.034571+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T16:25:54.511864+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T16:26:35.144330+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T16:27:11.024043+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T16:27:47.607734+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T16:28:39.049223+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T16:29:14.896518+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T16:29:50.394450+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-18T16:30:43.102168+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-18T16:31:19.544222+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-18T16:31:56.285822+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-18T16:32:44.307486+00:00 | Swim | Bts | source:amperwave-api
2026-04-18T16:33:20.337037+00:00 | Swim | Bts | source:amperwave-api
2026-04-18T16:33:55.729282+00:00 | Swim | Bts | source:amperwave-api
2026-04-18T16:34:41.275254+00:00 | Swim | Bts | source:amperwave-api
2026-04-18T16:35:17.613368+00:00 | Snooze | Sza | source:amperwave-api
2026-04-18T16:35:54.149972+00:00 | Snooze | Sza | source:amperwave-api
2026-04-18T16:36:36.675284+00:00 | Snooze | Sza | source:amperwave-api
2026-04-18T16:37:13.998505+00:00 | Snooze | Sza | source:amperwave-api
2026-04-18T16:37:50.297549+00:00 | Snooze | Sza | source:amperwave-api
2026-04-18T16:38:26.035753+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-18T16:39:01.392558+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-18T16:39:37.568251+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-18T16:40:14.199179+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-18T16:40:49.722539+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-18T16:41:25.621770+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-18T16:42:01.078641+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-18T16:42:36.738329+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-18T16:43:12.122757+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-18T16:43:48.055454+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-18T16:44:25.152959+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-18T16:46:13.477921+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-18T16:46:49.848503+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-18T16:47:32.948643+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-18T16:48:10.246072+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-18T16:48:47.947503+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-18T16:49:35.306257+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-18T16:50:11.825802+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-18T16:50:48.177554+00:00 | Say So | Doja Cat | source:amperwave-api
2026-04-18T16:51:44.926385+00:00 | Say So | Doja Cat | source:amperwave-api
2026-04-18T16:52:20.709855+00:00 | Say So | Doja Cat | source:amperwave-api
2026-04-18T16:52:56.900830+00:00 | Say So | Doja Cat | source:amperwave-api
2026-04-18T16:53:42.430160+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-18T16:54:19.462889+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-18T16:54:56.314141+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-18T16:55:37.393346+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-18T16:56:16.824572+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-18T16:56:53.063504+00:00 | Greedy | Tate Mcrae | source:amperwave-api
2026-04-18T16:57:29.647151+00:00 | Greedy | Tate Mcrae | source:amperwave-api
2026-04-18T16:58:05.301396+00:00 | Greedy | Tate Mcrae | source:amperwave-api
2026-04-18T16:58:41.383120+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-18T16:59:17.335713+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-18T16:59:53.255215+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-18T17:00:32.199075+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-18T17:01:08.730238+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-18T17:01:45.828208+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-18T17:02:21.341181+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-18T17:02:57.050757+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-18T17:03:33.533361+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-18T17:04:34.363170+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-18T17:05:11.793138+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-18T17:05:49.652281+00:00 | Bad At Love | Halsey | source:amperwave-api
2026-04-18T17:06:28.367824+00:00 | Bad At Love | Halsey | source:amperwave-api
2026-04-18T17:07:04.016051+00:00 | Bad At Love | Halsey | source:amperwave-api
2026-04-18T17:07:39.552218+00:00 | Bad At Love | Halsey | source:amperwave-api
2026-04-18T17:08:30.075335+00:00 | Bad At Love | Halsey | source:amperwave-api
2026-04-18T17:09:06.390096+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-18T17:09:43.652705+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-18T17:10:32.354447+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-18T17:11:09.191296+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-18T17:11:45.515330+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-18T17:12:26.013935+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-18T17:13:02.533559+00:00 | Lil Boo Thang | Paul Russell | source:amperwave-api
2026-04-18T17:13:38.625248+00:00 | Lil Boo Thang | Paul Russell | source:amperwave-api
2026-04-18T17:14:20.988578+00:00 | Lil Boo Thang | Paul Russell | source:amperwave-api
2026-04-18T17:14:57.647614+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-18T17:15:33.545120+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-18T17:16:09.236959+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-18T17:16:44.923379+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-18T17:17:21.377394+00:00 | Party In The U.S.A. | Miley Cyrus | source:amperwave-api
2026-04-18T17:17:57.485752+00:00 | Party In The U.S.A. | Miley Cyrus | source:amperwave-api
2026-04-18T17:18:33.337019+00:00 | Party In The U.S.A. | Miley Cyrus | source:amperwave-api
2026-04-18T17:19:09.428388+00:00 | Party In The U.S.A. | Miley Cyrus | source:amperwave-api
2026-04-18T17:19:46.091823+00:00 | Party In The U.S.A. | Miley Cyrus | source:amperwave-api
2026-04-18T17:20:22.145836+00:00 | Party In The U.S.A. | Miley Cyrus | source:amperwave-api
2026-04-18T17:21:00.296100+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-18T17:21:36.356440+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-18T17:22:34.412605+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-18T17:23:11.487480+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-18T17:23:47.530081+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-18T17:24:37.233595+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-18T17:25:13.436357+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-18T17:25:49.017511+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-18T17:26:45.515383+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-18T17:27:21.394238+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-18T17:27:56.633046+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-18T17:28:55.655340+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-18T17:29:32.014261+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-18T17:30:08.274509+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-18T17:30:53.713141+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-18T17:31:32.032349+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-18T17:32:08.275632+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-18T17:32:59.799676+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-18T17:33:37.794878+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-18T17:34:13.899710+00:00 | Sorry Im Here For Someone Else | Benson Boone | source:amperwave-api
2026-04-18T17:34:49.465134+00:00 | Sorry Im Here For Someone Else | Benson Boone | source:amperwave-api
2026-04-18T17:35:25.607843+00:00 | Sorry Im Here For Someone Else | Benson Boone | source:amperwave-api
2026-04-18T17:36:01.096185+00:00 | Sorry Im Here For Someone Else | Benson Boone | source:amperwave-api
2026-04-18T17:36:37.122371+00:00 | Sorry Im Here For Someone Else | Benson Boone | source:amperwave-api
2026-04-18T17:37:13.820313+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T17:37:50.395692+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T17:38:26.324198+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T17:39:02.552223+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T17:39:38.022285+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T17:40:14.170130+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T17:40:49.910058+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T17:41:35.351196+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T17:42:12.954543+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T17:42:48.373342+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T17:43:39.934427+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
