2026-04-16T00:00:00.908056+00:00 | Smells Like Teen Spirit | Nirvana | source:amperwave-api
2026-04-16T22:37:18.793730+00:00 | Your Favorite Toy | Foo Fighters | source:amperwave-api
2026-04-16T22:37:57.096605+00:00 | Your Favorite Toy | Foo Fighters | source:amperwave-api
2026-04-16T22:38:35.001223+00:00 | Your Favorite Toy | Foo Fighters | source:amperwave-api
2026-04-16T22:39:13.446094+00:00 | Your Favorite Toy | Foo Fighters | source:amperwave-api
2026-04-16T22:39:50.945690+00:00 | Your Favorite Toy | Foo Fighters | source:amperwave-api
2026-04-16T22:41:03.997231+00:00 | Californication | Red Hot Chili Peppers | source:amperwave-api
2026-04-16T22:41:58.345432+00:00 | Californication | Red Hot Chili Peppers | source:amperwave-api
2026-04-16T22:42:37.385068+00:00 | Californication | Red Hot Chili Peppers | source:amperwave-api
2026-04-16T22:43:15.469753+00:00 | Californication | Red Hot Chili Peppers | source:amperwave-api
2026-04-16T22:43:53.436319+00:00 | Californication | Red Hot Chili Peppers | source:amperwave-api
2026-04-16T22:44:31.098805+00:00 | Californication | Red Hot Chili Peppers | source:amperwave-api
2026-04-16T22:45:08.264553+00:00 | Californication | Red Hot Chili Peppers | source:amperwave-api
2026-04-16T22:45:45.272292+00:00 | Californication | Red Hot Chili Peppers | source:amperwave-api
2026-04-16T22:46:23.148292+00:00 | Twisting The Knife | Ice Nine Kills | source:amperwave-api
2026-04-16T22:47:01.005824+00:00 | Twisting The Knife | Ice Nine Kills | source:amperwave-api
2026-04-16T22:47:38.266592+00:00 | Twisting The Knife | Ice Nine Kills | source:amperwave-api
2026-04-16T22:48:16.233756+00:00 | Twisting The Knife | Ice Nine Kills | source:amperwave-api
2026-04-16T22:48:54.101664+00:00 | Crazy Train | Ozzy Osbourne | source:amperwave-api
2026-04-16T22:49:32.351698+00:00 | Crazy Train | Ozzy Osbourne | source:amperwave-api
2026-04-16T22:50:10.726610+00:00 | Crazy Train | Ozzy Osbourne | source:amperwave-api
2026-04-16T22:50:49.767373+00:00 | Crazy Train | Ozzy Osbourne | source:amperwave-api
2026-04-16T22:51:26.736479+00:00 | Crazy Train | Ozzy Osbourne | source:amperwave-api
2026-04-16T22:52:05.883136+00:00 | Crazy Train | Ozzy Osbourne | source:amperwave-api
2026-04-16T22:52:44.090916+00:00 | Crazy Train | Ozzy Osbourne | source:amperwave-api
2026-04-16T22:53:21.470866+00:00 | Crazy Train | Ozzy Osbourne | source:amperwave-api
2026-04-16T22:54:00.676093+00:00 | American Idiot | Green Day | source:amperwave-api
2026-04-16T22:54:38.750669+00:00 | American Idiot | Green Day | source:amperwave-api
2026-04-16T22:55:48.327431+00:00 | American Idiot | Green Day | source:amperwave-api
2026-04-16T22:56:50.032268+00:00 | American Idiot | Green Day | source:amperwave-api
2026-04-16T22:57:28.966005+00:00 | Mother | Danzig | source:amperwave-api
2026-04-16T22:58:07.870341+00:00 | Mother | Danzig | source:amperwave-api
2026-04-16T22:58:48.476788+00:00 | Mother | Danzig | source:amperwave-api
2026-04-16T22:59:28.276704+00:00 | Mother | Danzig | source:amperwave-api
2026-04-16T23:00:06.581750+00:00 | Mother | Danzig | source:amperwave-api
2026-04-16T23:00:49.503118+00:00 | Song 2 | Blur | source:amperwave-api
2026-04-16T23:01:29.178085+00:00 | Song 2 | Blur | source:amperwave-api
2026-04-16T23:02:08.195630+00:00 | Song 2 | Blur | source:amperwave-api
2026-04-16T23:02:47.682188+00:00 | Song 2 | Blur | source:amperwave-api
2026-04-16T23:03:26.699477+00:00 | The Death Of Peace Of Mind | Bad Omens | source:amperwave-api
2026-04-16T23:04:05.259262+00:00 | The Death Of Peace Of Mind | Bad Omens | source:amperwave-api
2026-04-16T23:04:43.717842+00:00 | The Death Of Peace Of Mind | Bad Omens | source:amperwave-api
2026-04-16T23:05:50.626535+00:00 | The Death Of Peace Of Mind | Bad Omens | source:amperwave-api
2026-04-16T23:06:33.515523+00:00 | Dude (Looks Like A Lady) | Aerosmith | source:amperwave-api
2026-04-16T23:07:13.457067+00:00 | Dude (Looks Like A Lady) | Aerosmith | source:amperwave-api
2026-04-16T23:07:52.534920+00:00 | Dude (Looks Like A Lady) | Aerosmith | source:amperwave-api
2026-04-16T23:08:30.667684+00:00 | Dude (Looks Like A Lady) | Aerosmith | source:amperwave-api
2026-04-16T23:09:08.398183+00:00 | Dude (Looks Like A Lady) | Aerosmith | source:amperwave-api
2026-04-16T23:09:47.163114+00:00 | Dude (Looks Like A Lady) | Aerosmith | source:amperwave-api
2026-04-16T23:12:18.801967+00:00 | Dude (Looks Like A Lady) | Aerosmith | source:amperwave-api
2026-04-16T23:12:57.477449+00:00 | Dude (Looks Like A Lady) | Aerosmith | source:amperwave-api
2026-04-16T23:13:36.476142+00:00 | Dude (Looks Like A Lady) | Aerosmith | source:amperwave-api
2026-04-16T23:14:15.443595+00:00 | Dude (Looks Like A Lady) | Aerosmith | source:amperwave-api
2026-04-16T23:14:55.824676+00:00 | Dude (Looks Like A Lady) | Aerosmith | source:amperwave-api
2026-04-16T23:15:34.914949+00:00 | Dude (Looks Like A Lady) | Aerosmith | source:amperwave-api
2026-04-16T23:17:58.212331+00:00 | Outside | Staind | source:amperwave-api
2026-04-16T23:18:38.410818+00:00 | Outside | Staind | source:amperwave-api
2026-04-16T23:19:18.703580+00:00 | Outside | Staind | source:amperwave-api
2026-04-16T23:19:58.422702+00:00 | Outside | Staind | source:amperwave-api
2026-04-16T23:20:37.242345+00:00 | Outside | Staind | source:amperwave-api
2026-04-16T23:21:51.292698+00:00 | Outside | Staind | source:amperwave-api
2026-04-16T23:22:47.522250+00:00 | More Human Than Human | White Zombie | source:amperwave-api
2026-04-16T23:23:26.359675+00:00 | More Human Than Human | White Zombie | source:amperwave-api
2026-04-16T23:24:05.145594+00:00 | More Human Than Human | White Zombie | source:amperwave-api
2026-04-16T23:24:44.584585+00:00 | More Human Than Human | White Zombie | source:amperwave-api
2026-04-16T23:25:22.576511+00:00 | More Human Than Human | White Zombie | source:amperwave-api
2026-04-16T23:26:01.932204+00:00 | More Human Than Human | White Zombie | source:amperwave-api
2026-04-16T23:27:14.383227+00:00 | Dr. Feelgood | Motley Crue | source:amperwave-api
2026-04-16T23:27:57.819247+00:00 | Dr. Feelgood | Motley Crue | source:amperwave-api
2026-04-16T23:28:40.196013+00:00 | Dr. Feelgood | Motley Crue | source:amperwave-api
2026-04-16T23:29:19.722945+00:00 | Dr. Feelgood | Motley Crue | source:amperwave-api
2026-04-16T23:29:58.239954+00:00 | Dr. Feelgood | Motley Crue | source:amperwave-api
2026-04-16T23:30:36.040218+00:00 | Dr. Feelgood | Motley Crue | source:amperwave-api
2026-04-16T23:31:14.959060+00:00 | Dr. Feelgood | Motley Crue | source:amperwave-api
2026-04-16T23:31:54.492574+00:00 | Dr. Feelgood | Motley Crue | source:amperwave-api
2026-04-16T23:32:32.424798+00:00 | Dr. Feelgood | Motley Crue | source:amperwave-api
2026-04-16T23:33:12.421646+00:00 | Dr. Feelgood | Motley Crue | source:amperwave-api
2026-04-16T23:33:51.695473+00:00 | Dr. Feelgood | Motley Crue | source:amperwave-api
2026-04-16T23:34:32.517049+00:00 | Dr. Feelgood | Motley Crue | source:amperwave-api
2026-04-16T23:35:11.545396+00:00 | Dr. Feelgood | Motley Crue | source:amperwave-api
2026-04-16T23:35:51.977820+00:00 | Dr. Feelgood | Motley Crue | source:amperwave-api
2026-04-16T23:36:31.253042+00:00 | Dr. Feelgood | Motley Crue | source:amperwave-api
2026-04-16T23:37:11.964564+00:00 | The Middle | Jimmy Eat World | source:amperwave-api
2026-04-16T23:37:50.589144+00:00 | The Middle | Jimmy Eat World | source:amperwave-api
2026-04-16T23:38:28.565744+00:00 | The Middle | Jimmy Eat World | source:amperwave-api
2026-04-16T23:39:11.145749+00:00 | The Middle | Jimmy Eat World | source:amperwave-api
2026-04-16T23:39:51.314317+00:00 | The Middle | Jimmy Eat World | source:amperwave-api
2026-04-16T23:40:29.732368+00:00 | The Middle | Jimmy Eat World | source:amperwave-api
2026-04-16T23:41:46.854018+00:00 | Who Will You Follow | Evanescence | source:amperwave-api
2026-04-16T23:42:39.891296+00:00 | Who Will You Follow | Evanescence | source:amperwave-api
2026-04-16T23:43:17.956855+00:00 | Who Will You Follow | Evanescence | source:amperwave-api
2026-04-16T23:43:57.853689+00:00 | Who Will You Follow | Evanescence | source:amperwave-api
2026-04-16T23:44:36.919361+00:00 | All Apologies | Nirvana | source:amperwave-api
2026-04-16T23:45:16.438312+00:00 | All Apologies | Nirvana | source:amperwave-api
2026-04-16T23:45:56.626650+00:00 | All Apologies | Nirvana | source:amperwave-api
2026-04-16T23:46:34.902749+00:00 | All Apologies | Nirvana | source:amperwave-api
2026-04-16T23:47:14.070338+00:00 | All Apologies | Nirvana | source:amperwave-api
2026-04-16T23:47:53.372375+00:00 | All Apologies | Nirvana | source:amperwave-api
2026-04-16T23:48:34.629680+00:00 | So Far So Fake | Pierce The Veil | source:amperwave-api
2026-04-16T23:49:14.112716+00:00 | So Far So Fake | Pierce The Veil | source:amperwave-api
2026-04-16T23:49:58.422707+00:00 | So Far So Fake | Pierce The Veil | source:amperwave-api
2026-04-16T23:50:39.342970+00:00 | So Far So Fake | Pierce The Veil | source:amperwave-api
2026-04-16T23:51:18.704515+00:00 | So Far So Fake | Pierce The Veil | source:amperwave-api
2026-04-16T23:51:58.539653+00:00 | So Far So Fake | Pierce The Veil | source:amperwave-api
2026-04-16T23:54:18.141200+00:00 | Kashmir | Led Zeppelin | source:amperwave-api
2026-04-16T23:54:58.631281+00:00 | Kashmir | Led Zeppelin | source:amperwave-api
2026-04-16T23:55:36.391614+00:00 | Kashmir | Led Zeppelin | source:amperwave-api
2026-04-16T23:56:15.996493+00:00 | Kashmir | Led Zeppelin | source:amperwave-api
2026-04-16T23:56:54.804739+00:00 | Kashmir | Led Zeppelin | source:amperwave-api
2026-04-16T23:59:19.369371+00:00 | Kashmir | Led Zeppelin | source:amperwave-api
2026-04-16T23:59:57.748248+00:00 | Kashmir | Led Zeppelin | source:amperwave-api
