2026-04-13T00:00:32.776040+00:00 | Show Me How To Live | Audioslave | source:amperwave-api
2026-04-13T13:58:20.516527+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T13:59:43.027043+00:00 | Lithium | Nirvana | source:amperwave-api
2026-04-13T14:00:18.676619+00:00 | Lithium | Nirvana | source:amperwave-api
2026-04-13T14:01:20.561795+00:00 | Lithium | Nirvana | source:amperwave-api
2026-04-13T14:01:56.951620+00:00 | Lithium | Nirvana | source:amperwave-api
2026-04-13T14:02:33.531219+00:00 | Lithium | Nirvana | source:amperwave-api
2026-04-13T14:03:10.153069+00:00 | Lithium | Nirvana | source:amperwave-api
2026-04-13T14:03:47.207232+00:00 | Pour Some Sugar On Me | Def Leppard | source:amperwave-api
2026-04-13T14:04:48.678691+00:00 | Pour Some Sugar On Me | Def Leppard | source:amperwave-api
2026-04-13T14:05:26.466450+00:00 | Pour Some Sugar On Me | Def Leppard | source:amperwave-api
2026-04-13T14:06:02.429860+00:00 | Pour Some Sugar On Me | Def Leppard | source:amperwave-api
2026-04-13T14:06:38.407371+00:00 | Pour Some Sugar On Me | Def Leppard | source:amperwave-api
2026-04-13T14:07:14.462909+00:00 | Pour Some Sugar On Me | Def Leppard | source:amperwave-api
2026-04-13T14:07:50.868344+00:00 | Pour Some Sugar On Me | Def Leppard | source:amperwave-api
2026-04-13T14:08:26.652201+00:00 | Make It All Right | The Offspring | source:amperwave-api
2026-04-13T14:09:02.228437+00:00 | Make It All Right | The Offspring | source:amperwave-api
2026-04-13T14:09:37.798614+00:00 | Make It All Right | The Offspring | source:amperwave-api
2026-04-13T14:10:13.406409+00:00 | Make It All Right | The Offspring | source:amperwave-api
2026-04-13T14:10:49.166971+00:00 | Make It All Right | The Offspring | source:amperwave-api
2026-04-13T14:11:26.094596+00:00 | Break Stuff | Limp Bizkit | source:amperwave-api
2026-04-13T14:13:05.146688+00:00 | Break Stuff | Limp Bizkit | source:amperwave-api
2026-04-13T14:13:42.021685+00:00 | Break Stuff | Limp Bizkit | source:amperwave-api
2026-04-13T14:14:25.543870+00:00 | Immigrant Song | Led Zeppelin | source:amperwave-api
2026-04-13T14:15:03.538387+00:00 | Immigrant Song | Led Zeppelin | source:amperwave-api
2026-04-13T14:16:07.600439+00:00 | Immigrant Song | Led Zeppelin | source:amperwave-api
2026-04-13T14:16:43.080519+00:00 | Numb | Linkin Park | source:amperwave-api
2026-04-13T14:17:18.462968+00:00 | Numb | Linkin Park | source:amperwave-api
2026-04-13T14:18:05.828257+00:00 | Numb | Linkin Park | source:amperwave-api
2026-04-13T14:18:41.520580+00:00 | Numb | Linkin Park | source:amperwave-api
2026-04-13T14:19:16.501586+00:00 | Numb | Linkin Park | source:amperwave-api
2026-04-13T14:20:00.507638+00:00 | Disarm | The Smashing Pumpkins | source:amperwave-api
2026-04-13T14:20:36.359722+00:00 | Disarm | The Smashing Pumpkins | source:amperwave-api
2026-04-13T14:21:11.506722+00:00 | Disarm | The Smashing Pumpkins | source:amperwave-api
2026-04-13T14:21:52.881416+00:00 | Disarm | The Smashing Pumpkins | source:amperwave-api
2026-04-13T14:22:28.659915+00:00 | Disarm | The Smashing Pumpkins | source:amperwave-api
2026-04-13T14:23:06.708153+00:00 | Disarm | The Smashing Pumpkins | source:amperwave-api
2026-04-13T14:23:41.737804+00:00 | Wake Up Calling | Papa Roach | source:amperwave-api
2026-04-13T14:24:18.919296+00:00 | Wake Up Calling | Papa Roach | source:amperwave-api
2026-04-13T14:24:54.219177+00:00 | Wake Up Calling | Papa Roach | source:amperwave-api
2026-04-13T14:25:29.850780+00:00 | Wake Up Calling | Papa Roach | source:amperwave-api
2026-04-13T14:26:05.698743+00:00 | Wake Up Calling | Papa Roach | source:amperwave-api
2026-04-13T14:26:41.640738+00:00 | Wake Up Calling | Papa Roach | source:amperwave-api
2026-04-13T14:27:17.221347+00:00 | Dude (Looks Like A Lady) | Aerosmith | source:amperwave-api
2026-04-13T14:27:53.062425+00:00 | Dude (Looks Like A Lady) | Aerosmith | source:amperwave-api
2026-04-13T14:28:29.704674+00:00 | Dude (Looks Like A Lady) | Aerosmith | source:amperwave-api
2026-04-13T14:29:33.253527+00:00 | Dude (Looks Like A Lady) | Aerosmith | source:amperwave-api
2026-04-13T14:30:10.441026+00:00 | Dude (Looks Like A Lady) | Aerosmith | source:amperwave-api
2026-04-13T14:30:47.272630+00:00 | Dude (Looks Like A Lady) | Aerosmith | source:amperwave-api
2026-04-13T14:31:24.645208+00:00 | Dude (Looks Like A Lady) | Aerosmith | source:amperwave-api
2026-04-13T14:32:00.029748+00:00 | Freak On A Leash | Korn | source:amperwave-api
2026-04-13T14:32:35.550439+00:00 | Freak On A Leash | Korn | source:amperwave-api
2026-04-13T14:33:34.621816+00:00 | Freak On A Leash | Korn | source:amperwave-api
2026-04-13T14:34:09.608039+00:00 | Freak On A Leash | Korn | source:amperwave-api
2026-04-13T14:34:53.242929+00:00 | Freak On A Leash | Korn | source:amperwave-api
2026-04-13T14:35:29.228887+00:00 | The Pretender | Foo Fighters | source:amperwave-api
2026-04-13T14:36:04.814107+00:00 | The Pretender | Foo Fighters | source:amperwave-api
2026-04-13T14:36:44.359753+00:00 | The Pretender | Foo Fighters | source:amperwave-api
2026-04-13T14:37:19.594462+00:00 | The Pretender | Foo Fighters | source:amperwave-api
2026-04-13T14:38:20.928012+00:00 | The Pretender | Foo Fighters | source:amperwave-api
2026-04-13T14:39:01.204337+00:00 | The Pretender | Foo Fighters | source:amperwave-api
2026-04-13T14:39:36.000303+00:00 | The Pretender | Foo Fighters | source:amperwave-api
2026-04-13T14:40:13.330095+00:00 | 18 And Life | Skid Row | source:amperwave-api
2026-04-13T14:40:49.078609+00:00 | 18 And Life | Skid Row | source:amperwave-api
2026-04-13T14:41:24.742268+00:00 | 18 And Life | Skid Row | source:amperwave-api
2026-04-13T14:42:02.107756+00:00 | 18 And Life | Skid Row | source:amperwave-api
2026-04-13T14:42:38.016803+00:00 | 18 And Life | Skid Row | source:amperwave-api
2026-04-13T14:43:15.318585+00:00 | 18 And Life | Skid Row | source:amperwave-api
2026-04-13T14:43:50.895529+00:00 | No Excuses | Alice In Chains | source:amperwave-api
2026-04-13T14:44:27.411828+00:00 | No Excuses | Alice In Chains | source:amperwave-api
2026-04-13T14:45:02.790021+00:00 | No Excuses | Alice In Chains | source:amperwave-api
2026-04-13T14:45:43.652438+00:00 | No Excuses | Alice In Chains | source:amperwave-api
2026-04-13T14:46:55.005489+00:00 | No Excuses | Alice In Chains | source:amperwave-api
2026-04-13T14:47:30.186744+00:00 | No Excuses | Alice In Chains | source:amperwave-api
2026-04-13T14:48:41.406546+00:00 | Death By Rock And Roll | The Pretty Reckless | source:amperwave-api
2026-04-13T14:49:59.891145+00:00 | Death By Rock And Roll | The Pretty Reckless | source:amperwave-api
2026-04-13T14:50:40.841117+00:00 | Death By Rock And Roll | The Pretty Reckless | source:amperwave-api
2026-04-13T14:51:15.975680+00:00 | Death By Rock And Roll | The Pretty Reckless | source:amperwave-api
2026-04-13T14:52:27.475542+00:00 | Death By Rock And Roll | The Pretty Reckless | source:amperwave-api
2026-04-13T14:53:22.542630+00:00 | Death By Rock And Roll | The Pretty Reckless | source:amperwave-api
2026-04-13T14:54:20.662062+00:00 | Death By Rock And Roll | The Pretty Reckless | source:amperwave-api
2026-04-13T14:54:56.508567+00:00 | Death By Rock And Roll | The Pretty Reckless | source:amperwave-api
2026-04-13T14:55:42.220934+00:00 | Death By Rock And Roll | The Pretty Reckless | source:amperwave-api
2026-04-13T14:56:17.437125+00:00 | Death By Rock And Roll | The Pretty Reckless | source:amperwave-api
2026-04-13T14:56:52.939919+00:00 | Death By Rock And Roll | The Pretty Reckless | source:amperwave-api
2026-04-13T14:57:28.530482+00:00 | Death By Rock And Roll | The Pretty Reckless | source:amperwave-api
2026-04-13T14:58:04.353936+00:00 | Jeremy | Pearl Jam | source:amperwave-api
2026-04-13T14:58:39.606172+00:00 | Jeremy | Pearl Jam | source:amperwave-api
2026-04-13T14:59:15.192872+00:00 | Jeremy | Pearl Jam | source:amperwave-api
2026-04-13T14:59:50.359667+00:00 | Jeremy | Pearl Jam | source:amperwave-api
2026-04-13T15:00:25.688523+00:00 | Jeremy | Pearl Jam | source:amperwave-api
2026-04-13T15:01:01.606590+00:00 | Jeremy | Pearl Jam | source:amperwave-api
2026-04-13T15:01:37.388200+00:00 | Jeremy | Pearl Jam | source:amperwave-api
2026-04-13T15:02:12.836624+00:00 | Jeremy | Pearl Jam | source:amperwave-api
2026-04-13T15:02:48.082385+00:00 | Jeremy | Pearl Jam | source:amperwave-api
2026-04-13T15:03:33.470667+00:00 | Jeremy | Pearl Jam | source:amperwave-api
2026-04-13T15:04:09.413612+00:00 | Hard To Handle | The Black Crowes | source:amperwave-api
2026-04-13T15:04:44.974940+00:00 | Hard To Handle | The Black Crowes | source:amperwave-api
2026-04-13T15:05:23.912166+00:00 | Hard To Handle | The Black Crowes | source:amperwave-api
2026-04-13T15:06:00.278384+00:00 | Hard To Handle | The Black Crowes | source:amperwave-api
2026-04-13T15:07:02.161102+00:00 | Bulletproof | Godsmack | source:amperwave-api
2026-04-13T15:07:39.164287+00:00 | Bulletproof | Godsmack | source:amperwave-api
2026-04-13T15:08:14.697873+00:00 | Bulletproof | Godsmack | source:amperwave-api
2026-04-13T15:08:54.677793+00:00 | Bulletproof | Godsmack | source:amperwave-api
2026-04-13T15:09:30.233686+00:00 | Bulletproof | Godsmack | source:amperwave-api
2026-04-13T15:10:05.158792+00:00 | Bulletproof | Godsmack | source:amperwave-api
2026-04-13T15:10:59.113999+00:00 | Bulletproof | Godsmack | source:amperwave-api
2026-04-13T15:11:34.668051+00:00 | Bulletproof | Godsmack | source:amperwave-api
2026-04-13T15:12:23.343824+00:00 | Bulletproof | Godsmack | source:amperwave-api
2026-04-13T15:12:58.153440+00:00 | Bulletproof | Godsmack | source:amperwave-api
2026-04-13T15:13:34.204405+00:00 | Bulletproof | Godsmack | source:amperwave-api
2026-04-13T15:14:09.189757+00:00 | Bulletproof | Godsmack | source:amperwave-api
2026-04-13T15:14:45.281374+00:00 | Bulletproof | Godsmack | source:amperwave-api
2026-04-13T15:15:20.869841+00:00 | Bulletproof | Godsmack | source:amperwave-api
2026-04-13T15:15:57.181572+00:00 | Bulletproof | Godsmack | source:amperwave-api
2026-04-13T15:16:32.487587+00:00 | Bulletproof | Godsmack | source:amperwave-api
2026-04-13T15:17:07.623561+00:00 | Bulletproof | Godsmack | source:amperwave-api
2026-04-13T15:17:43.315558+00:00 | My Own Worst Enemy | Lit | source:amperwave-api
2026-04-13T15:18:18.958183+00:00 | My Own Worst Enemy | Lit | source:amperwave-api
2026-04-13T15:18:56.542081+00:00 | My Own Worst Enemy | Lit | source:amperwave-api
2026-04-13T15:19:31.868667+00:00 | My Own Worst Enemy | Lit | source:amperwave-api
2026-04-13T15:20:32.336051+00:00 | Over The Mountain | Ozzy Osbourne | source:amperwave-api
2026-04-13T15:21:07.573980+00:00 | Over The Mountain | Ozzy Osbourne | source:amperwave-api
2026-04-13T15:21:42.655282+00:00 | Over The Mountain | Ozzy Osbourne | source:amperwave-api
2026-04-13T15:22:18.637197+00:00 | Over The Mountain | Ozzy Osbourne | source:amperwave-api
2026-04-13T15:22:56.410794+00:00 | Over The Mountain | Ozzy Osbourne | source:amperwave-api
2026-04-13T15:23:56.447862+00:00 | Over The Mountain | Ozzy Osbourne | source:amperwave-api
2026-04-13T15:24:32.248530+00:00 | Over The Mountain | Ozzy Osbourne | source:amperwave-api
2026-04-13T15:25:07.617467+00:00 | Safe And Sound | Shinedown | source:amperwave-api
2026-04-13T15:25:45.755021+00:00 | Safe And Sound | Shinedown | source:amperwave-api
2026-04-13T15:26:21.805951+00:00 | Safe And Sound | Shinedown | source:amperwave-api
2026-04-13T15:26:57.166179+00:00 | Safe And Sound | Shinedown | source:amperwave-api
2026-04-13T15:27:58.623257+00:00 | Safe And Sound | Shinedown | source:amperwave-api
2026-04-13T15:28:33.658372+00:00 | Safe And Sound | Shinedown | source:amperwave-api
2026-04-13T15:29:10.548937+00:00 | Safe And Sound | Shinedown | source:amperwave-api
2026-04-13T15:29:45.937436+00:00 | Safe And Sound | Shinedown | source:amperwave-api
2026-04-13T15:30:21.180082+00:00 | Safe And Sound | Shinedown | source:amperwave-api
2026-04-13T15:30:55.638571+00:00 | Safe And Sound | Shinedown | source:amperwave-api
2026-04-13T15:31:31.079517+00:00 | Safe And Sound | Shinedown | source:amperwave-api
2026-04-13T15:32:06.168331+00:00 | Safe And Sound | Shinedown | source:amperwave-api
2026-04-13T15:32:40.985210+00:00 | Safe And Sound | Shinedown | source:amperwave-api
2026-04-13T15:33:15.220249+00:00 | Safe And Sound | Shinedown | source:amperwave-api
2026-04-13T15:33:51.295194+00:00 | Safe And Sound | Shinedown | source:amperwave-api
2026-04-13T15:34:26.260332+00:00 | Safe And Sound | Shinedown | source:amperwave-api
2026-04-13T15:35:01.438743+00:00 | Safe And Sound | Shinedown | source:amperwave-api
2026-04-13T15:35:36.625212+00:00 | Santa Monica | Everclear | source:amperwave-api
2026-04-13T15:36:32.607808+00:00 | Santa Monica | Everclear | source:amperwave-api
2026-04-13T15:37:07.899258+00:00 | Santa Monica | Everclear | source:amperwave-api
2026-04-13T15:37:42.339667+00:00 | Santa Monica | Everclear | source:amperwave-api
2026-04-13T15:38:17.236549+00:00 | Santa Monica | Everclear | source:amperwave-api
2026-04-13T15:38:52.351450+00:00 | The Diary Of Jane | Breaking Benjamin | source:amperwave-api
2026-04-13T15:39:27.500694+00:00 | The Diary Of Jane | Breaking Benjamin | source:amperwave-api
2026-04-13T15:40:28.057132+00:00 | The Diary Of Jane | Breaking Benjamin | source:amperwave-api
2026-04-13T15:41:03.423846+00:00 | The Diary Of Jane | Breaking Benjamin | source:amperwave-api
2026-04-13T15:41:40.453486+00:00 | The Diary Of Jane | Breaking Benjamin | source:amperwave-api
2026-04-13T15:42:16.565692+00:00 | Cult Of Personality | Living Colour | source:amperwave-api
2026-04-13T15:42:51.818561+00:00 | Cult Of Personality | Living Colour | source:amperwave-api
2026-04-13T15:43:27.090279+00:00 | Cult Of Personality | Living Colour | source:amperwave-api
2026-04-13T15:44:04.072653+00:00 | Cult Of Personality | Living Colour | source:amperwave-api
2026-04-13T15:44:39.239147+00:00 | Cult Of Personality | Living Colour | source:amperwave-api
2026-04-13T15:45:17.546251+00:00 | Cult Of Personality | Living Colour | source:amperwave-api
2026-04-13T15:45:54.535320+00:00 | Cult Of Personality | Living Colour | source:amperwave-api
2026-04-13T15:46:30.471483+00:00 | Cult Of Personality | Living Colour | source:amperwave-api
2026-04-13T15:47:05.391122+00:00 | Nothin | Guns N Roses | source:amperwave-api
2026-04-13T15:47:40.559811+00:00 | Nothin | Guns N Roses | source:amperwave-api
2026-04-13T15:48:16.449171+00:00 | Nothin | Guns N Roses | source:amperwave-api
2026-04-13T15:48:51.099856+00:00 | Nothin | Guns N Roses | source:amperwave-api
2026-04-13T15:49:26.263741+00:00 | Nothin | Guns N Roses | source:amperwave-api
2026-04-13T15:50:01.163197+00:00 | Nothin | Guns N Roses | source:amperwave-api
2026-04-13T15:50:36.029698+00:00 | Nothin | Guns N Roses | source:amperwave-api
2026-04-13T15:51:12.338346+00:00 | Sex And Candy | Marcy Playground | source:amperwave-api
2026-04-13T15:51:47.533662+00:00 | Sex And Candy | Marcy Playground | source:amperwave-api
2026-04-13T15:52:22.225754+00:00 | Sex And Candy | Marcy Playground | source:amperwave-api
2026-04-13T15:52:56.979802+00:00 | Sex And Candy | Marcy Playground | source:amperwave-api
2026-04-13T15:53:33.340420+00:00 | Sex And Candy | Marcy Playground | source:amperwave-api
2026-04-13T15:54:08.653829+00:00 | No One Knows | Queens Of The Stone Age | source:amperwave-api
2026-04-13T15:54:43.518461+00:00 | No One Knows | Queens Of The Stone Age | source:amperwave-api
2026-04-13T15:55:18.796243+00:00 | No One Knows | Queens Of The Stone Age | source:amperwave-api
2026-04-13T15:55:54.283105+00:00 | No One Knows | Queens Of The Stone Age | source:amperwave-api
2026-04-13T15:56:29.436963+00:00 | No One Knows | Queens Of The Stone Age | source:amperwave-api
2026-04-13T15:57:24.509015+00:00 | No One Knows | Queens Of The Stone Age | source:amperwave-api
2026-04-13T15:57:59.441832+00:00 | No One Knows | Queens Of The Stone Age | source:amperwave-api
2026-04-13T15:58:46.765696+00:00 | Little Things | Bush | source:amperwave-api
2026-04-13T15:59:22.693571+00:00 | Little Things | Bush | source:amperwave-api
2026-04-13T15:59:57.579320+00:00 | Little Things | Bush | source:amperwave-api
2026-04-13T16:00:34.335928+00:00 | Little Things | Bush | source:amperwave-api
2026-04-13T16:01:09.156366+00:00 | Little Things | Bush | source:amperwave-api
2026-04-13T16:02:07.222712+00:00 | Little Things | Bush | source:amperwave-api
2026-04-13T16:02:49.536227+00:00 | Little Things | Bush | source:amperwave-api
2026-04-13T16:03:24.643884+00:00 | Vasoline | Stone Temple Pilots | source:amperwave-api
2026-04-13T16:03:59.648374+00:00 | Vasoline | Stone Temple Pilots | source:amperwave-api
2026-04-13T16:04:35.432149+00:00 | Vasoline | Stone Temple Pilots | source:amperwave-api
2026-04-13T16:05:11.025703+00:00 | Vasoline | Stone Temple Pilots | source:amperwave-api
2026-04-13T16:05:46.205270+00:00 | Vasoline | Stone Temple Pilots | source:amperwave-api
2026-04-13T16:06:21.813891+00:00 | Need A Favor | Jelly Roll | source:amperwave-api
2026-04-13T16:06:56.531394+00:00 | Need A Favor | Jelly Roll | source:amperwave-api
2026-04-13T16:07:31.369385+00:00 | Need A Favor | Jelly Roll | source:amperwave-api
2026-04-13T16:08:06.536122+00:00 | Need A Favor | Jelly Roll | source:amperwave-api
2026-04-13T16:08:41.463095+00:00 | Need A Favor | Jelly Roll | source:amperwave-api
2026-04-13T16:09:34.181455+00:00 | Need A Favor | Jelly Roll | source:amperwave-api
2026-04-13T16:10:11.425653+00:00 | Dirty Deeds Done Dirt Cheap | Ac/Dc | source:amperwave-api
2026-04-13T16:10:46.361757+00:00 | Dirty Deeds Done Dirt Cheap | Ac/Dc | source:amperwave-api
2026-04-13T16:11:22.042950+00:00 | Dirty Deeds Done Dirt Cheap | Ac/Dc | source:amperwave-api
2026-04-13T16:11:57.007055+00:00 | Dirty Deeds Done Dirt Cheap | Ac/Dc | source:amperwave-api
2026-04-13T16:12:57.328278+00:00 | Dirty Deeds Done Dirt Cheap | Ac/Dc | source:amperwave-api
2026-04-13T16:13:32.004572+00:00 | Dirty Deeds Done Dirt Cheap | Ac/Dc | source:amperwave-api
2026-04-13T16:14:06.606256+00:00 | Dirty Deeds Done Dirt Cheap | Ac/Dc | source:amperwave-api
2026-04-13T16:14:45.037138+00:00 | Dirty Deeds Done Dirt Cheap | Ac/Dc | source:amperwave-api
2026-04-13T16:15:20.206213+00:00 | Dirty Deeds Done Dirt Cheap | Ac/Dc | source:amperwave-api
2026-04-13T16:15:55.304841+00:00 | Dirty Deeds Done Dirt Cheap | Ac/Dc | source:amperwave-api
2026-04-13T16:16:30.913477+00:00 | Dirty Deeds Done Dirt Cheap | Ac/Dc | source:amperwave-api
