2026-04-14T00:04:55.663063+00:00 | I Love It | Icona Pop Feat. Charli Xcx | source:amperwave-api
2026-04-14T14:44:14.173545+00:00 | --Homewrecker | Sombr | source:amperwave-api
2026-04-14T14:44:49.031153+00:00 | --Homewrecker | Sombr | source:amperwave-api
2026-04-14T14:45:31.133691+00:00 | --Homewrecker | Sombr | source:amperwave-api
2026-04-14T14:46:06.983193+00:00 | --Homewrecker | Sombr | source:amperwave-api
2026-04-14T14:47:03.862391+00:00 | --Homewrecker | Sombr | source:amperwave-api
2026-04-14T14:47:39.145596+00:00 | --Homewrecker | Sombr | source:amperwave-api
2026-04-14T14:48:38.455889+00:00 | --Homewrecker | Sombr | source:amperwave-api
2026-04-14T14:49:14.673464+00:00 | --Homewrecker | Sombr | source:amperwave-api
2026-04-14T14:49:49.526652+00:00 | --Homewrecker | Sombr | source:amperwave-api
2026-04-14T14:50:24.928932+00:00 | --Homewrecker | Sombr | source:amperwave-api
2026-04-14T14:50:59.798741+00:00 | --Homewrecker | Sombr | source:amperwave-api
2026-04-14T14:51:52.417071+00:00 | --Homewrecker | Sombr | source:amperwave-api
2026-04-14T14:52:27.728445+00:00 | --Homewrecker | Sombr | source:amperwave-api
2026-04-14T14:53:26.332631+00:00 | --Homewrecker | Sombr | source:amperwave-api
2026-04-14T14:54:01.980250+00:00 | --Homewrecker | Sombr | source:amperwave-api
2026-04-14T14:54:37.254720+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T14:55:12.529685+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T14:55:48.163942+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T14:56:23.743060+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T14:56:59.028710+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T14:57:34.280166+00:00 | Sunflower | Post Malone | source:amperwave-api
2026-04-14T14:58:09.800735+00:00 | Sunflower | Post Malone | source:amperwave-api
2026-04-14T14:58:44.884062+00:00 | Sunflower | Post Malone | source:amperwave-api
2026-04-14T14:59:20.687715+00:00 | Sunflower | Post Malone | source:amperwave-api
2026-04-14T14:59:56.101369+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-14T15:00:33.445040+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-14T15:01:08.488937+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-14T15:02:09.540666+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-14T15:02:44.656216+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-14T15:03:42.766456+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-14T15:04:17.978677+00:00 | Just Dance | Lady Gaga Feat Colby Odonis | source:amperwave-api
2026-04-14T15:05:17.567115+00:00 | Just Dance | Lady Gaga Feat Colby Odonis | source:amperwave-api
2026-04-14T15:05:53.165334+00:00 | Just Dance | Lady Gaga Feat Colby Odonis | source:amperwave-api
2026-04-14T15:06:51.234583+00:00 | Just Dance | Lady Gaga Feat Colby Odonis | source:amperwave-api
2026-04-14T15:07:26.615502+00:00 | Just Dance | Lady Gaga Feat Colby Odonis | source:amperwave-api
2026-04-14T15:08:22.161708+00:00 | --Risk It All | Bruno Mars | source:amperwave-api
2026-04-14T15:08:57.875184+00:00 | --Risk It All | Bruno Mars | source:amperwave-api
2026-04-14T15:09:33.065753+00:00 | --Risk It All | Bruno Mars | source:amperwave-api
2026-04-14T15:10:08.396108+00:00 | --Risk It All | Bruno Mars | source:amperwave-api
2026-04-14T15:10:44.312955+00:00 | --Risk It All | Bruno Mars | source:amperwave-api
2026-04-14T15:11:19.920326+00:00 | Closer | Chainsmokers Feat. Halsey | source:amperwave-api
2026-04-14T15:11:55.245059+00:00 | Closer | Chainsmokers Feat. Halsey | source:amperwave-api
2026-04-14T15:12:30.060076+00:00 | Closer | Chainsmokers Feat. Halsey | source:amperwave-api
2026-04-14T15:13:05.485917+00:00 | Closer | Chainsmokers Feat. Halsey | source:amperwave-api
2026-04-14T15:13:40.508482+00:00 | Closer | Chainsmokers Feat. Halsey | source:amperwave-api
2026-04-14T15:14:15.993990+00:00 | Closer | Chainsmokers Feat. Halsey | source:amperwave-api
2026-04-14T15:14:51.386144+00:00 | Closer | Chainsmokers Feat. Halsey | source:amperwave-api
2026-04-14T15:15:33.576589+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T15:16:08.503679+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T15:17:10.059958+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T15:17:46.416088+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T15:18:43.703161+00:00 | Thats So True | Gracie Abrams | source:amperwave-api
2026-04-14T15:19:19.041793+00:00 | Thats So True | Gracie Abrams | source:amperwave-api
2026-04-14T15:20:16.838647+00:00 | Thats So True | Gracie Abrams | source:amperwave-api
2026-04-14T15:20:52.198339+00:00 | Thats So True | Gracie Abrams | source:amperwave-api
2026-04-14T15:21:50.309195+00:00 | Attention | Charlie Puth | source:amperwave-api
2026-04-14T15:22:25.548930+00:00 | Attention | Charlie Puth | source:amperwave-api
2026-04-14T15:23:19.200859+00:00 | Attention | Charlie Puth | source:amperwave-api
2026-04-14T15:23:53.880497+00:00 | Attention | Charlie Puth | source:amperwave-api
2026-04-14T15:24:28.623595+00:00 | Attention | Charlie Puth | source:amperwave-api
2026-04-14T15:25:02.984026+00:00 | Attention | Charlie Puth | source:amperwave-api
2026-04-14T15:25:38.645644+00:00 | Attention | Charlie Puth | source:amperwave-api
2026-04-14T15:26:14.236717+00:00 | Attention | Charlie Puth | source:amperwave-api
2026-04-14T15:26:49.602912+00:00 | Attention | Charlie Puth | source:amperwave-api
2026-04-14T15:27:25.897775+00:00 | Attention | Charlie Puth | source:amperwave-api
2026-04-14T15:28:00.883530+00:00 | Attention | Charlie Puth | source:amperwave-api
2026-04-14T15:28:37.677083+00:00 | Attention | Charlie Puth | source:amperwave-api
2026-04-14T15:29:12.649425+00:00 | Attention | Charlie Puth | source:amperwave-api
2026-04-14T15:29:48.241876+00:00 | Attention | Charlie Puth | source:amperwave-api
2026-04-14T15:30:28.931984+00:00 | Attention | Charlie Puth | source:amperwave-api
2026-04-14T15:31:04.621285+00:00 | Attention | Charlie Puth | source:amperwave-api
2026-04-14T15:32:01.009914+00:00 | Attention | Charlie Puth | source:amperwave-api
2026-04-14T15:32:36.511135+00:00 | Attention | Charlie Puth | source:amperwave-api
2026-04-14T15:33:30.096025+00:00 | A Bar Song (Tipsy) | Shaboozey | source:amperwave-api
2026-04-14T15:34:05.257468+00:00 | A Bar Song (Tipsy) | Shaboozey | source:amperwave-api
2026-04-14T15:35:02.379118+00:00 | A Bar Song (Tipsy) | Shaboozey | source:amperwave-api
2026-04-14T15:35:37.086478+00:00 | Clarity | Zedd Feat. Foxes | source:amperwave-api
2026-04-14T15:36:31.776675+00:00 | Clarity | Zedd Feat. Foxes | source:amperwave-api
2026-04-14T15:37:07.170288+00:00 | Clarity | Zedd Feat. Foxes | source:amperwave-api
2026-04-14T15:38:04.664208+00:00 | Clarity | Zedd Feat. Foxes | source:amperwave-api
2026-04-14T15:38:40.346826+00:00 | Clarity | Zedd Feat. Foxes | source:amperwave-api
2026-04-14T15:39:15.620697+00:00 | Clarity | Zedd Feat. Foxes | source:amperwave-api
2026-04-14T15:39:52.175696+00:00 | Heat Waves | Glass Animals | source:amperwave-api
2026-04-14T15:40:28.108082+00:00 | Heat Waves | Glass Animals | source:amperwave-api
2026-04-14T15:41:03.373996+00:00 | Heat Waves | Glass Animals | source:amperwave-api
2026-04-14T15:41:40.710637+00:00 | Heat Waves | Glass Animals | source:amperwave-api
2026-04-14T15:42:17.141102+00:00 | Heat Waves | Glass Animals | source:amperwave-api
2026-04-14T15:42:53.313064+00:00 | --Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T15:43:28.382148+00:00 | --Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T15:44:03.597114+00:00 | --Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T15:44:39.635996+00:00 | --Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T15:45:30.144380+00:00 | --Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T15:46:05.120808+00:00 | --Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T15:46:40.409834+00:00 | --Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T15:47:36.234937+00:00 | --Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T15:48:11.769345+00:00 | --Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T15:48:46.913279+00:00 | --Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T15:49:22.185785+00:00 | --Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T15:50:15.718256+00:00 | --Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T15:50:51.443505+00:00 | --Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T15:51:54.366689+00:00 | --Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T15:52:29.969818+00:00 | --Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T15:53:31.161173+00:00 | --Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T15:54:06.510269+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-14T15:54:41.480659+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-14T15:55:18.626393+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-14T15:55:53.569904+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-14T15:56:28.937071+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-14T15:57:05.857617+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-14T15:57:40.933787+00:00 | Save Your Tears | The Weeknd | source:amperwave-api
2026-04-14T15:58:17.495982+00:00 | Save Your Tears | The Weeknd | source:amperwave-api
2026-04-14T15:58:53.111678+00:00 | Save Your Tears | The Weeknd | source:amperwave-api
2026-04-14T15:59:27.719299+00:00 | Save Your Tears | The Weeknd | source:amperwave-api
2026-04-14T16:00:26.681355+00:00 | Save Your Tears | The Weeknd | source:amperwave-api
2026-04-14T16:01:02.257760+00:00 | Save Your Tears | The Weeknd | source:amperwave-api
2026-04-14T16:01:58.687834+00:00 | Good Feeling | Flo Rida | source:amperwave-api
2026-04-14T16:02:35.389398+00:00 | Good Feeling | Flo Rida | source:amperwave-api
2026-04-14T16:03:26.215668+00:00 | Good Feeling | Flo Rida | source:amperwave-api
2026-04-14T16:04:01.863849+00:00 | Good Feeling | Flo Rida | source:amperwave-api
2026-04-14T16:04:53.826030+00:00 | Good Feeling | Flo Rida | source:amperwave-api
2026-04-14T16:05:29.213672+00:00 | Wrecking Ball | Miley Cyrus | source:amperwave-api
2026-04-14T16:06:17.050613+00:00 | Wrecking Ball | Miley Cyrus | source:amperwave-api
2026-04-14T16:06:52.203576+00:00 | Wrecking Ball | Miley Cyrus | source:amperwave-api
2026-04-14T16:07:45.683753+00:00 | Wrecking Ball | Miley Cyrus | source:amperwave-api
2026-04-14T16:08:20.836098+00:00 | Wrecking Ball | Miley Cyrus | source:amperwave-api
2026-04-14T16:08:55.599084+00:00 | Wrecking Ball | Miley Cyrus | source:amperwave-api
2026-04-14T16:09:30.929545+00:00 | Larger Than Life | Backstreet Boys | source:amperwave-api
2026-04-14T16:10:06.538262+00:00 | Larger Than Life | Backstreet Boys | source:amperwave-api
2026-04-14T16:10:42.797789+00:00 | Larger Than Life | Backstreet Boys | source:amperwave-api
2026-04-14T16:11:19.819506+00:00 | Larger Than Life | Backstreet Boys | source:amperwave-api
2026-04-14T16:11:55.644688+00:00 | Larger Than Life | Backstreet Boys | source:amperwave-api
2026-04-14T16:12:30.509189+00:00 | Larger Than Life | Backstreet Boys | source:amperwave-api
2026-04-14T16:13:05.079651+00:00 | Girl On Fire | Alicia Keys | source:amperwave-api
2026-04-14T16:13:39.807519+00:00 | Girl On Fire | Alicia Keys | source:amperwave-api
2026-04-14T16:14:29.713567+00:00 | Girl On Fire | Alicia Keys | source:amperwave-api
2026-04-14T16:15:05.377393+00:00 | Girl On Fire | Alicia Keys | source:amperwave-api
2026-04-14T16:15:58.400319+00:00 | Girl On Fire | Alicia Keys | source:amperwave-api
2026-04-14T16:16:33.868081+00:00 | Girl On Fire | Alicia Keys | source:amperwave-api
2026-04-14T16:17:30.769087+00:00 | Party Rock Anthem | Lmfao Feat. Lauren Bennett And Goonrock | source:amperwave-api
2026-04-14T16:18:06.501532+00:00 | Party Rock Anthem | Lmfao Feat. Lauren Bennett And Goonrock | source:amperwave-api
2026-04-14T16:19:03.089726+00:00 | Party Rock Anthem | Lmfao Feat. Lauren Bennett And Goonrock | source:amperwave-api
2026-04-14T16:19:38.148117+00:00 | Party Rock Anthem | Lmfao Feat. Lauren Bennett And Goonrock | source:amperwave-api
2026-04-14T16:20:37.708673+00:00 | Party Rock Anthem | Lmfao Feat. Lauren Bennett And Goonrock | source:amperwave-api
2026-04-14T16:21:13.324963+00:00 | Counting Stars | Onerepublic | source:amperwave-api
2026-04-14T16:22:16.325621+00:00 | Counting Stars | Onerepublic | source:amperwave-api
2026-04-14T16:22:51.351047+00:00 | Counting Stars | Onerepublic | source:amperwave-api
2026-04-14T16:23:27.412758+00:00 | Counting Stars | Onerepublic | source:amperwave-api
2026-04-14T16:24:03.219650+00:00 | Counting Stars | Onerepublic | source:amperwave-api
2026-04-14T16:24:38.846650+00:00 | Counting Stars | Onerepublic | source:amperwave-api
2026-04-14T16:25:14.361694+00:00 | We Found Love (Feat. Calvin Harris) | Rihanna | source:amperwave-api
2026-04-14T16:25:50.041635+00:00 | We Found Love (Feat. Calvin Harris) | Rihanna | source:amperwave-api
2026-04-14T16:26:25.342575+00:00 | We Found Love (Feat. Calvin Harris) | Rihanna | source:amperwave-api
2026-04-14T16:27:01.306295+00:00 | We Found Love (Feat. Calvin Harris) | Rihanna | source:amperwave-api
2026-04-14T16:27:36.849317+00:00 | We Found Love (Feat. Calvin Harris) | Rihanna | source:amperwave-api
2026-04-14T16:28:12.664558+00:00 | We Found Love (Feat. Calvin Harris) | Rihanna | source:amperwave-api
2026-04-14T16:28:48.183120+00:00 | We Found Love (Feat. Calvin Harris) | Rihanna | source:amperwave-api
2026-04-14T16:29:31.403048+00:00 | We Found Love (Feat. Calvin Harris) | Rihanna | source:amperwave-api
2026-04-14T16:30:08.361502+00:00 | We Found Love (Feat. Calvin Harris) | Rihanna | source:amperwave-api
2026-04-14T16:31:04.095027+00:00 | We Found Love (Feat. Calvin Harris) | Rihanna | source:amperwave-api
2026-04-14T16:31:39.901990+00:00 | We Found Love (Feat. Calvin Harris) | Rihanna | source:amperwave-api
2026-04-14T16:32:16.358651+00:00 | We Found Love (Feat. Calvin Harris) | Rihanna | source:amperwave-api
2026-04-14T16:32:52.701614+00:00 | We Found Love (Feat. Calvin Harris) | Rihanna | source:amperwave-api
2026-04-14T16:33:28.044101+00:00 | We Found Love (Feat. Calvin Harris) | Rihanna | source:amperwave-api
2026-04-14T16:34:29.756093+00:00 | We Found Love (Feat. Calvin Harris) | Rihanna | source:amperwave-api
2026-04-14T16:35:05.084024+00:00 | We Found Love (Feat. Calvin Harris) | Rihanna | source:amperwave-api
2026-04-14T16:35:59.398071+00:00 | We Found Love (Feat. Calvin Harris) | Rihanna | source:amperwave-api
2026-04-14T16:36:34.935558+00:00 | We Found Love (Feat. Calvin Harris) | Rihanna | source:amperwave-api
2026-04-14T16:37:12.194249+00:00 | We Found Love (Feat. Calvin Harris) | Rihanna | source:amperwave-api
2026-04-14T16:38:09.232856+00:00 | (You Drive Me) Crazy | Britney Spears | source:amperwave-api
2026-04-14T16:38:44.422840+00:00 | (You Drive Me) Crazy | Britney Spears | source:amperwave-api
2026-04-14T16:39:21.266018+00:00 | (You Drive Me) Crazy | Britney Spears | source:amperwave-api
2026-04-14T16:39:57.512982+00:00 | (You Drive Me) Crazy | Britney Spears | source:amperwave-api
2026-04-14T16:40:35.151127+00:00 | (You Drive Me) Crazy | Britney Spears | source:amperwave-api
2026-04-14T16:41:11.589463+00:00 | In The End | Linkin Park | source:amperwave-api
2026-04-14T16:41:48.284696+00:00 | In The End | Linkin Park | source:amperwave-api
2026-04-14T16:42:23.546737+00:00 | In The End | Linkin Park | source:amperwave-api
2026-04-14T16:42:58.813806+00:00 | In The End | Linkin Park | source:amperwave-api
2026-04-14T16:43:33.557932+00:00 | In The End | Linkin Park | source:amperwave-api
2026-04-14T16:44:28.986174+00:00 | Hollaback Girl | Gwen Stefani | source:amperwave-api
2026-04-14T16:45:05.023833+00:00 | Hollaback Girl | Gwen Stefani | source:amperwave-api
2026-04-14T16:46:03.334542+00:00 | Hollaback Girl | Gwen Stefani | source:amperwave-api
2026-04-14T16:46:40.745600+00:00 | Hollaback Girl | Gwen Stefani | source:amperwave-api
2026-04-14T16:47:34.659693+00:00 | Hollaback Girl | Gwen Stefani | source:amperwave-api
2026-04-14T16:48:09.937455+00:00 | Hollaback Girl | Gwen Stefani | source:amperwave-api
2026-04-14T16:49:07.434232+00:00 | Hollaback Girl | Gwen Stefani | source:amperwave-api
2026-04-14T16:49:43.935213+00:00 | Hollaback Girl | Gwen Stefani | source:amperwave-api
2026-04-14T16:50:41.725459+00:00 | Hollaback Girl | Gwen Stefani | source:amperwave-api
2026-04-14T16:51:18.453173+00:00 | Hollaback Girl | Gwen Stefani | source:amperwave-api
2026-04-14T16:52:19.318112+00:00 | Hollaback Girl | Gwen Stefani | source:amperwave-api
2026-04-14T16:52:55.121045+00:00 | Hollaback Girl | Gwen Stefani | source:amperwave-api
2026-04-14T16:53:30.500553+00:00 | Hollaback Girl | Gwen Stefani | source:amperwave-api
2026-04-14T16:54:05.196157+00:00 | Hollaback Girl | Gwen Stefani | source:amperwave-api
2026-04-14T16:54:41.350924+00:00 | Hollaback Girl | Gwen Stefani | source:amperwave-api
2026-04-14T16:55:17.889405+00:00 | In My Head | Jason Derulo | source:amperwave-api
2026-04-14T16:55:53.453864+00:00 | In My Head | Jason Derulo | source:amperwave-api
2026-04-14T16:56:29.009633+00:00 | In My Head | Jason Derulo | source:amperwave-api
2026-04-14T16:57:04.574004+00:00 | In My Head | Jason Derulo | source:amperwave-api
2026-04-14T16:57:39.397101+00:00 | In My Head | Jason Derulo | source:amperwave-api
2026-04-14T16:58:14.735855+00:00 | Ocean Avenue | Yellowcard | source:amperwave-api
2026-04-14T16:58:49.776774+00:00 | Ocean Avenue | Yellowcard | source:amperwave-api
2026-04-14T16:59:28.791539+00:00 | Ocean Avenue | Yellowcard | source:amperwave-api
2026-04-14T17:00:05.246302+00:00 | Ocean Avenue | Yellowcard | source:amperwave-api
2026-04-14T17:00:40.912452+00:00 | Ocean Avenue | Yellowcard | source:amperwave-api
2026-04-14T17:01:16.080803+00:00 | Ocean Avenue | Yellowcard | source:amperwave-api
2026-04-14T17:01:52.387266+00:00 | Nice To Meet You | Myles Smith | source:amperwave-api
2026-04-14T17:02:49.569593+00:00 | Nice To Meet You | Myles Smith | source:amperwave-api
2026-04-14T17:03:25.516555+00:00 | Nice To Meet You | Myles Smith | source:amperwave-api
2026-04-14T17:04:24.323744+00:00 | Nice To Meet You | Myles Smith | source:amperwave-api
2026-04-14T17:05:00.138760+00:00 | Greedy | Tate Mcrae | source:amperwave-api
2026-04-14T17:06:00.066949+00:00 | Greedy | Tate Mcrae | source:amperwave-api
2026-04-14T17:06:35.904067+00:00 | Greedy | Tate Mcrae | source:amperwave-api
2026-04-14T17:07:35.230162+00:00 | --Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-14T17:08:11.062370+00:00 | --Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-14T17:08:46.443237+00:00 | --Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-14T17:09:21.808426+00:00 | --Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-14T17:09:56.712570+00:00 | --Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-14T17:10:32.477343+00:00 | Just A Dream | Nelly | source:amperwave-api
