2026-04-18T00:00:03.541546+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-18T15:26:54.410800+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-18T15:27:30.232102+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-18T15:28:05.660006+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-18T15:28:41.056339+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-18T15:29:37.029411+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-18T15:30:13.560234+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-18T15:32:08.356210+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-18T15:32:44.378893+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-18T15:33:43.324047+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-18T15:34:19.559715+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-18T15:34:56.118774+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-18T15:35:46.566114+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-18T15:36:22.862266+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-18T15:36:58.877466+00:00 | Stargazing | Myles Smith | source:amperwave-api
2026-04-18T15:37:40.715072+00:00 | Stargazing | Myles Smith | source:amperwave-api
2026-04-18T15:38:16.270562+00:00 | Stargazing | Myles Smith | source:amperwave-api
2026-04-18T15:38:52.315350+00:00 | Stargazing | Myles Smith | source:amperwave-api
2026-04-18T15:39:41.332482+00:00 | --Risk It All | Bruno Mars | source:amperwave-api
2026-04-18T15:40:17.087818+00:00 | --Risk It All | Bruno Mars | source:amperwave-api
2026-04-18T15:40:54.588513+00:00 | --Risk It All | Bruno Mars | source:amperwave-api
2026-04-18T15:41:31.210144+00:00 | --Risk It All | Bruno Mars | source:amperwave-api
2026-04-18T15:42:07.385107+00:00 | --Risk It All | Bruno Mars | source:amperwave-api
2026-04-18T15:42:43.763454+00:00 | --Risk It All | Bruno Mars | source:amperwave-api
2026-04-18T15:43:19.047529+00:00 | --Risk It All | Bruno Mars | source:amperwave-api
2026-04-18T15:43:54.549799+00:00 | --Risk It All | Bruno Mars | source:amperwave-api
2026-04-18T15:44:29.968646+00:00 | --Risk It All | Bruno Mars | source:amperwave-api
2026-04-18T15:45:05.663269+00:00 | --Risk It All | Bruno Mars | source:amperwave-api
2026-04-18T15:45:41.441904+00:00 | --Risk It All | Bruno Mars | source:amperwave-api
2026-04-18T15:46:18.214051+00:00 | --Risk It All | Bruno Mars | source:amperwave-api
2026-04-18T15:46:53.780080+00:00 | --Risk It All | Bruno Mars | source:amperwave-api
2026-04-18T15:47:29.913551+00:00 | --Risk It All | Bruno Mars | source:amperwave-api
2026-04-18T15:48:32.911817+00:00 | --Risk It All | Bruno Mars | source:amperwave-api
2026-04-18T15:49:08.611665+00:00 | --Risk It All | Bruno Mars | source:amperwave-api
2026-04-18T15:49:45.989465+00:00 | --Risk It All | Bruno Mars | source:amperwave-api
2026-04-18T15:50:33.767872+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-18T15:51:10.334708+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-18T15:51:46.301560+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-18T15:52:31.089272+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-18T15:53:06.701472+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-18T15:53:43.661097+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-18T15:54:30.927629+00:00 | Starboy (Feat. Daft Punk) | The Weeknd | source:amperwave-api
2026-04-18T15:55:06.795393+00:00 | Starboy (Feat. Daft Punk) | The Weeknd | source:amperwave-api
2026-04-18T15:55:44.395254+00:00 | Starboy (Feat. Daft Punk) | The Weeknd | source:amperwave-api
2026-04-18T15:56:31.709384+00:00 | Starboy (Feat. Daft Punk) | The Weeknd | source:amperwave-api
2026-04-18T15:57:07.264930+00:00 | Starboy (Feat. Daft Punk) | The Weeknd | source:amperwave-api
2026-04-18T15:57:43.147924+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-18T15:58:26.868639+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-18T15:59:03.580990+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-18T15:59:40.384089+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-18T16:00:16.657740+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-18T16:00:53.583890+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-18T16:01:30.318217+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-18T16:02:06.430045+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-18T16:02:43.844266+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-18T16:03:21.225885+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-18T16:03:57.532612+00:00 | Sorry | Justin Bieber | source:amperwave-api
2026-04-18T16:04:38.414553+00:00 | Sorry | Justin Bieber | source:amperwave-api
2026-04-18T16:05:14.200133+00:00 | Sorry | Justin Bieber | source:amperwave-api
2026-04-18T16:05:50.835985+00:00 | Sorry | Justin Bieber | source:amperwave-api
2026-04-18T16:06:27.205803+00:00 | Sorry | Justin Bieber | source:amperwave-api
2026-04-18T16:07:32.803882+00:00 | Pink Pony Club | Chappel Roan | source:amperwave-api
2026-04-18T16:08:08.399497+00:00 | Pink Pony Club | Chappel Roan | source:amperwave-api
2026-04-18T16:08:44.829986+00:00 | Pink Pony Club | Chappel Roan | source:amperwave-api
2026-04-18T16:09:38.530895+00:00 | Pink Pony Club | Chappel Roan | source:amperwave-api
2026-04-18T16:10:15.070149+00:00 | Pink Pony Club | Chappel Roan | source:amperwave-api
2026-04-18T16:10:50.380795+00:00 | Pink Pony Club | Chappel Roan | source:amperwave-api
2026-04-18T16:11:57.504409+00:00 | Levitating | Dua Lipa | source:amperwave-api
2026-04-18T16:12:33.522425+00:00 | Levitating | Dua Lipa | source:amperwave-api
2026-04-18T16:13:08.970708+00:00 | Levitating | Dua Lipa | source:amperwave-api
2026-04-18T16:13:59.057989+00:00 | Levitating | Dua Lipa | source:amperwave-api
2026-04-18T16:14:34.590479+00:00 | Levitating | Dua Lipa | source:amperwave-api
2026-04-18T16:15:11.911154+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-18T16:16:02.319916+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-18T16:16:38.815044+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-18T16:17:14.801953+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-18T16:18:07.572336+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-18T16:18:43.144997+00:00 | Rude Boy | Rihanna | source:amperwave-api
2026-04-18T16:19:19.000784+00:00 | Rude Boy | Rihanna | source:amperwave-api
2026-04-18T16:19:54.635771+00:00 | Rude Boy | Rihanna | source:amperwave-api
2026-04-18T16:20:30.040068+00:00 | Rude Boy | Rihanna | source:amperwave-api
2026-04-18T16:21:05.462526+00:00 | Rude Boy | Rihanna | source:amperwave-api
2026-04-18T16:21:41.506702+00:00 | Rude Boy | Rihanna | source:amperwave-api
2026-04-18T16:22:17.673155+00:00 | --Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T16:22:53.124102+00:00 | --Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T16:23:29.571567+00:00 | --Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T16:24:06.056267+00:00 | --Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T16:24:41.905783+00:00 | --Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T16:25:20.126271+00:00 | --Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T16:25:56.178030+00:00 | --Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T16:26:36.374824+00:00 | --Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T16:27:12.664444+00:00 | --Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T16:27:48.781067+00:00 | --Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T16:28:40.083046+00:00 | --Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T16:29:15.978885+00:00 | --Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T16:29:51.499775+00:00 | --Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T16:30:44.718155+00:00 | --Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T16:31:21.591057+00:00 | --Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T16:31:57.190560+00:00 | --Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T16:32:45.844887+00:00 | --Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T16:33:21.371332+00:00 | /Man I Need | Olivia Dean | source:amperwave-api
2026-04-18T16:33:57.096289+00:00 | /Man I Need | Olivia Dean | source:amperwave-api
2026-04-18T16:34:42.629939+00:00 | /Man I Need | Olivia Dean | source:amperwave-api
2026-04-18T16:35:18.580674+00:00 | /Man I Need | Olivia Dean | source:amperwave-api
2026-04-18T16:35:55.200342+00:00 | /Man I Need | Olivia Dean | source:amperwave-api
2026-04-18T16:36:38.269125+00:00 | --Homewrecker | Sombr | source:amperwave-api
2026-04-18T16:37:15.329027+00:00 | --Homewrecker | Sombr | source:amperwave-api
2026-04-18T16:37:51.341476+00:00 | --Homewrecker | Sombr | source:amperwave-api
2026-04-18T16:38:27.180755+00:00 | --Homewrecker | Sombr | source:amperwave-api
2026-04-18T16:39:02.440225+00:00 | --Homewrecker | Sombr | source:amperwave-api
2026-04-18T16:39:39.226562+00:00 | Snooze | Sza | source:amperwave-api
2026-04-18T16:40:15.378071+00:00 | Snooze | Sza | source:amperwave-api
2026-04-18T16:40:51.139927+00:00 | Snooze | Sza | source:amperwave-api
2026-04-18T16:41:26.906719+00:00 | Snooze | Sza | source:amperwave-api
2026-04-18T16:42:02.312134+00:00 | Snooze | Sza | source:amperwave-api
2026-04-18T16:42:37.882273+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-18T16:43:13.252131+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-18T16:43:49.249627+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-18T16:44:26.696224+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-18T16:45:37.024931+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-18T16:46:14.712765+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-18T16:46:51.313277+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-18T16:47:35.183665+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-18T16:48:12.848439+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-18T16:48:49.377800+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-18T16:49:36.664166+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-18T16:50:13.129603+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-18T16:50:49.696505+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-18T16:51:46.210870+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-18T16:52:21.943714+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-18T16:52:58.291560+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-18T16:53:43.892203+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-18T16:54:20.869316+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-18T16:54:57.493147+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-18T16:55:39.834204+00:00 | Say So | Doja Cat | source:amperwave-api
2026-04-18T16:56:17.962283+00:00 | Say So | Doja Cat | source:amperwave-api
2026-04-18T16:56:54.213018+00:00 | Say So | Doja Cat | source:amperwave-api
2026-04-18T16:57:30.897871+00:00 | Say So | Doja Cat | source:amperwave-api
2026-04-18T16:58:06.847863+00:00 | Somebody Told Me | The Killers | source:amperwave-api
2026-04-18T16:58:42.563207+00:00 | Somebody Told Me | The Killers | source:amperwave-api
2026-04-18T16:59:18.615351+00:00 | Somebody Told Me | The Killers | source:amperwave-api
2026-04-18T16:59:54.761226+00:00 | Somebody Told Me | The Killers | source:amperwave-api
2026-04-18T17:00:33.691691+00:00 | Somebody Told Me | The Killers | source:amperwave-api
2026-04-18T17:01:10.219768+00:00 | Somebody Told Me | The Killers | source:amperwave-api
2026-04-18T17:01:46.863712+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-18T17:02:22.381441+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-18T17:02:58.414834+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-18T17:03:35.412815+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-18T17:04:35.893871+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-18T17:05:13.072705+00:00 | Bad At Love | Halsey | source:amperwave-api
2026-04-18T17:05:50.983766+00:00 | Bad At Love | Halsey | source:amperwave-api
2026-04-18T17:06:29.777627+00:00 | Bad At Love | Halsey | source:amperwave-api
2026-04-18T17:07:05.269193+00:00 | Bad At Love | Halsey | source:amperwave-api
2026-04-18T17:07:40.727760+00:00 | Bad At Love | Halsey | source:amperwave-api
2026-04-18T17:08:31.712313+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-18T17:09:08.062852+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-18T17:09:45.086661+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-18T17:10:33.699907+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-18T17:11:10.591064+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-18T17:11:46.589233+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-18T17:12:27.337560+00:00 | Greedy | Tate Mcrae | source:amperwave-api
2026-04-18T17:13:04.023407+00:00 | Greedy | Tate Mcrae | source:amperwave-api
2026-04-18T17:13:39.876774+00:00 | Greedy | Tate Mcrae | source:amperwave-api
2026-04-18T17:14:22.342508+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-18T17:14:59.125756+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-18T17:15:34.628976+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-18T17:16:10.441813+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-18T17:16:46.073853+00:00 | Party In The U.S.A. | Miley Cyrus | source:amperwave-api
2026-04-18T17:17:22.724445+00:00 | Party In The U.S.A. | Miley Cyrus | source:amperwave-api
2026-04-18T17:17:58.688941+00:00 | Party In The U.S.A. | Miley Cyrus | source:amperwave-api
2026-04-18T17:18:34.561805+00:00 | Party In The U.S.A. | Miley Cyrus | source:amperwave-api
2026-04-18T17:19:10.708457+00:00 | Party In The U.S.A. | Miley Cyrus | source:amperwave-api
2026-04-18T17:19:47.263136+00:00 | Party In The U.S.A. | Miley Cyrus | source:amperwave-api
2026-04-18T17:20:23.546352+00:00 | --When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-18T17:21:01.767135+00:00 | --When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-18T17:21:39.225699+00:00 | --When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-18T17:22:36.412696+00:00 | --When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-18T17:23:12.629822+00:00 | --When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-18T17:23:48.900730+00:00 | --When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-18T17:24:38.807436+00:00 | --When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-18T17:25:14.771975+00:00 | --When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-18T17:25:50.167207+00:00 | --When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-18T17:26:46.820498+00:00 | --When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-18T17:27:22.529510+00:00 | --When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-18T17:27:57.980433+00:00 | --When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-18T17:28:57.185836+00:00 | --When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-18T17:29:33.192868+00:00 | --When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-18T17:30:10.358883+00:00 | --When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-18T17:30:56.555921+00:00 | /So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-18T17:31:33.681899+00:00 | /So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-18T17:32:09.333129+00:00 | /So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-18T17:33:01.787033+00:00 | /So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-18T17:33:39.425713+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-18T17:34:15.049714+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-18T17:34:50.913390+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-18T17:35:26.817054+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-18T17:36:02.295774+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-18T17:36:38.324571+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-18T17:37:15.206903+00:00 | Sorry Im Here For Someone Else | Benson Boone | source:amperwave-api
2026-04-18T17:37:51.688961+00:00 | Sorry Im Here For Someone Else | Benson Boone | source:amperwave-api
2026-04-18T17:38:27.563646+00:00 | Sorry Im Here For Someone Else | Benson Boone | source:amperwave-api
2026-04-18T17:39:03.628319+00:00 | Sorry Im Here For Someone Else | Benson Boone | source:amperwave-api
2026-04-18T17:39:39.338389+00:00 | Sorry Im Here For Someone Else | Benson Boone | source:amperwave-api
2026-04-18T17:40:15.518911+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T17:40:51.232114+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T17:41:37.399605+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T17:42:14.032414+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T17:42:49.806289+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T17:43:41.240817+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T17:44:18.130498+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T17:44:56.507921+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T17:45:46.298133+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T17:46:24.505453+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T17:47:00.128508+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T17:47:54.529264+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T17:48:30.645077+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T17:49:07.516476+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T17:49:59.050639+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T17:50:35.341133+00:00 | I Just Might | Bruno Mars | source:amperwave-api
