2026-04-15T00:00:18.463396+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T14:59:13.660424+00:00 | Senorita | Shawn Mendes Camila Cabello | source:amperwave-api
2026-04-15T14:59:49.154004+00:00 | Senorita | Shawn Mendes Camila Cabello | source:amperwave-api
2026-04-15T15:00:42.298751+00:00 | Senorita | Shawn Mendes Camila Cabello | source:amperwave-api
2026-04-15T15:01:18.201344+00:00 | Senorita | Shawn Mendes Camila Cabello | source:amperwave-api
2026-04-15T15:01:54.425465+00:00 | I Had Some Help | Post Malone Ft Morgan Wallen | source:amperwave-api
2026-04-15T15:02:44.262955+00:00 | I Had Some Help | Post Malone Ft Morgan Wallen | source:amperwave-api
2026-04-15T15:03:18.954847+00:00 | I Had Some Help | Post Malone Ft Morgan Wallen | source:amperwave-api
2026-04-15T15:03:54.717910+00:00 | I Had Some Help | Post Malone Ft Morgan Wallen | source:amperwave-api
2026-04-15T15:04:54.092371+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-15T15:05:29.694099+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-15T15:06:05.665736+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-15T15:07:03.760322+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-15T15:07:39.620219+00:00 | Hips Dont Lie (Feat. Wyclef Jean) | Shakira | source:amperwave-api
2026-04-15T15:08:14.644723+00:00 | Hips Dont Lie (Feat. Wyclef Jean) | Shakira | source:amperwave-api
2026-04-15T15:09:03.609653+00:00 | Hips Dont Lie (Feat. Wyclef Jean) | Shakira | source:amperwave-api
2026-04-15T15:09:39.130235+00:00 | Hips Dont Lie (Feat. Wyclef Jean) | Shakira | source:amperwave-api
2026-04-15T15:10:14.511569+00:00 | Hips Dont Lie (Feat. Wyclef Jean) | Shakira | source:amperwave-api
2026-04-15T15:11:07.759358+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-15T15:11:42.469848+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-15T15:12:17.436939+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-15T15:12:53.309913+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-15T15:13:29.429542+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-15T15:14:04.953369+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-15T15:14:40.366231+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-15T15:15:15.000619+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-15T15:15:49.857465+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-15T15:16:26.101513+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-15T15:17:01.482503+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-15T15:17:36.759513+00:00 | Eastside | Benny Blanco Ft. Halsey And Khalid | source:amperwave-api
2026-04-15T15:18:13.233485+00:00 | Eastside | Benny Blanco Ft. Halsey And Khalid | source:amperwave-api
2026-04-15T15:18:48.749941+00:00 | Eastside | Benny Blanco Ft. Halsey And Khalid | source:amperwave-api
2026-04-15T15:19:35.139840+00:00 | Eastside | Benny Blanco Ft. Halsey And Khalid | source:amperwave-api
2026-04-15T15:20:10.248847+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T15:20:45.745508+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T15:21:37.709019+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T15:22:12.900360+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T15:22:48.497145+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T15:23:37.657769+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-15T15:24:12.367477+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-15T15:24:47.530097+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-15T15:25:41.823924+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-15T15:26:17.797781+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-15T15:26:53.997730+00:00 | As It Was | Harry Styles | source:amperwave-api
2026-04-15T15:27:39.334576+00:00 | As It Was | Harry Styles | source:amperwave-api
2026-04-15T15:28:14.630421+00:00 | As It Was | Harry Styles | source:amperwave-api
2026-04-15T15:28:53.120516+00:00 | As It Was | Harry Styles | source:amperwave-api
2026-04-15T15:29:36.396521+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-15T15:30:11.628652+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-15T15:30:46.467991+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-15T15:31:21.581294+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-15T15:31:58.237976+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-15T15:32:33.533146+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-15T15:33:09.161947+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-15T15:33:43.749409+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-15T15:34:18.891159+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-15T15:34:54.499377+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-15T15:35:29.763204+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-15T15:36:04.853921+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-15T15:36:41.097087+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-15T15:37:17.325233+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-15T15:37:53.161938+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-15T15:38:36.954148+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-15T15:39:12.653180+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-15T15:39:48.371648+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-15T15:40:32.605505+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-15T15:41:07.611041+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-15T15:41:43.002090+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-15T15:42:30.139022+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-15T15:43:06.373666+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-15T15:43:42.003858+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-15T15:44:26.756744+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-15T15:45:02.474301+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-15T15:45:38.394130+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-15T15:46:31.029850+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-15T15:47:06.569876+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-15T15:47:41.569351+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-15T15:48:29.012221+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-15T15:49:04.097158+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-15T15:49:39.854917+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-15T15:50:15.642966+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-15T15:50:50.698747+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-15T15:51:26.564614+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-15T15:52:03.588111+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-15T15:52:39.250691+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-15T15:53:15.080120+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-15T15:53:50.324063+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-15T15:54:25.456491+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-15T15:55:00.311896+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-15T15:55:35.871972+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-15T15:56:34.172561+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-15T15:57:09.277803+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-15T15:57:44.721859+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-15T15:58:33.211120+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-15T15:59:08.929017+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-15T15:59:44.325832+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-15T16:00:30.227774+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-15T16:01:05.735342+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-15T16:01:42.027193+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-15T16:02:32.480730+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-15T16:03:09.305889+00:00 | Rather Be (Feat. Jess Glynne) | Clean Bandit | source:amperwave-api
2026-04-15T16:04:13.272466+00:00 | Rather Be (Feat. Jess Glynne) | Clean Bandit | source:amperwave-api
2026-04-15T16:04:49.201903+00:00 | Rather Be (Feat. Jess Glynne) | Clean Bandit | source:amperwave-api
2026-04-15T16:05:24.407397+00:00 | Rather Be (Feat. Jess Glynne) | Clean Bandit | source:amperwave-api
2026-04-15T16:06:18.999573+00:00 | Rather Be (Feat. Jess Glynne) | Clean Bandit | source:amperwave-api
2026-04-15T16:06:54.545720+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-15T16:07:31.141644+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-15T16:08:06.073453+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-15T16:08:43.037370+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-15T16:09:18.413966+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-15T16:09:55.403364+00:00 | Greedy | Tate Mcrae | source:amperwave-api
2026-04-15T16:10:31.453947+00:00 | Greedy | Tate Mcrae | source:amperwave-api
2026-04-15T16:11:07.405183+00:00 | Greedy | Tate Mcrae | source:amperwave-api
2026-04-15T16:11:46.864401+00:00 | Greedy | Tate Mcrae | source:amperwave-api
2026-04-15T16:12:22.384136+00:00 | In Da Club | 50 Cent | source:amperwave-api
2026-04-15T16:12:57.363330+00:00 | In Da Club | 50 Cent | source:amperwave-api
2026-04-15T16:13:33.968158+00:00 | In Da Club | 50 Cent | source:amperwave-api
2026-04-15T16:14:36.783821+00:00 | In Da Club | 50 Cent | source:amperwave-api
2026-04-15T16:15:11.629697+00:00 | In Da Club | 50 Cent | source:amperwave-api
2026-04-15T16:15:47.043158+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-15T16:16:42.303320+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-15T16:17:17.386761+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-15T16:17:52.656138+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-15T16:18:38.695720+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-15T16:19:15.496239+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-15T16:19:50.673686+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-15T16:20:38.478250+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-15T16:21:15.533854+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-15T16:21:50.575261+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-15T16:22:29.823808+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-15T16:23:05.799367+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-15T16:23:41.403355+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-15T16:24:22.581847+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-15T16:24:57.365603+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-15T16:25:32.230075+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-15T16:26:07.172447+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-15T16:26:42.475058+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-15T16:27:17.998131+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-15T16:27:54.159383+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-15T16:28:29.347724+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-15T16:29:04.813969+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-15T16:29:41.715020+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-15T16:30:17.250349+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-15T16:30:53.688255+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-15T16:31:28.864262+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-15T16:32:33.195040+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-15T16:33:08.262493+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-15T16:33:44.682120+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-15T16:34:28.452876+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-15T16:35:04.587577+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-15T16:35:39.868204+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-15T16:36:27.286565+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-15T16:37:02.409646+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-15T16:37:37.039478+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-15T16:38:33.431810+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-15T16:39:08.749940+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-15T16:39:44.260469+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-15T16:40:22.921783+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-15T16:40:58.345362+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-15T16:41:33.283638+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-15T16:42:26.029887+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-15T16:43:01.574219+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-15T16:43:36.760034+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-15T16:44:11.583913+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-15T16:44:47.722678+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-15T16:45:24.423874+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-15T16:46:00.350724+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-15T16:46:35.529368+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-15T16:47:10.801492+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-15T16:47:45.865886+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-15T16:48:37.001076+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-15T16:49:11.987112+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-15T16:49:47.215413+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-15T16:50:36.320262+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-15T16:51:13.049141+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T16:51:48.290214+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T16:52:35.525092+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T16:53:11.928960+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T16:53:47.370573+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T16:54:39.234891+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T16:55:14.183065+00:00 | Jumpin, Jumpin | Destinys Child | source:amperwave-api
2026-04-15T16:55:49.202033+00:00 | Jumpin, Jumpin | Destinys Child | source:amperwave-api
2026-04-15T16:56:43.517762+00:00 | Jumpin, Jumpin | Destinys Child | source:amperwave-api
2026-04-15T16:57:18.935789+00:00 | Jumpin, Jumpin | Destinys Child | source:amperwave-api
2026-04-15T16:57:54.324115+00:00 | Jumpin, Jumpin | Destinys Child | source:amperwave-api
2026-04-15T16:58:40.769786+00:00 | Jumpin, Jumpin | Destinys Child | source:amperwave-api
2026-04-15T16:59:32.148251+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T17:00:35.333819+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T17:01:12.853460+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T17:01:49.639103+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T17:02:25.887750+00:00 | Big Energy (Remix) | Latto And Mariah Carey Feat. Dj Khaled | source:amperwave-api
2026-04-15T17:03:00.875944+00:00 | Big Energy (Remix) | Latto And Mariah Carey Feat. Dj Khaled | source:amperwave-api
2026-04-15T17:03:36.088138+00:00 | Big Energy (Remix) | Latto And Mariah Carey Feat. Dj Khaled | source:amperwave-api
2026-04-15T17:04:12.075628+00:00 | Big Energy (Remix) | Latto And Mariah Carey Feat. Dj Khaled | source:amperwave-api
2026-04-15T17:04:48.297684+00:00 | Big Energy (Remix) | Latto And Mariah Carey Feat. Dj Khaled | source:amperwave-api
2026-04-15T17:05:25.692684+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-15T17:06:01.711875+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-15T17:06:37.417609+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-15T17:07:13.239067+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-15T17:07:48.864414+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-15T17:08:24.472261+00:00 | Replay | Iyaz | source:amperwave-api
2026-04-15T17:09:00.291341+00:00 | Replay | Iyaz | source:amperwave-api
2026-04-15T17:09:37.902623+00:00 | Replay | Iyaz | source:amperwave-api
2026-04-15T17:10:16.233060+00:00 | Replay | Iyaz | source:amperwave-api
2026-04-15T17:11:04.810196+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-15T17:11:53.575860+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-15T17:12:32.154199+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-15T17:13:08.277399+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-15T17:13:45.729337+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-15T17:14:33.110671+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-15T17:15:08.751354+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-15T17:15:46.686533+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-15T17:16:23.349033+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-15T17:16:59.358266+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-15T17:18:07.201780+00:00 | Starboy (Feat. Daft Punk) | The Weeknd | source:amperwave-api
2026-04-15T17:18:43.172481+00:00 | Starboy (Feat. Daft Punk) | The Weeknd | source:amperwave-api
