2026-04-14T00:04:56.087077+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T15:32:37.112154+00:00 | Good Luck, Babe! | Chappell Roan | source:amperwave-api
2026-04-14T15:33:30.747956+00:00 | Good Luck, Babe! | Chappell Roan | source:amperwave-api
2026-04-14T15:34:05.870787+00:00 | Good Luck, Babe! | Chappell Roan | source:amperwave-api
2026-04-14T15:35:02.969816+00:00 | Good Luck, Babe! | Chappell Roan | source:amperwave-api
2026-04-14T15:35:37.584295+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-14T15:36:32.395580+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-14T15:37:07.675350+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-14T15:38:05.334268+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-14T15:38:40.943635+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-14T15:39:16.062910+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-14T15:39:52.687561+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-14T15:40:28.702441+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-14T15:41:03.814919+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-14T15:41:41.305272+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-14T15:42:17.709252+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-14T15:42:53.882347+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-14T15:43:28.915632+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-14T15:44:04.221703+00:00 | Tonight Tonight | Hot Chelle Rae | source:amperwave-api
2026-04-14T15:44:40.206254+00:00 | Tonight Tonight | Hot Chelle Rae | source:amperwave-api
2026-04-14T15:45:30.774544+00:00 | Tonight Tonight | Hot Chelle Rae | source:amperwave-api
2026-04-14T15:46:05.628213+00:00 | Tonight Tonight | Hot Chelle Rae | source:amperwave-api
2026-04-14T15:46:40.829159+00:00 | Tonight Tonight | Hot Chelle Rae | source:amperwave-api
2026-04-14T15:47:36.802562+00:00 | Tonight Tonight | Hot Chelle Rae | source:amperwave-api
2026-04-14T15:48:12.313920+00:00 | Tonight Tonight | Hot Chelle Rae | source:amperwave-api
2026-04-14T15:48:47.515910+00:00 | Tonight Tonight | Hot Chelle Rae | source:amperwave-api
2026-04-14T15:49:22.781070+00:00 | Tonight Tonight | Hot Chelle Rae | source:amperwave-api
2026-04-14T15:50:16.255809+00:00 | Tonight Tonight | Hot Chelle Rae | source:amperwave-api
2026-04-14T15:50:51.891670+00:00 | Sure Thing | Miguel | source:amperwave-api
2026-04-14T15:51:54.970929+00:00 | Sure Thing | Miguel | source:amperwave-api
2026-04-14T15:52:30.553921+00:00 | Sure Thing | Miguel | source:amperwave-api
2026-04-14T15:53:31.767466+00:00 | Sure Thing | Miguel | source:amperwave-api
2026-04-14T15:54:06.914364+00:00 | So Easy | Olivia Dean | source:amperwave-api
2026-04-14T15:54:41.902758+00:00 | So Easy | Olivia Dean | source:amperwave-api
2026-04-14T15:55:19.116609+00:00 | So Easy | Olivia Dean | source:amperwave-api
2026-04-14T15:55:54.215560+00:00 | So Easy | Olivia Dean | source:amperwave-api
2026-04-14T15:56:29.500657+00:00 | So Easy | Olivia Dean | source:amperwave-api
2026-04-14T15:57:06.249936+00:00 | Twilight Zone | Ariana Grande | source:amperwave-api
2026-04-14T15:57:41.689669+00:00 | Twilight Zone | Ariana Grande | source:amperwave-api
2026-04-14T15:58:18.043368+00:00 | Twilight Zone | Ariana Grande | source:amperwave-api
2026-04-14T15:58:53.592716+00:00 | Twilight Zone | Ariana Grande | source:amperwave-api
2026-04-14T15:59:28.151859+00:00 | Twilight Zone | Ariana Grande | source:amperwave-api
2026-04-14T16:00:27.273963+00:00 | Swim | Bts | source:amperwave-api
2026-04-14T16:01:03.050883+00:00 | Swim | Bts | source:amperwave-api
2026-04-14T16:02:00.097121+00:00 | Swim | Bts | source:amperwave-api
2026-04-14T16:02:35.980689+00:00 | Swim | Bts | source:amperwave-api
2026-04-14T16:03:26.795379+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-14T16:04:02.550084+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-14T16:04:54.642742+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-14T16:05:29.720149+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-14T16:06:17.891515+00:00 | Heat Waves | Glass Animals | source:amperwave-api
2026-04-14T16:06:52.715117+00:00 | Heat Waves | Glass Animals | source:amperwave-api
2026-04-14T16:07:46.276566+00:00 | Heat Waves | Glass Animals | source:amperwave-api
2026-04-14T16:08:21.230160+00:00 | Heat Waves | Glass Animals | source:amperwave-api
2026-04-14T16:08:56.007765+00:00 | Heat Waves | Glass Animals | source:amperwave-api
2026-04-14T16:09:31.394918+00:00 | Love In This Club | Usher Feat. Young Jeezy | source:amperwave-api
2026-04-14T16:10:07.060383+00:00 | Love In This Club | Usher Feat. Young Jeezy | source:amperwave-api
2026-04-14T16:10:43.466514+00:00 | Love In This Club | Usher Feat. Young Jeezy | source:amperwave-api
2026-04-14T16:11:20.516022+00:00 | Love In This Club | Usher Feat. Young Jeezy | source:amperwave-api
2026-04-14T16:11:56.039928+00:00 | Love In This Club | Usher Feat. Young Jeezy | source:amperwave-api
2026-04-14T16:12:31.049784+00:00 | Love In This Club | Usher Feat. Young Jeezy | source:amperwave-api
2026-04-14T16:13:05.665087+00:00 | Love In This Club | Usher Feat. Young Jeezy | source:amperwave-api
2026-04-14T16:13:40.268610+00:00 | Birds Of A Feather | Billie Eilish | source:amperwave-api
2026-04-14T16:14:30.364172+00:00 | Birds Of A Feather | Billie Eilish | source:amperwave-api
2026-04-14T16:15:05.958537+00:00 | Birds Of A Feather | Billie Eilish | source:amperwave-api
2026-04-14T16:15:59.030834+00:00 | Birds Of A Feather | Billie Eilish | source:amperwave-api
2026-04-14T16:16:34.683494+00:00 | Birds Of A Feather | Billie Eilish | source:amperwave-api
2026-04-14T16:17:31.456333+00:00 | Damn I Love Miami | Pitbull Feat. Lil Jon | source:amperwave-api
2026-04-14T16:18:07.066443+00:00 | Damn I Love Miami | Pitbull Feat. Lil Jon | source:amperwave-api
2026-04-14T16:19:03.579649+00:00 | Damn I Love Miami | Pitbull Feat. Lil Jon | source:amperwave-api
2026-04-14T16:19:38.714311+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-14T16:20:38.169378+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-14T16:21:13.822345+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-14T16:22:16.949525+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-14T16:22:51.807179+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-14T16:23:28.164330+00:00 | Runway | Lady Gaga Ft. Doechii | source:amperwave-api
2026-04-14T16:24:03.750794+00:00 | Runway | Lady Gaga Ft. Doechii | source:amperwave-api
2026-04-14T16:24:39.382396+00:00 | Runway | Lady Gaga Ft. Doechii | source:amperwave-api
2026-04-14T16:25:14.999547+00:00 | Runway | Lady Gaga Ft. Doechii | source:amperwave-api
2026-04-14T16:25:50.599365+00:00 | Runway | Lady Gaga Ft. Doechii | source:amperwave-api
2026-04-14T16:26:25.868143+00:00 | Runway | Lady Gaga Ft. Doechii | source:amperwave-api
2026-04-14T16:27:01.992644+00:00 | Runway | Lady Gaga Ft. Doechii | source:amperwave-api
2026-04-14T16:27:37.331237+00:00 | Mood | 24Kgoldn | source:amperwave-api
2026-04-14T16:28:13.360760+00:00 | Mood | 24Kgoldn | source:amperwave-api
2026-04-14T16:28:48.615974+00:00 | Mood | 24Kgoldn | source:amperwave-api
2026-04-14T16:29:31.971558+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T16:30:09.370406+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T16:31:04.747069+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T16:31:40.709135+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T16:32:16.944205+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T16:32:53.299356+00:00 | Forever Young | David Guetta X Ava Max | source:amperwave-api
2026-04-14T16:33:28.730769+00:00 | Forever Young | David Guetta X Ava Max | source:amperwave-api
2026-04-14T16:34:30.279258+00:00 | Forever Young | David Guetta X Ava Max | source:amperwave-api
2026-04-14T16:35:05.622893+00:00 | Forever Young | David Guetta X Ava Max | source:amperwave-api
2026-04-14T16:36:00.083586+00:00 | Too Sweet | Hozier | source:amperwave-api
2026-04-14T16:36:35.458205+00:00 | Too Sweet | Hozier | source:amperwave-api
2026-04-14T16:37:32.460060+00:00 | Too Sweet | Hozier | source:amperwave-api
2026-04-14T16:38:09.837841+00:00 | Too Sweet | Hozier | source:amperwave-api
2026-04-14T16:38:44.918750+00:00 | Too Sweet | Hozier | source:amperwave-api
2026-04-14T16:39:21.787219+00:00 | Love Me Not | Ravyn Lenae | source:amperwave-api
2026-04-14T16:39:58.260373+00:00 | Love Me Not | Ravyn Lenae | source:amperwave-api
2026-04-14T16:40:35.857627+00:00 | Love Me Not | Ravyn Lenae | source:amperwave-api
2026-04-14T16:41:12.175236+00:00 | Love Me Not | Ravyn Lenae | source:amperwave-api
2026-04-14T16:41:48.758495+00:00 | Love Me Not | Ravyn Lenae | source:amperwave-api
2026-04-14T16:42:24.073785+00:00 | Love Me Not | Ravyn Lenae | source:amperwave-api
2026-04-14T16:42:59.390403+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-14T16:43:33.962605+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-14T16:44:29.590098+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-14T16:45:05.728483+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-14T16:46:04.732656+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-14T16:46:41.257224+00:00 | 21 Questions | 50 Cent Feat. Nate Dogg | source:amperwave-api
2026-04-14T16:47:35.149168+00:00 | 21 Questions | 50 Cent Feat. Nate Dogg | source:amperwave-api
2026-04-14T16:48:10.361119+00:00 | 21 Questions | 50 Cent Feat. Nate Dogg | source:amperwave-api
2026-04-14T16:49:08.892047+00:00 | 21 Questions | 50 Cent Feat. Nate Dogg | source:amperwave-api
2026-04-14T16:49:44.347379+00:00 | 21 Questions | 50 Cent Feat. Nate Dogg | source:amperwave-api
2026-04-14T16:50:43.030243+00:00 | 21 Questions | 50 Cent Feat. Nate Dogg | source:amperwave-api
2026-04-14T16:51:19.125122+00:00 | 21 Questions | 50 Cent Feat. Nate Dogg | source:amperwave-api
2026-04-14T16:52:20.182070+00:00 | 21 Questions | 50 Cent Feat. Nate Dogg | source:amperwave-api
2026-04-14T16:52:55.684276+00:00 | Camera | Ed Sheeran | source:amperwave-api
2026-04-14T16:53:31.221805+00:00 | Camera | Ed Sheeran | source:amperwave-api
2026-04-14T16:54:05.813115+00:00 | Camera | Ed Sheeran | source:amperwave-api
2026-04-14T16:54:42.183143+00:00 | Camera | Ed Sheeran | source:amperwave-api
2026-04-14T16:55:18.518807+00:00 | Camera | Ed Sheeran | source:amperwave-api
2026-04-14T16:55:53.954791+00:00 | Camera | Ed Sheeran | source:amperwave-api
2026-04-14T16:56:29.546269+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-14T16:57:05.034690+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-14T16:57:39.995342+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-14T16:58:15.224785+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-14T16:58:50.202214+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-14T16:59:29.251503+00:00 | Million Dollar Baby | Tommy Richman | source:amperwave-api
2026-04-14T17:00:05.898829+00:00 | Million Dollar Baby | Tommy Richman | source:amperwave-api
2026-04-14T17:00:41.482899+00:00 | Million Dollar Baby | Tommy Richman | source:amperwave-api
2026-04-14T17:01:16.674486+00:00 | Million Dollar Baby | Tommy Richman | source:amperwave-api
2026-04-14T17:01:53.050567+00:00 | When Did You Get Hot? | Sabrina Carpenter | source:amperwave-api
2026-04-14T17:02:50.210043+00:00 | When Did You Get Hot? | Sabrina Carpenter | source:amperwave-api
2026-04-14T17:03:26.050713+00:00 | When Did You Get Hot? | Sabrina Carpenter | source:amperwave-api
2026-04-14T17:04:25.417355+00:00 | Adore You | Harry Styles | source:amperwave-api
2026-04-14T17:05:00.642342+00:00 | Adore You | Harry Styles | source:amperwave-api
2026-04-14T17:06:00.623828+00:00 | Adore You | Harry Styles | source:amperwave-api
2026-04-14T17:06:36.359601+00:00 | Adore You | Harry Styles | source:amperwave-api
2026-04-14T17:07:36.215818+00:00 | Adore You | Harry Styles | source:amperwave-api
2026-04-14T17:08:11.701681+00:00 | Adore You | Harry Styles | source:amperwave-api
2026-04-14T17:08:46.934760+00:00 | Adore You | Harry Styles | source:amperwave-api
2026-04-14T17:09:22.301853+00:00 | Adore You | Harry Styles | source:amperwave-api
2026-04-14T17:09:57.191180+00:00 | Adore You | Harry Styles | source:amperwave-api
2026-04-14T17:10:33.075394+00:00 | Adore You | Harry Styles | source:amperwave-api
2026-04-14T17:11:10.418922+00:00 | Adore You | Harry Styles | source:amperwave-api
2026-04-14T17:11:46.716173+00:00 | Good News | Shaboozey | source:amperwave-api
2026-04-14T17:12:22.500602+00:00 | Good News | Shaboozey | source:amperwave-api
2026-04-14T17:12:59.368057+00:00 | Good News | Shaboozey | source:amperwave-api
2026-04-14T17:13:35.551454+00:00 | Good News | Shaboozey | source:amperwave-api
2026-04-14T17:14:29.115980+00:00 | Good News | Shaboozey | source:amperwave-api
2026-04-14T17:15:04.012477+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-14T17:15:39.170709+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-14T17:16:14.871313+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-14T17:16:50.140137+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-14T17:17:45.281187+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-14T17:18:20.133150+00:00 | So Easy | Olivia Dean | source:amperwave-api
2026-04-14T17:18:55.376391+00:00 | So Easy | Olivia Dean | source:amperwave-api
2026-04-14T17:19:48.721916+00:00 | So Easy | Olivia Dean | source:amperwave-api
2026-04-14T17:20:24.207140+00:00 | So Easy | Olivia Dean | source:amperwave-api
2026-04-14T17:20:59.728653+00:00 | Tit For Tat | Tate Mcrae | source:amperwave-api
2026-04-14T17:21:35.158135+00:00 | Tit For Tat | Tate Mcrae | source:amperwave-api
2026-04-14T17:22:22.878526+00:00 | Tit For Tat | Tate Mcrae | source:amperwave-api
2026-04-14T17:22:58.442001+00:00 | Tit For Tat | Tate Mcrae | source:amperwave-api
2026-04-14T17:23:33.732436+00:00 | Tit For Tat | Tate Mcrae | source:amperwave-api
2026-04-14T17:24:08.566220+00:00 | Tit For Tat | Tate Mcrae | source:amperwave-api
2026-04-14T17:24:44.322321+00:00 | Tit For Tat | Tate Mcrae | source:amperwave-api
2026-04-14T17:25:19.034319+00:00 | Tit For Tat | Tate Mcrae | source:amperwave-api
2026-04-14T17:25:54.478746+00:00 | Tit For Tat | Tate Mcrae | source:amperwave-api
2026-04-14T17:26:31.358293+00:00 | Luther | Kendrick Lamar X Sza | source:amperwave-api
2026-04-14T17:27:06.570332+00:00 | Luther | Kendrick Lamar X Sza | source:amperwave-api
2026-04-14T17:27:43.770827+00:00 | Luther | Kendrick Lamar X Sza | source:amperwave-api
2026-04-14T17:28:20.502123+00:00 | Luther | Kendrick Lamar X Sza | source:amperwave-api
2026-04-14T17:28:55.564467+00:00 | Luther | Kendrick Lamar X Sza | source:amperwave-api
2026-04-14T17:29:31.396714+00:00 | Dracula | Tame Impala | source:amperwave-api
2026-04-14T17:30:06.950614+00:00 | Dracula | Tame Impala | source:amperwave-api
2026-04-14T17:31:04.597796+00:00 | Dracula | Tame Impala | source:amperwave-api
2026-04-14T17:31:40.368326+00:00 | Dracula | Tame Impala | source:amperwave-api
2026-04-14T17:32:38.308687+00:00 | Need To Know | Doja Cat | source:amperwave-api
2026-04-14T17:33:14.180803+00:00 | Need To Know | Doja Cat | source:amperwave-api
2026-04-14T17:34:12.078383+00:00 | Need To Know | Doja Cat | source:amperwave-api
2026-04-14T17:34:47.304991+00:00 | Need To Know | Doja Cat | source:amperwave-api
2026-04-14T17:35:46.972491+00:00 | Stargazing | Myles Smith | source:amperwave-api
2026-04-14T17:36:22.992682+00:00 | Stargazing | Myles Smith | source:amperwave-api
2026-04-14T17:37:21.196211+00:00 | Stargazing | Myles Smith | source:amperwave-api
2026-04-14T17:37:56.259177+00:00 | Stargazing | Myles Smith | source:amperwave-api
2026-04-14T17:38:32.111142+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T17:39:14.557722+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T17:39:49.968727+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T17:40:25.226571+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T17:41:00.976816+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T17:41:37.884257+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-14T17:42:13.197071+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-14T17:42:48.285908+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-14T17:43:23.624492+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-14T17:43:58.913678+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-14T17:44:34.826520+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-14T17:45:10.428401+00:00 | Since U Been Gone | Kelly Clarkson | source:amperwave-api
2026-04-14T17:46:02.188036+00:00 | Since U Been Gone | Kelly Clarkson | source:amperwave-api
2026-04-14T17:46:37.898784+00:00 | Since U Been Gone | Kelly Clarkson | source:amperwave-api
2026-04-14T17:47:33.457485+00:00 | Since U Been Gone | Kelly Clarkson | source:amperwave-api
2026-04-14T17:48:08.866400+00:00 | Since U Been Gone | Kelly Clarkson | source:amperwave-api
2026-04-14T17:49:04.730699+00:00 | Since U Been Gone | Kelly Clarkson | source:amperwave-api
2026-04-14T17:49:40.268395+00:00 | Since U Been Gone | Kelly Clarkson | source:amperwave-api
2026-04-14T17:50:33.590779+00:00 | Circles | Post Malone | source:amperwave-api
2026-04-14T17:51:08.799172+00:00 | Circles | Post Malone | source:amperwave-api
2026-04-14T17:52:02.630042+00:00 | Circles | Post Malone | source:amperwave-api
2026-04-14T17:52:38.156988+00:00 | Circles | Post Malone | source:amperwave-api
2026-04-14T17:53:13.692795+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-14T17:53:48.262038+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-14T17:54:23.182556+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-14T17:54:57.803437+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-14T17:55:33.199246+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-14T17:56:08.398059+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-14T17:56:43.645026+00:00 | Manchild | Sabrina Carpenter | source:amperwave-api
2026-04-14T17:57:19.438634+00:00 | Manchild | Sabrina Carpenter | source:amperwave-api
2026-04-14T17:57:54.657445+00:00 | Manchild | Sabrina Carpenter | source:amperwave-api
