2026-04-15T00:00:18.577933+00:00 | Twilight Zone | Ariana Grande | source:amperwave-api
2026-04-15T14:59:13.800349+00:00 | Lose Control | Teddy Swims | source:amperwave-api
2026-04-15T14:59:49.319356+00:00 | Lose Control | Teddy Swims | source:amperwave-api
2026-04-15T15:00:42.528003+00:00 | Lose Control | Teddy Swims | source:amperwave-api
2026-04-15T15:01:18.344089+00:00 | So Easy | Olivia Dean | source:amperwave-api
2026-04-15T15:01:54.581928+00:00 | So Easy | Olivia Dean | source:amperwave-api
2026-04-15T15:02:44.425206+00:00 | So Easy | Olivia Dean | source:amperwave-api
2026-04-15T15:03:19.171552+00:00 | So Easy | Olivia Dean | source:amperwave-api
2026-04-15T15:03:54.857031+00:00 | So Easy | Olivia Dean | source:amperwave-api
2026-04-15T15:04:54.241925+00:00 | Flowers | Miley Cyrus | source:amperwave-api
2026-04-15T15:05:29.805256+00:00 | Flowers | Miley Cyrus | source:amperwave-api
2026-04-15T15:06:05.925190+00:00 | Flowers | Miley Cyrus | source:amperwave-api
2026-04-15T15:07:03.897495+00:00 | Flowers | Miley Cyrus | source:amperwave-api
2026-04-15T15:07:39.830125+00:00 | Eastside | Benny Blanco | source:amperwave-api
2026-04-15T15:08:14.882147+00:00 | Eastside | Benny Blanco | source:amperwave-api
2026-04-15T15:09:03.792642+00:00 | Eastside | Benny Blanco | source:amperwave-api
2026-04-15T15:09:39.242956+00:00 | Eastside | Benny Blanco | source:amperwave-api
2026-04-15T15:10:14.715734+00:00 | Million Dollar Baby | Tommy Richman | source:amperwave-api
2026-04-15T15:11:07.917031+00:00 | Million Dollar Baby | Tommy Richman | source:amperwave-api
2026-04-15T15:11:42.596501+00:00 | Million Dollar Baby | Tommy Richman | source:amperwave-api
2026-04-15T15:12:17.549377+00:00 | Million Dollar Baby | Tommy Richman | source:amperwave-api
2026-04-15T15:12:53.482157+00:00 | Damn I Love Miami | Pitbull Feat. Lil Jon | source:amperwave-api
2026-04-15T15:13:29.574287+00:00 | Damn I Love Miami | Pitbull Feat. Lil Jon | source:amperwave-api
2026-04-15T15:14:05.170023+00:00 | Damn I Love Miami | Pitbull Feat. Lil Jon | source:amperwave-api
2026-04-15T15:14:40.588240+00:00 | Damn I Love Miami | Pitbull Feat. Lil Jon | source:amperwave-api
2026-04-15T15:15:15.230712+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-15T15:15:50.002599+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-15T15:16:26.223557+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-15T15:17:01.606400+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-15T15:17:36.882572+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-15T15:18:13.460132+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-15T15:18:48.981597+00:00 | Swim | Bts | source:amperwave-api
2026-04-15T15:19:35.328553+00:00 | Swim | Bts | source:amperwave-api
2026-04-15T15:20:10.399075+00:00 | Swim | Bts | source:amperwave-api
2026-04-15T15:20:45.872669+00:00 | Swim | Bts | source:amperwave-api
2026-04-15T15:21:37.892088+00:00 | Swim | Bts | source:amperwave-api
2026-04-15T15:22:13.029954+00:00 | Swim | Bts | source:amperwave-api
2026-04-15T15:22:48.635950+00:00 | Luther | Kendrick Lamar X Sza | source:amperwave-api
2026-04-15T15:23:37.798553+00:00 | Luther | Kendrick Lamar X Sza | source:amperwave-api
2026-04-15T15:24:12.575548+00:00 | Luther | Kendrick Lamar X Sza | source:amperwave-api
2026-04-15T15:24:47.765099+00:00 | Luther | Kendrick Lamar X Sza | source:amperwave-api
2026-04-15T15:25:42.043863+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-15T15:26:17.934897+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-15T15:26:54.295236+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-15T15:27:39.470963+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-15T15:28:14.848902+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-15T15:28:53.232055+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-15T15:29:36.622687+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-15T15:30:11.773808+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-15T15:30:46.610794+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-15T15:31:21.734493+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-15T15:31:58.374057+00:00 | Die With A Smile | Lady Gaga X Bruno Mars | source:amperwave-api
2026-04-15T15:32:33.655776+00:00 | Die With A Smile | Lady Gaga X Bruno Mars | source:amperwave-api
2026-04-15T15:33:09.352295+00:00 | Die With A Smile | Lady Gaga X Bruno Mars | source:amperwave-api
2026-04-15T15:33:43.949603+00:00 | Die With A Smile | Lady Gaga X Bruno Mars | source:amperwave-api
2026-04-15T15:34:19.036236+00:00 | Die With A Smile | Lady Gaga X Bruno Mars | source:amperwave-api
2026-04-15T15:34:54.642053+00:00 | Die With A Smile | Lady Gaga X Bruno Mars | source:amperwave-api
2026-04-15T15:35:29.910852+00:00 | Die With A Smile | Lady Gaga X Bruno Mars | source:amperwave-api
2026-04-15T15:36:05.037975+00:00 | Love Me Not | Ravyn Lenae | source:amperwave-api
2026-04-15T15:36:41.253148+00:00 | Love Me Not | Ravyn Lenae | source:amperwave-api
2026-04-15T15:37:17.473841+00:00 | Love Me Not | Ravyn Lenae | source:amperwave-api
2026-04-15T15:37:53.388340+00:00 | Love Me Not | Ravyn Lenae | source:amperwave-api
2026-04-15T15:38:37.101398+00:00 | Love Me Not | Ravyn Lenae | source:amperwave-api
2026-04-15T15:39:12.784563+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T15:39:48.668070+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T15:40:32.721155+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T15:41:07.730002+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T15:41:43.119373+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T15:42:30.258185+00:00 | Dirty Little Secret | All American Rejects | source:amperwave-api
2026-04-15T15:43:06.671239+00:00 | Dirty Little Secret | All American Rejects | source:amperwave-api
2026-04-15T15:43:42.161143+00:00 | Dirty Little Secret | All American Rejects | source:amperwave-api
2026-04-15T15:44:26.873575+00:00 | Dirty Little Secret | All American Rejects | source:amperwave-api
2026-04-15T15:45:02.630335+00:00 | Dirty Little Secret | All American Rejects | source:amperwave-api
2026-04-15T15:45:38.646064+00:00 | Dirty Little Secret | All American Rejects | source:amperwave-api
2026-04-15T15:46:31.256509+00:00 | Dirty Little Secret | All American Rejects | source:amperwave-api
2026-04-15T15:47:06.722307+00:00 | Dirty Little Secret | All American Rejects | source:amperwave-api
2026-04-15T15:47:41.710001+00:00 | Dirty Little Secret | All American Rejects | source:amperwave-api
2026-04-15T15:48:29.201090+00:00 | Vampire | Olivia Rodrigo | source:amperwave-api
2026-04-15T15:49:04.235141+00:00 | Vampire | Olivia Rodrigo | source:amperwave-api
2026-04-15T15:49:40.085204+00:00 | Vampire | Olivia Rodrigo | source:amperwave-api
2026-04-15T15:50:15.754263+00:00 | Vampire | Olivia Rodrigo | source:amperwave-api
2026-04-15T15:50:50.911305+00:00 | Vampire | Olivia Rodrigo | source:amperwave-api
2026-04-15T15:51:26.803857+00:00 | Vampire | Olivia Rodrigo | source:amperwave-api
2026-04-15T15:52:03.727885+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-15T15:52:39.374517+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-15T15:53:15.228263+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-15T15:53:50.442006+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-15T15:54:25.613457+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-15T15:55:00.467839+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-15T15:55:36.059538+00:00 | Pink Pony Club | Chappell Roan | source:amperwave-api
2026-04-15T15:56:34.320025+00:00 | Pink Pony Club | Chappell Roan | source:amperwave-api
2026-04-15T15:57:09.433904+00:00 | Pink Pony Club | Chappell Roan | source:amperwave-api
2026-04-15T15:57:44.844814+00:00 | Pink Pony Club | Chappell Roan | source:amperwave-api
2026-04-15T15:58:33.395990+00:00 | Pink Pony Club | Chappell Roan | source:amperwave-api
2026-04-15T15:59:09.039433+00:00 | Babydoll | Dominic Fike | source:amperwave-api
2026-04-15T15:59:44.497570+00:00 | Babydoll | Dominic Fike | source:amperwave-api
2026-04-15T16:00:30.360023+00:00 | Babydoll | Dominic Fike | source:amperwave-api
2026-04-15T16:01:05.870649+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-15T16:01:42.195633+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-15T16:02:32.721807+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-15T16:03:09.464445+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-15T16:04:13.420087+00:00 | What It Is (Block Boy) | Doechii | source:amperwave-api
2026-04-15T16:04:49.438880+00:00 | What It Is (Block Boy) | Doechii | source:amperwave-api
2026-04-15T16:05:24.553300+00:00 | What It Is (Block Boy) | Doechii | source:amperwave-api
2026-04-15T16:06:19.207278+00:00 | What It Is (Block Boy) | Doechii | source:amperwave-api
2026-04-15T16:06:54.689118+00:00 | Saturn | Sza | source:amperwave-api
2026-04-15T16:07:31.259896+00:00 | Saturn | Sza | source:amperwave-api
2026-04-15T16:08:06.213964+00:00 | Saturn | Sza | source:amperwave-api
2026-04-15T16:08:43.190036+00:00 | Saturn | Sza | source:amperwave-api
2026-04-15T16:09:18.566795+00:00 | Saturn | Sza | source:amperwave-api
2026-04-15T16:09:55.524235+00:00 | I Had Some Help | Post Malone X Morgan Wallen | source:amperwave-api
2026-04-15T16:10:31.622887+00:00 | I Had Some Help | Post Malone X Morgan Wallen | source:amperwave-api
2026-04-15T16:11:07.557678+00:00 | I Had Some Help | Post Malone X Morgan Wallen | source:amperwave-api
2026-04-15T16:11:47.117283+00:00 | I Had Some Help | Post Malone X Morgan Wallen | source:amperwave-api
2026-04-15T16:12:22.550698+00:00 | I Had Some Help | Post Malone X Morgan Wallen | source:amperwave-api
2026-04-15T16:12:57.665263+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-15T16:13:34.098252+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-15T16:14:37.030631+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-15T16:15:11.783309+00:00 | When Did You Get Hot? | Sabrina Carpenter | source:amperwave-api
2026-04-15T16:15:47.189730+00:00 | When Did You Get Hot? | Sabrina Carpenter | source:amperwave-api
2026-04-15T16:16:42.603719+00:00 | When Did You Get Hot? | Sabrina Carpenter | source:amperwave-api
2026-04-15T16:17:17.530115+00:00 | When Did You Get Hot? | Sabrina Carpenter | source:amperwave-api
2026-04-15T16:17:52.807550+00:00 | Sweater Weather | The Neighbourhood | source:amperwave-api
2026-04-15T16:18:38.904941+00:00 | Sweater Weather | The Neighbourhood | source:amperwave-api
2026-04-15T16:19:15.614080+00:00 | Sweater Weather | The Neighbourhood | source:amperwave-api
2026-04-15T16:19:50.800537+00:00 | Sweater Weather | The Neighbourhood | source:amperwave-api
2026-04-15T16:20:38.613309+00:00 | Sweater Weather | The Neighbourhood | source:amperwave-api
2026-04-15T16:21:15.663095+00:00 | Sweater Weather | The Neighbourhood | source:amperwave-api
2026-04-15T16:21:50.813304+00:00 | Sweater Weather | The Neighbourhood | source:amperwave-api
2026-04-15T16:22:29.951500+00:00 | Sweater Weather | The Neighbourhood | source:amperwave-api
2026-04-15T16:23:06.008831+00:00 | Sweater Weather | The Neighbourhood | source:amperwave-api
2026-04-15T16:23:41.520810+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-15T16:24:22.791934+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-15T16:24:57.589848+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-15T16:25:32.412183+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-15T16:26:07.298199+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-15T16:26:42.618677+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-15T16:27:18.155559+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-15T16:27:54.324183+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-15T16:28:29.489195+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-15T16:29:05.031620+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-15T16:29:41.949118+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-15T16:30:17.459047+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-15T16:30:53.831360+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-15T16:31:28.979113+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-15T16:32:33.379494+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-15T16:33:08.397722+00:00 | Twilight Zone | Ariana Grande | source:amperwave-api
2026-04-15T16:33:44.907596+00:00 | Twilight Zone | Ariana Grande | source:amperwave-api
2026-04-15T16:34:28.576048+00:00 | Twilight Zone | Ariana Grande | source:amperwave-api
2026-04-15T16:35:04.702328+00:00 | Twilight Zone | Ariana Grande | source:amperwave-api
2026-04-15T16:35:40.017627+00:00 | Twilight Zone | Ariana Grande | source:amperwave-api
2026-04-15T16:36:27.470480+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-15T16:37:02.558927+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-15T16:37:37.227103+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-15T16:38:33.695418+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-15T16:39:09.038307+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-15T16:39:44.377866+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-15T16:40:23.049040+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-15T16:40:58.471259+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-15T16:41:33.507797+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-15T16:42:26.152642+00:00 | Party Rock Anthem | Lmfao | source:amperwave-api
2026-04-15T16:43:01.708871+00:00 | Party Rock Anthem | Lmfao | source:amperwave-api
2026-04-15T16:43:36.878871+00:00 | Party Rock Anthem | Lmfao | source:amperwave-api
2026-04-15T16:44:11.773218+00:00 | Party Rock Anthem | Lmfao | source:amperwave-api
2026-04-15T16:44:47.835730+00:00 | Party Rock Anthem | Lmfao | source:amperwave-api
2026-04-15T16:45:24.653420+00:00 | Party Rock Anthem | Lmfao | source:amperwave-api
2026-04-15T16:46:00.488999+00:00 | Party Rock Anthem | Lmfao | source:amperwave-api
2026-04-15T16:46:35.661584+00:00 | Party Rock Anthem | Lmfao | source:amperwave-api
2026-04-15T16:47:10.988538+00:00 | Party Rock Anthem | Lmfao | source:amperwave-api
2026-04-15T16:47:46.158092+00:00 | Party Rock Anthem | Lmfao | source:amperwave-api
2026-04-15T16:48:37.185926+00:00 | It Depends | Chris Brown X Bryson Tiller | source:amperwave-api
2026-04-15T16:49:12.143744+00:00 | It Depends | Chris Brown X Bryson Tiller | source:amperwave-api
2026-04-15T16:49:47.447379+00:00 | It Depends | Chris Brown X Bryson Tiller | source:amperwave-api
2026-04-15T16:50:36.447072+00:00 | It Depends | Chris Brown X Bryson Tiller | source:amperwave-api
2026-04-15T16:51:13.237957+00:00 | It Depends | Chris Brown X Bryson Tiller | source:amperwave-api
2026-04-15T16:51:48.408173+00:00 | It Depends | Chris Brown X Bryson Tiller | source:amperwave-api
2026-04-15T16:52:35.721667+00:00 | It Depends | Chris Brown X Bryson Tiller | source:amperwave-api
2026-04-15T16:53:12.085345+00:00 | So Easy | Olivia Dean | source:amperwave-api
2026-04-15T16:53:47.510466+00:00 | So Easy | Olivia Dean | source:amperwave-api
2026-04-15T16:54:39.380411+00:00 | So Easy | Olivia Dean | source:amperwave-api
2026-04-15T16:55:14.395979+00:00 | So Easy | Olivia Dean | source:amperwave-api
2026-04-15T16:55:49.420192+00:00 | Agora Hills | Doja Cat | source:amperwave-api
2026-04-15T16:56:43.730882+00:00 | Agora Hills | Doja Cat | source:amperwave-api
2026-04-15T16:57:19.088774+00:00 | Agora Hills | Doja Cat | source:amperwave-api
2026-04-15T16:57:54.475098+00:00 | Agora Hills | Doja Cat | source:amperwave-api
2026-04-15T16:58:41.005657+00:00 | Agora Hills | Doja Cat | source:amperwave-api
2026-04-15T16:59:32.268257+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-15T17:00:35.456099+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-15T17:01:12.995285+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-15T17:01:49.867890+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-15T17:02:26.009625+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-15T17:03:01.015756+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-15T17:03:36.212864+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-15T17:04:12.291062+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-15T17:04:48.515273+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-15T17:05:25.916760+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-15T17:06:01.869390+00:00 | Revolving Door | Tate Mcrae | source:amperwave-api
2026-04-15T17:06:37.624524+00:00 | Revolving Door | Tate Mcrae | source:amperwave-api
2026-04-15T17:07:13.387226+00:00 | Revolving Door | Tate Mcrae | source:amperwave-api
2026-04-15T17:07:49.071865+00:00 | Revolving Door | Tate Mcrae | source:amperwave-api
2026-04-15T17:08:24.598807+00:00 | Revolving Door | Tate Mcrae | source:amperwave-api
2026-04-15T17:09:00.513705+00:00 | Buy U A Drank | T-Pain Feat. Yung Joc | source:amperwave-api
2026-04-15T17:09:38.051097+00:00 | Buy U A Drank | T-Pain Feat. Yung Joc | source:amperwave-api
2026-04-15T17:10:16.463035+00:00 | Buy U A Drank | T-Pain Feat. Yung Joc | source:amperwave-api
2026-04-15T17:11:04.955284+00:00 | Buy U A Drank | T-Pain Feat. Yung Joc | source:amperwave-api
2026-04-15T17:11:53.802540+00:00 | Buy U A Drank | T-Pain Feat. Yung Joc | source:amperwave-api
2026-04-15T17:12:32.279537+00:00 | Bed Chem | Sabrina Carpenter | source:amperwave-api
2026-04-15T17:13:08.421228+00:00 | Bed Chem | Sabrina Carpenter | source:amperwave-api
2026-04-15T17:13:45.871754+00:00 | Bed Chem | Sabrina Carpenter | source:amperwave-api
2026-04-15T17:14:33.347937+00:00 | Bed Chem | Sabrina Carpenter | source:amperwave-api
2026-04-15T17:15:08.965965+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-15T17:15:46.904837+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-15T17:16:23.584643+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-15T17:16:59.525590+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-15T17:18:07.394303+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-15T17:18:43.309831+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-15T17:19:20.741105+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-15T17:19:56.789603+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-15T17:20:38.194932+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-15T17:21:15.421601+00:00 | Homewrecker | Sombr | source:amperwave-api
