2026-04-14T00:04:53.043402+00:00 | Bye Bye Bye | N Sync | source:amperwave-api
2026-04-14T15:31:01.792052+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-14T15:31:56.236488+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-14T15:32:34.053926+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-14T15:33:25.121478+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-14T15:34:02.927773+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-14T15:34:57.326429+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T15:35:34.718207+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T15:36:26.533062+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T15:37:04.825753+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T15:38:00.403583+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T15:38:37.395413+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T15:39:13.254679+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T15:39:48.146560+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T15:40:25.510732+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T15:41:00.430702+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T15:41:36.942188+00:00 | Sunroof | Nicky Youre | source:amperwave-api
2026-04-14T15:42:14.530447+00:00 | Sunroof | Nicky Youre | source:amperwave-api
2026-04-14T15:42:50.307055+00:00 | Sunroof | Nicky Youre | source:amperwave-api
2026-04-14T15:43:25.654746+00:00 | Sunroof | Nicky Youre | source:amperwave-api
2026-04-14T15:44:01.212657+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-14T15:44:36.801125+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-14T15:45:27.127140+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-14T15:46:02.759530+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-14T15:46:37.908106+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-14T15:47:33.235752+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-14T15:48:09.043940+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-14T15:48:44.291716+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-14T15:49:19.795373+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-14T15:50:11.237584+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-14T15:50:48.577689+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-14T15:51:46.523365+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-14T15:52:27.365397+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-14T15:53:25.786840+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-14T15:54:04.011318+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-14T15:54:39.062273+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T15:55:15.081471+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T15:55:50.881666+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T15:56:26.492251+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T15:57:01.713524+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T15:57:38.634305+00:00 | Psycho (Feat. Ty Dolla Sign) | Post Malone | source:amperwave-api
2026-04-14T15:58:14.377502+00:00 | Psycho (Feat. Ty Dolla Sign) | Post Malone | source:amperwave-api
2026-04-14T15:58:50.757325+00:00 | Psycho (Feat. Ty Dolla Sign) | Post Malone | source:amperwave-api
2026-04-14T15:59:25.304598+00:00 | Psycho (Feat. Ty Dolla Sign) | Post Malone | source:amperwave-api
2026-04-14T16:00:00.728951+00:00 | Psycho (Feat. Ty Dolla Sign) | Post Malone | source:amperwave-api
2026-04-14T16:00:59.388229+00:00 | Psycho (Feat. Ty Dolla Sign) | Post Malone | source:amperwave-api
2026-04-14T16:01:53.163813+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-14T16:02:32.296534+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-14T16:03:21.475338+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-14T16:03:59.262931+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-14T16:04:49.453218+00:00 | Bad At Love | Halsey | source:amperwave-api
2026-04-14T16:05:26.645331+00:00 | Bad At Love | Halsey | source:amperwave-api
2026-04-14T16:06:10.473982+00:00 | Bad At Love | Halsey | source:amperwave-api
2026-04-14T16:06:50.050713+00:00 | Bad At Love | Halsey | source:amperwave-api
2026-04-14T16:07:42.433965+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-14T16:08:18.351939+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-14T16:08:53.316199+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-14T16:09:27.972354+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-14T16:10:03.471191+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-14T16:10:39.771781+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-14T16:11:15.577261+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-14T16:11:52.755315+00:00 | Heat Waves | Glass Animals | source:amperwave-api
2026-04-14T16:12:27.843241+00:00 | Heat Waves | Glass Animals | source:amperwave-api
2026-04-14T16:13:02.955199+00:00 | Heat Waves | Glass Animals | source:amperwave-api
2026-04-14T16:13:37.571971+00:00 | Heat Waves | Glass Animals | source:amperwave-api
2026-04-14T16:14:26.895825+00:00 | Heat Waves | Glass Animals | source:amperwave-api
2026-04-14T16:15:03.122218+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T16:15:53.718097+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T16:16:31.420699+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T16:17:26.415375+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T16:18:04.078031+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T16:19:00.057815+00:00 | I Write Sins Not Tragedies | Panic! At The Disco | source:amperwave-api
2026-04-14T16:19:35.488509+00:00 | I Write Sins Not Tragedies | Panic! At The Disco | source:amperwave-api
2026-04-14T16:20:27.846139+00:00 | I Write Sins Not Tragedies | Panic! At The Disco | source:amperwave-api
2026-04-14T16:21:10.294434+00:00 | I Write Sins Not Tragedies | Panic! At The Disco | source:amperwave-api
2026-04-14T16:22:06.567665+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-14T16:22:48.761404+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-14T16:23:24.835631+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-14T16:24:00.365036+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-14T16:24:35.917063+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-14T16:25:11.371894+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-14T16:25:47.029830+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-14T16:26:22.760108+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-14T16:26:58.176393+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-14T16:27:34.319768+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-14T16:28:09.840117+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-14T16:28:45.526866+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-14T16:29:27.788192+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-14T16:30:04.613177+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-14T16:30:59.092888+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-14T16:31:37.189349+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-14T16:32:12.938167+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-14T16:32:49.897821+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-14T16:33:24.996232+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-14T16:34:25.093025+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T16:35:02.471296+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T16:35:54.553020+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T16:36:32.487671+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T16:37:07.871416+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T16:38:06.563114+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-14T16:38:42.164796+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-14T16:39:17.372646+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-14T16:39:54.462099+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-14T16:40:31.531821+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-14T16:41:08.253849+00:00 | Paint The Town Red | Doja Cat | source:amperwave-api
2026-04-14T16:41:45.524967+00:00 | Paint The Town Red | Doja Cat | source:amperwave-api
2026-04-14T16:42:21.030590+00:00 | Paint The Town Red | Doja Cat | source:amperwave-api
2026-04-14T16:42:56.157634+00:00 | Paint The Town Red | Doja Cat | source:amperwave-api
2026-04-14T16:43:31.175815+00:00 | Paint The Town Red | Doja Cat | source:amperwave-api
2026-04-14T16:44:25.646838+00:00 | Swim | Bts | source:amperwave-api
2026-04-14T16:45:01.922671+00:00 | Swim | Bts | source:amperwave-api
2026-04-14T16:45:38.311100+00:00 | Swim | Bts | source:amperwave-api
2026-04-14T16:46:37.183174+00:00 | Swim | Bts | source:amperwave-api
2026-04-14T16:47:31.490931+00:00 | Swim | Bts | source:amperwave-api
2026-04-14T16:48:07.564301+00:00 | Swim | Bts | source:amperwave-api
2026-04-14T16:48:42.335154+00:00 | Swim | Bts | source:amperwave-api
2026-04-14T16:49:41.363080+00:00 | Swim | Bts | source:amperwave-api
2026-04-14T16:50:16.287826+00:00 | Swim | Bts | source:amperwave-api
2026-04-14T16:51:15.467839+00:00 | Swim | Bts | source:amperwave-api
2026-04-14T16:51:51.260197+00:00 | Swim | Bts | source:amperwave-api
2026-04-14T16:52:52.467849+00:00 | Swim | Bts | source:amperwave-api
2026-04-14T16:53:27.713179+00:00 | Swim | Bts | source:amperwave-api
2026-04-14T16:54:03.180583+00:00 | Swim | Bts | source:amperwave-api
2026-04-14T16:54:38.001751+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T16:55:14.981263+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T16:55:50.578122+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T16:56:26.198269+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T16:57:01.949569+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T16:57:36.896998+00:00 | Wow | Post Malone | source:amperwave-api
2026-04-14T16:58:12.380251+00:00 | Wow | Post Malone | source:amperwave-api
2026-04-14T16:58:47.628385+00:00 | Wow | Post Malone | source:amperwave-api
2026-04-14T16:59:26.129429+00:00 | Wow | Post Malone | source:amperwave-api
2026-04-14T17:00:01.300275+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-14T17:00:38.197403+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-14T17:01:13.607528+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-14T17:01:49.226377+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-14T17:02:45.320317+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-14T17:03:22.435904+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-14T17:03:58.497243+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-14T17:04:57.599665+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-14T17:05:32.787868+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-14T17:06:32.593087+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-14T17:07:31.342518+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-14T17:08:08.422595+00:00 | Call Me Maybe | Carly Rae Jepsen | source:amperwave-api
2026-04-14T17:08:43.962899+00:00 | Call Me Maybe | Carly Rae Jepsen | source:amperwave-api
2026-04-14T17:09:19.258234+00:00 | Call Me Maybe | Carly Rae Jepsen | source:amperwave-api
2026-04-14T17:09:54.376959+00:00 | Call Me Maybe | Carly Rae Jepsen | source:amperwave-api
2026-04-14T17:10:29.645638+00:00 | Call Me Maybe | Carly Rae Jepsen | source:amperwave-api
2026-04-14T17:11:06.588522+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T17:11:42.923608+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T17:12:18.791124+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T17:12:54.413007+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T17:13:31.865006+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T17:14:23.393481+00:00 | Good Luck, Babe! | Chappell Roan | source:amperwave-api
2026-04-14T17:15:01.067394+00:00 | Good Luck, Babe! | Chappell Roan | source:amperwave-api
2026-04-14T17:15:36.406309+00:00 | Good Luck, Babe! | Chappell Roan | source:amperwave-api
2026-04-14T17:16:11.370043+00:00 | Good Luck, Babe! | Chappell Roan | source:amperwave-api
2026-04-14T17:16:47.218149+00:00 | Good Luck, Babe! | Chappell Roan | source:amperwave-api
2026-04-14T17:17:41.669124+00:00 | Good Luck, Babe! | Chappell Roan | source:amperwave-api
2026-04-14T17:18:17.280138+00:00 | Bye Bye Bye | N Sync | source:amperwave-api
2026-04-14T17:18:52.418532+00:00 | Bye Bye Bye | N Sync | source:amperwave-api
2026-04-14T17:19:45.588331+00:00 | Bye Bye Bye | N Sync | source:amperwave-api
2026-04-14T17:20:21.080784+00:00 | Bye Bye Bye | N Sync | source:amperwave-api
2026-04-14T17:20:56.368401+00:00 | Bye Bye Bye | N Sync | source:amperwave-api
2026-04-14T17:21:32.289913+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T17:22:17.594394+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T17:22:55.426383+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T17:23:30.399615+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T17:24:05.402712+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T17:24:41.432228+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-14T17:25:16.219369+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-14T17:25:51.479897+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-14T17:26:27.423156+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-14T17:27:03.516537+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-14T17:27:39.446565+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-14T17:28:16.299381+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-14T17:28:52.796332+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-14T17:29:27.769961+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-14T17:30:03.664428+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-14T17:30:56.301174+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-14T17:31:37.229311+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-14T17:32:34.130570+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-14T17:33:11.492020+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-14T17:34:04.770751+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-14T17:34:44.307404+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-14T17:35:40.687112+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-14T17:36:19.604568+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-14T17:37:17.223478+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-14T17:37:52.859134+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T17:38:28.305891+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T17:39:05.547492+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T17:39:46.926039+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T17:40:22.149740+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T17:40:57.704950+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T17:41:33.365336+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T17:42:10.482880+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T17:42:44.872843+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T17:43:20.779688+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T17:43:55.673548+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T17:44:31.233788+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-14T17:45:07.468335+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-14T17:45:58.458062+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-14T17:46:34.361870+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-14T17:47:29.284986+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-14T17:48:05.432274+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-14T17:49:00.584717+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-14T17:49:36.987493+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-14T17:50:28.186146+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-14T17:51:05.752181+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-14T17:51:58.457483+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-14T17:52:34.693068+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-14T17:53:10.591301+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-14T17:53:45.425658+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-14T17:54:20.190319+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T17:54:54.976041+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T17:55:30.359139+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T17:56:05.152552+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T17:56:40.589760+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T17:57:16.235817+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T17:57:51.536826+00:00 | All Star | Smash Mouth | source:amperwave-api
2026-04-14T17:58:26.787953+00:00 | All Star | Smash Mouth | source:amperwave-api
