2026-04-14T00:04:55.324274+00:00 | Dont Tell On Me | Jason Aldean | source:amperwave-api
2026-04-14T15:08:57.505930+00:00 | Happen To Me | Russell Dickerson | source:amperwave-api
2026-04-14T15:09:32.603978+00:00 | Boys Round Here | Blake Shelton | source:amperwave-api
2026-04-14T15:10:08.096630+00:00 | Boys Round Here | Blake Shelton | source:amperwave-api
2026-04-14T15:10:44.051343+00:00 | Boys Round Here | Blake Shelton | source:amperwave-api
2026-04-14T15:11:19.601754+00:00 | Boys Round Here | Blake Shelton | source:amperwave-api
2026-04-14T15:11:54.744928+00:00 | Boys Round Here | Blake Shelton | source:amperwave-api
2026-04-14T15:12:29.796140+00:00 | Boys Round Here | Blake Shelton | source:amperwave-api
2026-04-14T15:13:05.083670+00:00 | Times Ticking | Justin Moore | source:amperwave-api
2026-04-14T15:13:40.195859+00:00 | Times Ticking | Justin Moore | source:amperwave-api
2026-04-14T15:14:15.687406+00:00 | Times Ticking | Justin Moore | source:amperwave-api
2026-04-14T15:14:50.820390+00:00 | Times Ticking | Justin Moore | source:amperwave-api
2026-04-14T15:15:33.079326+00:00 | Times Ticking | Justin Moore | source:amperwave-api
2026-04-14T15:16:08.094869+00:00 | Be Her | Ella Langley | source:amperwave-api
2026-04-14T15:17:09.654256+00:00 | Be Her | Ella Langley | source:amperwave-api
2026-04-14T15:17:45.819522+00:00 | Be Her | Ella Langley | source:amperwave-api
2026-04-14T15:18:43.197180+00:00 | Be Her | Ella Langley | source:amperwave-api
2026-04-14T15:19:18.747128+00:00 | Be Her | Ella Langley | source:amperwave-api
2026-04-14T15:20:16.380445+00:00 | Be Her | Ella Langley | source:amperwave-api
2026-04-14T15:20:51.807581+00:00 | Be Her | Ella Langley | source:amperwave-api
2026-04-14T15:21:49.891152+00:00 | Be Her | Ella Langley | source:amperwave-api
2026-04-14T15:22:25.158858+00:00 | Be Her | Ella Langley | source:amperwave-api
2026-04-14T15:23:18.623190+00:00 | Be Her | Ella Langley | source:amperwave-api
2026-04-14T15:23:53.464067+00:00 | Be Her | Ella Langley | source:amperwave-api
2026-04-14T15:24:28.328945+00:00 | Be Her | Ella Langley | source:amperwave-api
2026-04-14T15:25:02.683310+00:00 | Be Her | Ella Langley | source:amperwave-api
2026-04-14T15:25:38.314056+00:00 | Be Her | Ella Langley | source:amperwave-api
2026-04-14T15:26:13.945184+00:00 | Be Her | Ella Langley | source:amperwave-api
2026-04-14T15:26:49.216492+00:00 | Be Her | Ella Langley | source:amperwave-api
2026-04-14T15:27:25.447582+00:00 | New Truck | Dylan Scott | source:amperwave-api
2026-04-14T15:28:00.596601+00:00 | New Truck | Dylan Scott | source:amperwave-api
2026-04-14T15:28:37.082866+00:00 | New Truck | Dylan Scott | source:amperwave-api
2026-04-14T15:29:12.228788+00:00 | New Truck | Dylan Scott | source:amperwave-api
2026-04-14T15:29:47.774758+00:00 | Sleepless In A Hotel Room | Luke Combs | source:amperwave-api
2026-04-14T15:30:28.320015+00:00 | Sleepless In A Hotel Room | Luke Combs | source:amperwave-api
2026-04-14T15:31:04.221832+00:00 | Sleepless In A Hotel Room | Luke Combs | source:amperwave-api
2026-04-14T15:32:00.546100+00:00 | Sleepless In A Hotel Room | Luke Combs | source:amperwave-api
2026-04-14T15:32:36.172146+00:00 | The Painter | Cody Johnson | source:amperwave-api
2026-04-14T15:33:29.752666+00:00 | The Painter | Cody Johnson | source:amperwave-api
2026-04-14T15:34:04.922542+00:00 | The Painter | Cody Johnson | source:amperwave-api
2026-04-14T15:35:01.794361+00:00 | The Painter | Cody Johnson | source:amperwave-api
2026-04-14T15:35:36.759040+00:00 | The Painter | Cody Johnson | source:amperwave-api
2026-04-14T15:36:31.475045+00:00 | Woman | Kane Brown | source:amperwave-api
2026-04-14T15:37:06.756139+00:00 | Woman | Kane Brown | source:amperwave-api
2026-04-14T15:38:04.307885+00:00 | Woman | Kane Brown | source:amperwave-api
2026-04-14T15:38:39.710694+00:00 | Woman | Kane Brown | source:amperwave-api
2026-04-14T15:39:15.209771+00:00 | Woman | Kane Brown | source:amperwave-api
2026-04-14T15:39:50.303159+00:00 | Woman | Kane Brown | source:amperwave-api
2026-04-14T15:40:27.755294+00:00 | Woman | Kane Brown | source:amperwave-api
2026-04-14T15:41:02.992987+00:00 | Woman | Kane Brown | source:amperwave-api
2026-04-14T15:41:40.414502+00:00 | Woman | Kane Brown | source:amperwave-api
2026-04-14T15:42:16.752490+00:00 | Woman | Kane Brown | source:amperwave-api
2026-04-14T15:42:53.046777+00:00 | Woman | Kane Brown | source:amperwave-api
2026-04-14T15:43:28.026015+00:00 | Woman | Kane Brown | source:amperwave-api
2026-04-14T15:44:03.273423+00:00 | Woman | Kane Brown | source:amperwave-api
2026-04-14T15:44:39.282184+00:00 | Woman | Kane Brown | source:amperwave-api
2026-04-14T15:45:29.645660+00:00 | Woman | Kane Brown | source:amperwave-api
2026-04-14T15:46:04.777348+00:00 | Woman | Kane Brown | source:amperwave-api
2026-04-14T15:46:40.065079+00:00 | Dont Mind If I Do (Fea. Ella Langley) | Riley Green | source:amperwave-api
2026-04-14T15:47:35.826107+00:00 | Dont Mind If I Do (Fea. Ella Langley) | Riley Green | source:amperwave-api
2026-04-14T15:48:11.178006+00:00 | Dont Mind If I Do (Fea. Ella Langley) | Riley Green | source:amperwave-api
2026-04-14T15:48:46.596340+00:00 | Dont Mind If I Do (Fea. Ella Langley) | Riley Green | source:amperwave-api
2026-04-14T15:49:21.872291+00:00 | Dont Mind If I Do (Fea. Ella Langley) | Riley Green | source:amperwave-api
2026-04-14T15:50:15.266164+00:00 | I Like It, I Love It | Tim Mcgraw | source:amperwave-api
2026-04-14T15:50:50.964321+00:00 | I Like It, I Love It | Tim Mcgraw | source:amperwave-api
2026-04-14T15:51:54.019444+00:00 | I Like It, I Love It | Tim Mcgraw | source:amperwave-api
2026-04-14T15:52:29.694520+00:00 | I Like It, I Love It | Tim Mcgraw | source:amperwave-api
2026-04-14T15:53:30.450355+00:00 | Ends Of The Earth | Ty Myers | source:amperwave-api
2026-04-14T15:54:06.222514+00:00 | Ends Of The Earth | Ty Myers | source:amperwave-api
2026-04-14T15:54:41.037238+00:00 | Ends Of The Earth | Ty Myers | source:amperwave-api
2026-04-14T15:55:18.249974+00:00 | Ends Of The Earth | Ty Myers | source:amperwave-api
2026-04-14T15:55:53.102953+00:00 | Ends Of The Earth | Ty Myers | source:amperwave-api
2026-04-14T15:56:28.525737+00:00 | American Kids | Kenny Chesney | source:amperwave-api
2026-04-14T15:57:05.118239+00:00 | American Kids | Kenny Chesney | source:amperwave-api
2026-04-14T15:57:40.648128+00:00 | American Kids | Kenny Chesney | source:amperwave-api
2026-04-14T15:58:17.025156+00:00 | American Kids | Kenny Chesney | source:amperwave-api
2026-04-14T15:58:52.709404+00:00 | American Kids | Kenny Chesney | source:amperwave-api
2026-04-14T15:59:27.311913+00:00 | American Kids | Kenny Chesney | source:amperwave-api
2026-04-14T16:00:26.288091+00:00 | American Kids | Kenny Chesney | source:amperwave-api
2026-04-14T16:01:01.831841+00:00 | Just In Case | Morgan Wallen | source:amperwave-api
2026-04-14T16:01:56.608020+00:00 | Just In Case | Morgan Wallen | source:amperwave-api
2026-04-14T16:02:35.065384+00:00 | Just In Case | Morgan Wallen | source:amperwave-api
2026-04-14T16:03:25.892226+00:00 | Just In Case | Morgan Wallen | source:amperwave-api
2026-04-14T16:04:01.589239+00:00 | 4X4Xu | Lainey Wilson | source:amperwave-api
2026-04-14T16:04:53.394038+00:00 | 4X4Xu | Lainey Wilson | source:amperwave-api
2026-04-14T16:05:28.707405+00:00 | 4X4Xu | Lainey Wilson | source:amperwave-api
2026-04-14T16:06:16.688028+00:00 | 4X4Xu | Lainey Wilson | source:amperwave-api
2026-04-14T16:06:51.911187+00:00 | 4X4Xu | Lainey Wilson | source:amperwave-api
2026-04-14T16:07:45.276364+00:00 | Aint A Bad Life (Featuring Jordan Davis) | Thomas Rhett | source:amperwave-api
2026-04-14T16:08:20.522234+00:00 | Aint A Bad Life (Featuring Jordan Davis) | Thomas Rhett | source:amperwave-api
2026-04-14T16:08:55.199550+00:00 | Aint A Bad Life (Featuring Jordan Davis) | Thomas Rhett | source:amperwave-api
2026-04-14T16:09:30.606208+00:00 | Aint A Bad Life (Featuring Jordan Davis) | Thomas Rhett | source:amperwave-api
2026-04-14T16:10:06.048051+00:00 | Aint A Bad Life (Featuring Jordan Davis) | Thomas Rhett | source:amperwave-api
2026-04-14T16:10:42.356905+00:00 | Big Green Tractor | Jason Aldean | source:amperwave-api
2026-04-14T16:11:18.709998+00:00 | Big Green Tractor | Jason Aldean | source:amperwave-api
2026-04-14T16:11:55.286377+00:00 | Big Green Tractor | Jason Aldean | source:amperwave-api
2026-04-14T16:12:30.112729+00:00 | Big Green Tractor | Jason Aldean | source:amperwave-api
2026-04-14T16:13:04.729507+00:00 | Big Green Tractor | Jason Aldean | source:amperwave-api
2026-04-14T16:13:39.475573+00:00 | Park | Tyler Hubbard | source:amperwave-api
2026-04-14T16:14:29.395028+00:00 | Park | Tyler Hubbard | source:amperwave-api
2026-04-14T16:15:05.073813+00:00 | Park | Tyler Hubbard | source:amperwave-api
2026-04-14T16:15:58.016397+00:00 | Park | Tyler Hubbard | source:amperwave-api
2026-04-14T16:16:33.580714+00:00 | Mcarthur With Tim Mcgraw, Eric Church, And Morgan Wallen | Hardy | source:amperwave-api
2026-04-14T16:17:30.368663+00:00 | Mcarthur With Tim Mcgraw, Eric Church, And Morgan Wallen | Hardy | source:amperwave-api
2026-04-14T16:18:06.224435+00:00 | Mcarthur With Tim Mcgraw, Eric Church, And Morgan Wallen | Hardy | source:amperwave-api
2026-04-14T16:19:02.625058+00:00 | Mcarthur With Tim Mcgraw, Eric Church, And Morgan Wallen | Hardy | source:amperwave-api
2026-04-14T16:19:37.770383+00:00 | Mcarthur With Tim Mcgraw, Eric Church, And Morgan Wallen | Hardy | source:amperwave-api
2026-04-14T16:20:37.320632+00:00 | Mcarthur With Tim Mcgraw, Eric Church, And Morgan Wallen | Hardy | source:amperwave-api
2026-04-14T16:21:12.932549+00:00 | Mcarthur With Tim Mcgraw, Eric Church, And Morgan Wallen | Hardy | source:amperwave-api
2026-04-14T16:22:15.996171+00:00 | Mcarthur With Tim Mcgraw, Eric Church, And Morgan Wallen | Hardy | source:amperwave-api
2026-04-14T16:22:51.061308+00:00 | Mcarthur With Tim Mcgraw, Eric Church, And Morgan Wallen | Hardy | source:amperwave-api
2026-04-14T16:23:26.992518+00:00 | Mcarthur With Tim Mcgraw, Eric Church, And Morgan Wallen | Hardy | source:amperwave-api
2026-04-14T16:24:02.820099+00:00 | Mcarthur With Tim Mcgraw, Eric Church, And Morgan Wallen | Hardy | source:amperwave-api
2026-04-14T16:24:38.511526+00:00 | Mcarthur With Tim Mcgraw, Eric Church, And Morgan Wallen | Hardy | source:amperwave-api
2026-04-14T16:25:13.882789+00:00 | Mcarthur With Tim Mcgraw, Eric Church, And Morgan Wallen | Hardy | source:amperwave-api
2026-04-14T16:25:49.551144+00:00 | Mcarthur With Tim Mcgraw, Eric Church, And Morgan Wallen | Hardy | source:amperwave-api
2026-04-14T16:26:25.094642+00:00 | Mcarthur With Tim Mcgraw, Eric Church, And Morgan Wallen | Hardy | source:amperwave-api
2026-04-14T16:27:00.768952+00:00 | Mcarthur With Tim Mcgraw, Eric Church, And Morgan Wallen | Hardy | source:amperwave-api
2026-04-14T16:27:36.580446+00:00 | Mcarthur With Tim Mcgraw, Eric Church, And Morgan Wallen | Hardy | source:amperwave-api
2026-04-14T16:28:12.277808+00:00 | The Kind Of Love We Make | Luke Combs | source:amperwave-api
2026-04-14T16:28:47.880555+00:00 | The Kind Of Love We Make | Luke Combs | source:amperwave-api
2026-04-14T16:29:30.899225+00:00 | The Kind Of Love We Make | Luke Combs | source:amperwave-api
2026-04-14T16:30:07.804968+00:00 | The Kind Of Love We Make | Luke Combs | source:amperwave-api
2026-04-14T16:31:03.580781+00:00 | The Kind Of Love We Make | Luke Combs | source:amperwave-api
2026-04-14T16:31:39.575430+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-14T16:32:16.026034+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-14T16:32:52.077894+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-14T16:33:27.705850+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-14T16:34:29.196383+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-14T16:35:04.633883+00:00 | Runnin Outta Moonlight | Randy Houser | source:amperwave-api
2026-04-14T16:35:58.291163+00:00 | Runnin Outta Moonlight | Randy Houser | source:amperwave-api
2026-04-14T16:36:34.633088+00:00 | Runnin Outta Moonlight | Randy Houser | source:amperwave-api
2026-04-14T16:37:09.822413+00:00 | Runnin Outta Moonlight | Randy Houser | source:amperwave-api
2026-04-14T16:38:08.827778+00:00 | Runnin Outta Moonlight | Randy Houser | source:amperwave-api
2026-04-14T16:38:44.132274+00:00 | Country And She Knows It | Luke Bryan | source:amperwave-api
2026-04-14T16:39:20.837612+00:00 | Country And She Knows It | Luke Bryan | source:amperwave-api
2026-04-14T16:39:57.154807+00:00 | Country And She Knows It | Luke Bryan | source:amperwave-api
2026-04-14T16:40:34.744576+00:00 | Country And She Knows It | Luke Bryan | source:amperwave-api
2026-04-14T16:41:11.114624+00:00 | Country And She Knows It | Luke Bryan | source:amperwave-api
2026-04-14T16:41:47.585385+00:00 | Country And She Knows It | Luke Bryan | source:amperwave-api
2026-04-14T16:42:23.243147+00:00 | Country And She Knows It | Luke Bryan | source:amperwave-api
2026-04-14T16:42:58.353874+00:00 | Country And She Knows It | Luke Bryan | source:amperwave-api
2026-04-14T16:43:33.221297+00:00 | Country And She Knows It | Luke Bryan | source:amperwave-api
2026-04-14T16:44:28.399242+00:00 | Country And She Knows It | Luke Bryan | source:amperwave-api
2026-04-14T16:45:04.717818+00:00 | Country And She Knows It | Luke Bryan | source:amperwave-api
2026-04-14T16:46:02.749059+00:00 | Country And She Knows It | Luke Bryan | source:amperwave-api
2026-04-14T16:46:40.325323+00:00 | Country And She Knows It | Luke Bryan | source:amperwave-api
2026-04-14T16:47:34.296740+00:00 | Country And She Knows It | Luke Bryan | source:amperwave-api
2026-04-14T16:48:09.690723+00:00 | Country And She Knows It | Luke Bryan | source:amperwave-api
2026-04-14T16:49:43.644298+00:00 | High Road (Fea. Jessie Murph) | Koe Wetzel | source:amperwave-api
2026-04-14T16:50:41.333220+00:00 | High Road (Fea. Jessie Murph) | Koe Wetzel | source:amperwave-api
2026-04-14T16:51:18.099850+00:00 | High Road (Fea. Jessie Murph) | Koe Wetzel | source:amperwave-api
2026-04-14T16:52:17.403539+00:00 | Days Go By | Keith Urban | source:amperwave-api
2026-04-14T16:52:54.774060+00:00 | Days Go By | Keith Urban | source:amperwave-api
2026-04-14T16:53:30.156721+00:00 | Days Go By | Keith Urban | source:amperwave-api
2026-04-14T16:54:04.883080+00:00 | Days Go By | Keith Urban | source:amperwave-api
2026-04-14T16:54:40.945932+00:00 | Days Go By | Keith Urban | source:amperwave-api
2026-04-14T16:55:17.373417+00:00 | Me And A Beer | Chris Janson | source:amperwave-api
2026-04-14T16:55:53.057477+00:00 | Me And A Beer | Chris Janson | source:amperwave-api
2026-04-14T16:56:28.596645+00:00 | Me And A Beer | Chris Janson | source:amperwave-api
2026-04-14T16:57:04.092630+00:00 | Me And A Beer | Chris Janson | source:amperwave-api
2026-04-14T16:57:39.126749+00:00 | Me And A Beer | Chris Janson | source:amperwave-api
2026-04-14T16:58:14.449917+00:00 | Do I Make You Wanna | Billy Currington | source:amperwave-api
2026-04-14T16:58:49.374513+00:00 | Do I Make You Wanna | Billy Currington | source:amperwave-api
2026-04-14T16:59:28.446795+00:00 | Do I Make You Wanna | Billy Currington | source:amperwave-api
2026-04-14T17:00:04.867023+00:00 | Do I Make You Wanna | Billy Currington | source:amperwave-api
2026-04-14T17:00:40.332107+00:00 | Do I Make You Wanna | Billy Currington | source:amperwave-api
2026-04-14T17:01:15.781200+00:00 | Do I Make You Wanna | Billy Currington | source:amperwave-api
2026-04-14T17:01:51.898183+00:00 | Do I Make You Wanna | Billy Currington | source:amperwave-api
2026-04-14T17:02:49.239194+00:00 | Favorite Country Song | Hardy | source:amperwave-api
2026-04-14T17:03:25.181119+00:00 | Favorite Country Song | Hardy | source:amperwave-api
2026-04-14T17:04:22.688118+00:00 | Favorite Country Song | Hardy | source:amperwave-api
2026-04-14T17:04:59.819309+00:00 | Favorite Country Song | Hardy | source:amperwave-api
2026-04-14T17:05:59.652079+00:00 | Homegrown | Zac Brown Band | source:amperwave-api
2026-04-14T17:06:34.564462+00:00 | Homegrown | Zac Brown Band | source:amperwave-api
2026-04-14T17:07:34.908982+00:00 | Homegrown | Zac Brown Band | source:amperwave-api
2026-04-14T17:08:10.609842+00:00 | Homegrown | Zac Brown Band | source:amperwave-api
2026-04-14T17:08:46.142811+00:00 | What Hell Never Have | Dylan Scott | source:amperwave-api
2026-04-14T17:09:21.506327+00:00 | What Hell Never Have | Dylan Scott | source:amperwave-api
2026-04-14T17:09:56.380220+00:00 | What Hell Never Have | Dylan Scott | source:amperwave-api
2026-04-14T17:10:31.965745+00:00 | What Hell Never Have | Dylan Scott | source:amperwave-api
2026-04-14T17:11:09.384874+00:00 | What Hell Never Have | Dylan Scott | source:amperwave-api
2026-04-14T17:11:45.753929+00:00 | Undo It | Carrie Underwood | source:amperwave-api
2026-04-14T17:12:21.380972+00:00 | Undo It | Carrie Underwood | source:amperwave-api
2026-04-14T17:12:58.383548+00:00 | Undo It | Carrie Underwood | source:amperwave-api
2026-04-14T17:13:33.949144+00:00 | Undo It | Carrie Underwood | source:amperwave-api
2026-04-14T17:14:28.002099+00:00 | Pour Me A Drink (Fea. Blake Shelton) | Post Malone | source:amperwave-api
2026-04-14T17:15:03.219590+00:00 | Pour Me A Drink (Fea. Blake Shelton) | Post Malone | source:amperwave-api
2026-04-14T17:15:38.249383+00:00 | Pour Me A Drink (Fea. Blake Shelton) | Post Malone | source:amperwave-api
2026-04-14T17:16:13.945488+00:00 | Pour Me A Drink (Fea. Blake Shelton) | Post Malone | source:amperwave-api
2026-04-14T17:16:49.263200+00:00 | Pour Me A Drink (Fea. Blake Shelton) | Post Malone | source:amperwave-api
2026-04-14T17:17:44.160451+00:00 | Turn This Truck Around | Jordan Davis | source:amperwave-api
2026-04-14T17:18:19.389100+00:00 | Turn This Truck Around | Jordan Davis | source:amperwave-api
2026-04-14T17:18:54.474170+00:00 | Turn This Truck Around | Jordan Davis | source:amperwave-api
2026-04-14T17:19:47.768124+00:00 | Turn This Truck Around | Jordan Davis | source:amperwave-api
2026-04-14T17:20:23.362284+00:00 | Turn This Truck Around | Jordan Davis | source:amperwave-api
2026-04-14T17:20:58.821476+00:00 | Turn This Truck Around | Jordan Davis | source:amperwave-api
2026-04-14T17:21:34.348862+00:00 | Turn This Truck Around | Jordan Davis | source:amperwave-api
