2026-04-18T00:00:03.037484+00:00 | Fast Cars And Freedom | Rascal Flatts | source:amperwave-api
2026-04-18T15:15:00.272092+00:00 | Better Me For You (Brown Eyes) | Max Mcnown | source:amperwave-api
2026-04-18T15:16:01.910224+00:00 | Change My Mind | Riley Green | source:amperwave-api
2026-04-18T15:16:38.310029+00:00 | Change My Mind | Riley Green | source:amperwave-api
2026-04-18T15:17:15.690834+00:00 | Change My Mind | Riley Green | source:amperwave-api
2026-04-18T15:18:09.059348+00:00 | Change My Mind | Riley Green | source:amperwave-api
2026-04-18T15:18:45.166964+00:00 | Change My Mind | Riley Green | source:amperwave-api
2026-04-18T15:19:24.195963+00:00 | Change My Mind | Riley Green | source:amperwave-api
2026-04-18T15:20:15.797446+00:00 | Change My Mind | Riley Green | source:amperwave-api
2026-04-18T15:20:51.691190+00:00 | Change My Mind | Riley Green | source:amperwave-api
2026-04-18T15:21:27.323450+00:00 | Change My Mind | Riley Green | source:amperwave-api
2026-04-18T15:22:02.882150+00:00 | Change My Mind | Riley Green | source:amperwave-api
2026-04-18T15:22:39.024494+00:00 | Change My Mind | Riley Green | source:amperwave-api
2026-04-18T15:23:15.058356+00:00 | Change My Mind | Riley Green | source:amperwave-api
2026-04-18T15:23:51.264794+00:00 | Change My Mind | Riley Green | source:amperwave-api
2026-04-18T15:24:29.473352+00:00 | Change My Mind | Riley Green | source:amperwave-api
2026-04-18T15:25:05.284279+00:00 | Change My Mind | Riley Green | source:amperwave-api
2026-04-18T15:25:41.449060+00:00 | Change My Mind | Riley Green | source:amperwave-api
2026-04-18T15:26:18.006676+00:00 | Change My Mind | Riley Green | source:amperwave-api
2026-04-18T15:26:54.042443+00:00 | Change My Mind | Riley Green | source:amperwave-api
2026-04-18T15:27:29.915626+00:00 | Change My Mind | Riley Green | source:amperwave-api
2026-04-18T15:28:05.048496+00:00 | Heart Like A Truck | Lainey Wilson | source:amperwave-api
2026-04-18T15:28:40.678864+00:00 | Heart Like A Truck | Lainey Wilson | source:amperwave-api
2026-04-18T15:29:36.479949+00:00 | Heart Like A Truck | Lainey Wilson | source:amperwave-api
2026-04-18T15:30:13.193156+00:00 | Heart Like A Truck | Lainey Wilson | source:amperwave-api
2026-04-18T15:30:53.895281+00:00 | Heart Like A Truck | Lainey Wilson | source:amperwave-api
2026-04-18T15:32:07.935722+00:00 | Brunette | Tucker Wetmore | source:amperwave-api
2026-04-18T15:32:43.994347+00:00 | Brunette | Tucker Wetmore | source:amperwave-api
2026-04-18T15:33:42.782094+00:00 | Girl Like You | Jason Aldean | source:amperwave-api
2026-04-18T15:34:19.120289+00:00 | Girl Like You | Jason Aldean | source:amperwave-api
2026-04-18T15:34:55.624596+00:00 | Girl Like You | Jason Aldean | source:amperwave-api
2026-04-18T15:35:46.169178+00:00 | Girl Like You | Jason Aldean | source:amperwave-api
2026-04-18T15:36:22.290186+00:00 | Girl Like You | Jason Aldean | source:amperwave-api
2026-04-18T15:36:58.514875+00:00 | Aint A Bad Life (Featuring Jordan Davis) | Thomas Rhett | source:amperwave-api
2026-04-18T15:37:40.331407+00:00 | Aint A Bad Life (Featuring Jordan Davis) | Thomas Rhett | source:amperwave-api
2026-04-18T15:38:15.784876+00:00 | Aint A Bad Life (Featuring Jordan Davis) | Thomas Rhett | source:amperwave-api
2026-04-18T15:38:51.875548+00:00 | Aint A Bad Life (Featuring Jordan Davis) | Thomas Rhett | source:amperwave-api
2026-04-18T15:39:40.797514+00:00 | Aint A Bad Life (Featuring Jordan Davis) | Thomas Rhett | source:amperwave-api
2026-04-18T15:40:16.792969+00:00 | Aint A Bad Life (Featuring Jordan Davis) | Thomas Rhett | source:amperwave-api
2026-04-18T15:40:53.926573+00:00 | Aint A Bad Life (Featuring Jordan Davis) | Thomas Rhett | source:amperwave-api
2026-04-18T15:41:30.823314+00:00 | Aint A Bad Life (Featuring Jordan Davis) | Thomas Rhett | source:amperwave-api
2026-04-18T15:42:06.689863+00:00 | Aint A Bad Life (Featuring Jordan Davis) | Thomas Rhett | source:amperwave-api
2026-04-18T15:42:43.389571+00:00 | Aint A Bad Life (Featuring Jordan Davis) | Thomas Rhett | source:amperwave-api
2026-04-18T15:43:18.677029+00:00 | Aint A Bad Life (Featuring Jordan Davis) | Thomas Rhett | source:amperwave-api
2026-04-18T15:43:54.125408+00:00 | Aint A Bad Life (Featuring Jordan Davis) | Thomas Rhett | source:amperwave-api
2026-04-18T15:44:29.458379+00:00 | Aint A Bad Life (Featuring Jordan Davis) | Thomas Rhett | source:amperwave-api
2026-04-18T15:45:05.263388+00:00 | Aint A Bad Life (Featuring Jordan Davis) | Thomas Rhett | source:amperwave-api
2026-04-18T15:45:40.903582+00:00 | Aint A Bad Life (Featuring Jordan Davis) | Thomas Rhett | source:amperwave-api
2026-04-18T15:46:17.808049+00:00 | Halfway To Hell | Jelly Roll | source:amperwave-api
2026-04-18T15:46:53.468175+00:00 | Halfway To Hell | Jelly Roll | source:amperwave-api
2026-04-18T15:47:29.576849+00:00 | Halfway To Hell | Jelly Roll | source:amperwave-api
2026-04-18T15:48:32.565819+00:00 | Halfway To Hell | Jelly Roll | source:amperwave-api
2026-04-18T15:49:08.111145+00:00 | Dont We | Morgan Wallen | source:amperwave-api
2026-04-18T15:49:45.316743+00:00 | Dont We | Morgan Wallen | source:amperwave-api
2026-04-18T15:50:33.444167+00:00 | Dont We | Morgan Wallen | source:amperwave-api
2026-04-18T15:51:09.876583+00:00 | Dont We | Morgan Wallen | source:amperwave-api
2026-04-18T15:51:45.987472+00:00 | Dont We | Morgan Wallen | source:amperwave-api
2026-04-18T15:52:30.564345+00:00 | Im Comin Over | Chris Young | source:amperwave-api
2026-04-18T15:53:06.312857+00:00 | Im Comin Over | Chris Young | source:amperwave-api
2026-04-18T15:53:43.247792+00:00 | Im Comin Over | Chris Young | source:amperwave-api
2026-04-18T15:54:30.486317+00:00 | Im Comin Over | Chris Young | source:amperwave-api
2026-04-18T15:55:06.384016+00:00 | Aint No Love In Oklahoma | Luke Combs | source:amperwave-api
2026-04-18T15:55:43.978966+00:00 | Aint No Love In Oklahoma | Luke Combs | source:amperwave-api
2026-04-18T15:56:31.158891+00:00 | Aint No Love In Oklahoma | Luke Combs | source:amperwave-api
2026-04-18T15:57:06.947206+00:00 | Aint No Love In Oklahoma | Luke Combs | source:amperwave-api
2026-04-18T15:57:42.652015+00:00 | Aint No Love In Oklahoma | Luke Combs | source:amperwave-api
2026-04-18T15:58:26.270772+00:00 | Ridin Roads | Dustin Lynch | source:amperwave-api
2026-04-18T15:59:03.172915+00:00 | Ridin Roads | Dustin Lynch | source:amperwave-api
2026-04-18T15:59:39.723683+00:00 | Ridin Roads | Dustin Lynch | source:amperwave-api
2026-04-18T16:00:16.131532+00:00 | Ridin Roads | Dustin Lynch | source:amperwave-api
2026-04-18T16:00:53.164579+00:00 | Ridin Roads | Dustin Lynch | source:amperwave-api
2026-04-18T16:01:29.758800+00:00 | Ridin Roads | Dustin Lynch | source:amperwave-api
2026-04-18T16:02:06.011854+00:00 | Ridin Roads | Dustin Lynch | source:amperwave-api
2026-04-18T16:02:43.449968+00:00 | Ridin Roads | Dustin Lynch | source:amperwave-api
2026-04-18T16:03:19.861587+00:00 | Ridin Roads | Dustin Lynch | source:amperwave-api
2026-04-18T16:03:57.133760+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-18T16:04:37.991721+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-18T16:05:13.867159+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-18T16:05:49.854855+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-18T16:06:26.717891+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-18T16:07:32.044327+00:00 | Get Me Some Of That | Thomas Rhett | source:amperwave-api
2026-04-18T16:08:08.002287+00:00 | Get Me Some Of That | Thomas Rhett | source:amperwave-api
2026-04-18T16:08:44.175728+00:00 | Get Me Some Of That | Thomas Rhett | source:amperwave-api
2026-04-18T16:09:37.929531+00:00 | Get Me Some Of That | Thomas Rhett | source:amperwave-api
2026-04-18T16:10:14.714379+00:00 | Get Me Some Of That | Thomas Rhett | source:amperwave-api
2026-04-18T16:10:50.044265+00:00 | Favorite Country Song | Hardy | source:amperwave-api
2026-04-18T16:11:57.113898+00:00 | Favorite Country Song | Hardy | source:amperwave-api
2026-04-18T16:12:33.056627+00:00 | Favorite Country Song | Hardy | source:amperwave-api
2026-04-18T16:13:08.641936+00:00 | Favorite Country Song | Hardy | source:amperwave-api
2026-04-18T16:13:58.399761+00:00 | Life Is A Highway | Rascal Flatts | source:amperwave-api
2026-04-18T16:14:34.202156+00:00 | Life Is A Highway | Rascal Flatts | source:amperwave-api
2026-04-18T16:15:11.339117+00:00 | Life Is A Highway | Rascal Flatts | source:amperwave-api
2026-04-18T16:16:01.468842+00:00 | Life Is A Highway | Rascal Flatts | source:amperwave-api
2026-04-18T16:16:38.234431+00:00 | Life Is A Highway | Rascal Flatts | source:amperwave-api
2026-04-18T16:17:14.418206+00:00 | Life Is A Highway | Rascal Flatts | source:amperwave-api
2026-04-18T16:18:07.162359+00:00 | Times Ticking | Justin Moore | source:amperwave-api
2026-04-18T16:18:42.805952+00:00 | Times Ticking | Justin Moore | source:amperwave-api
2026-04-18T16:19:18.618189+00:00 | Times Ticking | Justin Moore | source:amperwave-api
2026-04-18T16:19:54.164035+00:00 | Times Ticking | Justin Moore | source:amperwave-api
2026-04-18T16:20:29.648504+00:00 | Times Ticking | Justin Moore | source:amperwave-api
2026-04-18T16:21:05.030696+00:00 | Hate How You Look | Josh Ross | source:amperwave-api
2026-04-18T16:21:41.177988+00:00 | Hate How You Look | Josh Ross | source:amperwave-api
2026-04-18T16:22:17.267106+00:00 | Hate How You Look | Josh Ross | source:amperwave-api
2026-04-18T16:22:52.690924+00:00 | Hate How You Look | Josh Ross | source:amperwave-api
2026-04-18T16:23:29.075731+00:00 | Hate How You Look | Josh Ross | source:amperwave-api
2026-04-18T16:24:05.574392+00:00 | Hate How You Look | Josh Ross | source:amperwave-api
2026-04-18T16:24:41.580663+00:00 | Hate How You Look | Josh Ross | source:amperwave-api
2026-04-18T16:25:18.813269+00:00 | Hate How You Look | Josh Ross | source:amperwave-api
2026-04-18T16:25:55.809893+00:00 | Hate How You Look | Josh Ross | source:amperwave-api
2026-04-18T16:26:35.966663+00:00 | Hate How You Look | Josh Ross | source:amperwave-api
2026-04-18T16:27:12.158594+00:00 | Hate How You Look | Josh Ross | source:amperwave-api
2026-04-18T16:27:48.470394+00:00 | Hate How You Look | Josh Ross | source:amperwave-api
2026-04-18T16:28:39.718830+00:00 | Hate How You Look | Josh Ross | source:amperwave-api
2026-04-18T16:29:15.564614+00:00 | Hate How You Look | Josh Ross | source:amperwave-api
2026-04-18T16:29:51.062040+00:00 | Hate How You Look | Josh Ross | source:amperwave-api
2026-04-18T16:30:44.138724+00:00 | Hate How You Look | Josh Ross | source:amperwave-api
2026-04-18T16:31:21.189429+00:00 | Hate How You Look | Josh Ross | source:amperwave-api
2026-04-18T16:31:56.878234+00:00 | Hate How You Look | Josh Ross | source:amperwave-api
2026-04-18T16:32:45.230858+00:00 | Hate How You Look | Josh Ross | source:amperwave-api
2026-04-18T16:33:21.047312+00:00 | Hate How You Look | Josh Ross | source:amperwave-api
2026-04-18T16:33:56.673184+00:00 | I Dont Want This Night To End | Luke Bryan | source:amperwave-api
2026-04-18T16:34:42.289310+00:00 | I Dont Want This Night To End | Luke Bryan | source:amperwave-api
2026-04-18T16:35:18.301034+00:00 | I Dont Want This Night To End | Luke Bryan | source:amperwave-api
2026-04-18T16:35:54.893860+00:00 | I Dont Want This Night To End | Luke Bryan | source:amperwave-api
2026-04-18T16:36:37.722651+00:00 | I Dont Want This Night To End | Luke Bryan | source:amperwave-api
2026-04-18T16:37:14.994370+00:00 | What Hell Never Have | Dylan Scott | source:amperwave-api
2026-04-18T16:37:50.960754+00:00 | What Hell Never Have | Dylan Scott | source:amperwave-api
2026-04-18T16:38:26.805633+00:00 | What Hell Never Have | Dylan Scott | source:amperwave-api
2026-04-18T16:39:02.032278+00:00 | What Hell Never Have | Dylan Scott | source:amperwave-api
2026-04-18T16:39:38.764987+00:00 | Whiskey Glasses | Morgan Wallen | source:amperwave-api
2026-04-18T16:40:15.006362+00:00 | Whiskey Glasses | Morgan Wallen | source:amperwave-api
2026-04-18T16:40:50.706129+00:00 | Whiskey Glasses | Morgan Wallen | source:amperwave-api
2026-04-18T16:41:26.353263+00:00 | Whiskey Glasses | Morgan Wallen | source:amperwave-api
2026-04-18T16:42:01.823796+00:00 | Whiskey Glasses | Morgan Wallen | source:amperwave-api
2026-04-18T16:42:37.398191+00:00 | Whiskey Glasses | Morgan Wallen | source:amperwave-api
2026-04-18T16:43:12.836429+00:00 | Whiskey Glasses | Morgan Wallen | source:amperwave-api
2026-04-18T16:43:48.804737+00:00 | Woman | Kane Brown | source:amperwave-api
2026-04-18T16:44:26.133988+00:00 | Woman | Kane Brown | source:amperwave-api
2026-04-18T16:45:30.489754+00:00 | Woman | Kane Brown | source:amperwave-api
2026-04-18T16:46:14.262359+00:00 | Woman | Kane Brown | source:amperwave-api
2026-04-18T16:46:50.690158+00:00 | Woman | Kane Brown | source:amperwave-api
2026-04-18T16:47:34.756654+00:00 | Woman | Kane Brown | source:amperwave-api
2026-04-18T16:48:12.295644+00:00 | Woman | Kane Brown | source:amperwave-api
2026-04-18T16:48:48.973489+00:00 | Woman | Kane Brown | source:amperwave-api
2026-04-18T16:49:36.140154+00:00 | Woman | Kane Brown | source:amperwave-api
2026-04-18T16:50:12.685541+00:00 | Woman | Kane Brown | source:amperwave-api
2026-04-18T16:50:49.223468+00:00 | Woman | Kane Brown | source:amperwave-api
2026-04-18T16:51:45.775081+00:00 | Woman | Kane Brown | source:amperwave-api
2026-04-18T16:52:21.566170+00:00 | Dont Mind If I Do (Fea. Ella Langley) | Riley Green | source:amperwave-api
2026-04-18T16:52:57.551258+00:00 | Dont Mind If I Do (Fea. Ella Langley) | Riley Green | source:amperwave-api
2026-04-18T16:53:43.532092+00:00 | Dont Mind If I Do (Fea. Ella Langley) | Riley Green | source:amperwave-api
2026-04-18T16:54:20.293384+00:00 | Dont Mind If I Do (Fea. Ella Langley) | Riley Green | source:amperwave-api
2026-04-18T16:54:57.127828+00:00 | Dont Mind If I Do (Fea. Ella Langley) | Riley Green | source:amperwave-api
2026-04-18T16:55:39.055333+00:00 | Dont Mind If I Do (Fea. Ella Langley) | Riley Green | source:amperwave-api
2026-04-18T16:56:17.595222+00:00 | Long Hot Summer | Keith Urban | source:amperwave-api
2026-04-18T16:56:53.787057+00:00 | Long Hot Summer | Keith Urban | source:amperwave-api
2026-04-18T16:57:30.385399+00:00 | Long Hot Summer | Keith Urban | source:amperwave-api
2026-04-18T16:58:06.514579+00:00 | Long Hot Summer | Keith Urban | source:amperwave-api
2026-04-18T16:58:42.097860+00:00 | Long Hot Summer | Keith Urban | source:amperwave-api
2026-04-18T16:59:18.242561+00:00 | Long Hot Summer | Keith Urban | source:amperwave-api
2026-04-18T16:59:54.064050+00:00 | Long Hot Summer | Keith Urban | source:amperwave-api
2026-04-18T17:00:33.179154+00:00 | Boys Back Home (Fea. Dylan Scott) | Dylan Marlowe | source:amperwave-api
2026-04-18T17:01:09.713580+00:00 | Boys Back Home (Fea. Dylan Scott) | Dylan Marlowe | source:amperwave-api
2026-04-18T17:01:46.539916+00:00 | Boys Back Home (Fea. Dylan Scott) | Dylan Marlowe | source:amperwave-api
2026-04-18T17:02:22.025493+00:00 | Boys Back Home (Fea. Dylan Scott) | Dylan Marlowe | source:amperwave-api
2026-04-18T17:02:57.946967+00:00 | Get Along | Kenny Chesney | source:amperwave-api
2026-04-18T17:03:35.058005+00:00 | Get Along | Kenny Chesney | source:amperwave-api
2026-04-18T17:04:35.490325+00:00 | Get Along | Kenny Chesney | source:amperwave-api
2026-04-18T17:05:12.670778+00:00 | Get Along | Kenny Chesney | source:amperwave-api
2026-04-18T17:05:50.667863+00:00 | Get Along | Kenny Chesney | source:amperwave-api
2026-04-18T17:06:29.271541+00:00 | The Fall | Cody Johnson | source:amperwave-api
2026-04-18T17:07:04.835486+00:00 | The Fall | Cody Johnson | source:amperwave-api
2026-04-18T17:07:40.282344+00:00 | The Fall | Cody Johnson | source:amperwave-api
2026-04-18T17:08:31.105156+00:00 | The Fall | Cody Johnson | source:amperwave-api
2026-04-18T17:09:07.617076+00:00 | Somethin Bout A Truck | Kip Moore | source:amperwave-api
2026-04-18T17:09:44.481323+00:00 | Somethin Bout A Truck | Kip Moore | source:amperwave-api
2026-04-18T17:10:33.173945+00:00 | Somethin Bout A Truck | Kip Moore | source:amperwave-api
2026-04-18T17:11:10.124753+00:00 | Somethin Bout A Truck | Kip Moore | source:amperwave-api
2026-04-18T17:11:46.197675+00:00 | Somethin Bout A Truck | Kip Moore | source:amperwave-api
2026-04-18T17:12:26.800397+00:00 | 20 Cigarettes | Morgan Wallen | source:amperwave-api
2026-04-18T17:13:03.370578+00:00 | 20 Cigarettes | Morgan Wallen | source:amperwave-api
2026-04-18T17:13:39.471741+00:00 | 20 Cigarettes | Morgan Wallen | source:amperwave-api
2026-04-18T17:14:21.881153+00:00 | 20 Cigarettes | Morgan Wallen | source:amperwave-api
2026-04-18T17:14:58.537042+00:00 | Be Her | Ella Langley | source:amperwave-api
2026-04-18T17:15:34.193070+00:00 | Be Her | Ella Langley | source:amperwave-api
2026-04-18T17:16:10.041338+00:00 | Be Her | Ella Langley | source:amperwave-api
2026-04-18T17:16:45.666273+00:00 | Be Her | Ella Langley | source:amperwave-api
2026-04-18T17:17:22.303679+00:00 | Be Her | Ella Langley | source:amperwave-api
2026-04-18T17:17:58.306231+00:00 | Be Her | Ella Langley | source:amperwave-api
2026-04-18T17:18:34.185458+00:00 | Be Her | Ella Langley | source:amperwave-api
2026-04-18T17:19:10.343386+00:00 | Be Her | Ella Langley | source:amperwave-api
2026-04-18T17:19:46.901429+00:00 | Be Her | Ella Langley | source:amperwave-api
2026-04-18T17:20:23.139806+00:00 | Be Her | Ella Langley | source:amperwave-api
2026-04-18T17:21:01.270749+00:00 | Be Her | Ella Langley | source:amperwave-api
2026-04-18T17:21:37.286112+00:00 | Be Her | Ella Langley | source:amperwave-api
2026-04-18T17:22:35.244651+00:00 | Be Her | Ella Langley | source:amperwave-api
2026-04-18T17:23:12.264567+00:00 | Be Her | Ella Langley | source:amperwave-api
2026-04-18T17:23:48.340305+00:00 | Be Her | Ella Langley | source:amperwave-api
2026-04-18T17:24:38.416217+00:00 | Be Her | Ella Langley | source:amperwave-api
2026-04-18T17:25:14.352868+00:00 | Be Her | Ella Langley | source:amperwave-api
2026-04-18T17:25:49.828747+00:00 | Be Her | Ella Langley | source:amperwave-api
2026-04-18T17:26:46.331142+00:00 | Be Her | Ella Langley | source:amperwave-api
2026-04-18T17:27:22.101361+00:00 | Be Her | Ella Langley | source:amperwave-api
2026-04-18T17:27:57.649938+00:00 | Whiskey On You | Nate Smith | source:amperwave-api
2026-04-18T17:28:56.528994+00:00 | Whiskey On You | Nate Smith | source:amperwave-api
2026-04-18T17:29:32.754727+00:00 | Whiskey On You | Nate Smith | source:amperwave-api
2026-04-18T17:30:09.751701+00:00 | Whiskey On You | Nate Smith | source:amperwave-api
