2026-04-13T00:00:30.138089+00:00 | Drink A Beer | Luke Bryan | source:amperwave-api
2026-04-13T14:16:40.416840+00:00 | Ends Of The Earth | Ty Myers | source:amperwave-api
2026-04-13T14:17:15.350310+00:00 | Ends Of The Earth | Ty Myers | source:amperwave-api
2026-04-13T14:17:59.696265+00:00 | Ends Of The Earth | Ty Myers | source:amperwave-api
2026-04-13T14:18:38.251898+00:00 | Ends Of The Earth | Ty Myers | source:amperwave-api
2026-04-13T14:19:13.711841+00:00 | Ends Of The Earth | Ty Myers | source:amperwave-api
2026-04-13T14:19:53.141241+00:00 | Ends Of The Earth | Ty Myers | source:amperwave-api
2026-04-13T14:20:33.494693+00:00 | Ends Of The Earth | Ty Myers | source:amperwave-api
2026-04-13T14:21:08.460646+00:00 | Ends Of The Earth | Ty Myers | source:amperwave-api
2026-04-13T14:21:48.814545+00:00 | Ends Of The Earth | Ty Myers | source:amperwave-api
2026-04-13T14:22:26.247869+00:00 | Ends Of The Earth | Ty Myers | source:amperwave-api
2026-04-13T14:23:03.903372+00:00 | Ends Of The Earth | Ty Myers | source:amperwave-api
2026-04-13T14:23:39.000656+00:00 | Ends Of The Earth | Ty Myers | source:amperwave-api
2026-04-13T14:24:16.507086+00:00 | Ends Of The Earth | Ty Myers | source:amperwave-api
2026-04-13T14:24:51.290923+00:00 | Ends Of The Earth | Ty Myers | source:amperwave-api
2026-04-13T14:25:26.770147+00:00 | Ends Of The Earth | Ty Myers | source:amperwave-api
2026-04-13T14:26:02.389876+00:00 | Ends Of The Earth | Ty Myers | source:amperwave-api
2026-04-13T14:26:38.499864+00:00 | Ends Of The Earth | Ty Myers | source:amperwave-api
2026-04-13T14:27:14.214902+00:00 | Ends Of The Earth | Ty Myers | source:amperwave-api
2026-04-13T14:27:49.964310+00:00 | Love Aint | Eli Young Band | source:amperwave-api
2026-04-13T14:28:25.545123+00:00 | Love Aint | Eli Young Band | source:amperwave-api
2026-04-13T14:29:20.978291+00:00 | Love Aint | Eli Young Band | source:amperwave-api
2026-04-13T14:30:05.715299+00:00 | Love Aint | Eli Young Band | source:amperwave-api
2026-04-13T14:30:44.137197+00:00 | What Hell Never Have | Dylan Scott | source:amperwave-api
2026-04-13T14:31:20.310172+00:00 | What Hell Never Have | Dylan Scott | source:amperwave-api
2026-04-13T14:31:57.157059+00:00 | What Hell Never Have | Dylan Scott | source:amperwave-api
2026-04-13T14:32:32.665064+00:00 | What Hell Never Have | Dylan Scott | source:amperwave-api
2026-04-13T14:33:31.942747+00:00 | What Was I Thinkin | Dierks Bentley | source:amperwave-api
2026-04-13T14:34:06.965992+00:00 | What Was I Thinkin | Dierks Bentley | source:amperwave-api
2026-04-13T14:34:49.838191+00:00 | What Was I Thinkin | Dierks Bentley | source:amperwave-api
2026-04-13T14:35:26.440743+00:00 | What Was I Thinkin | Dierks Bentley | source:amperwave-api
2026-04-13T14:36:02.141069+00:00 | What Was I Thinkin | Dierks Bentley | source:amperwave-api
2026-04-13T14:36:38.397166+00:00 | Rocky Mountain Low Ft Koe Wetzel | Corey Kent | source:amperwave-api
2026-04-13T14:37:16.642901+00:00 | Rocky Mountain Low Ft Koe Wetzel | Corey Kent | source:amperwave-api
2026-04-13T14:37:52.077952+00:00 | Rocky Mountain Low Ft Koe Wetzel | Corey Kent | source:amperwave-api
2026-04-13T14:38:58.226737+00:00 | Rocky Mountain Low Ft Koe Wetzel | Corey Kent | source:amperwave-api
2026-04-13T14:39:33.521863+00:00 | Rocky Mountain Low Ft Koe Wetzel | Corey Kent | source:amperwave-api
2026-04-13T14:40:09.303959+00:00 | Rocky Mountain Low Ft Koe Wetzel | Corey Kent | source:amperwave-api
2026-04-13T14:40:46.051358+00:00 | Rocky Mountain Low Ft Koe Wetzel | Corey Kent | source:amperwave-api
2026-04-13T14:41:22.035535+00:00 | Rocky Mountain Low Ft Koe Wetzel | Corey Kent | source:amperwave-api
2026-04-13T14:41:58.328762+00:00 | Rocky Mountain Low Ft Koe Wetzel | Corey Kent | source:amperwave-api
2026-04-13T14:42:34.986292+00:00 | Rocky Mountain Low Ft Koe Wetzel | Corey Kent | source:amperwave-api
2026-04-13T14:43:10.229115+00:00 | Rocky Mountain Low Ft Koe Wetzel | Corey Kent | source:amperwave-api
2026-04-13T14:43:47.799059+00:00 | Rocky Mountain Low Ft Koe Wetzel | Corey Kent | source:amperwave-api
2026-04-13T14:44:23.676418+00:00 | Rocky Mountain Low Ft Koe Wetzel | Corey Kent | source:amperwave-api
2026-04-13T14:44:59.895806+00:00 | Rocky Mountain Low Ft Koe Wetzel | Corey Kent | source:amperwave-api
2026-04-13T14:45:35.230521+00:00 | Rocky Mountain Low Ft Koe Wetzel | Corey Kent | source:amperwave-api
2026-04-13T14:46:28.305131+00:00 | Rocky Mountain Low Ft Koe Wetzel | Corey Kent | source:amperwave-api
2026-04-13T14:47:27.215391+00:00 | Pour Me A Drink (Fea. Blake Shelton) | Post Malone | source:amperwave-api
2026-04-13T14:48:13.263176+00:00 | Pour Me A Drink (Fea. Blake Shelton) | Post Malone | source:amperwave-api
2026-04-13T14:49:14.035741+00:00 | Pour Me A Drink (Fea. Blake Shelton) | Post Malone | source:amperwave-api
2026-04-13T14:50:37.340462+00:00 | Hurricane | Luke Combs | source:amperwave-api
2026-04-13T14:51:13.351722+00:00 | Hurricane | Luke Combs | source:amperwave-api
2026-04-13T14:51:59.567490+00:00 | Hurricane | Luke Combs | source:amperwave-api
2026-04-13T14:52:59.661653+00:00 | Hurricane | Luke Combs | source:amperwave-api
2026-04-13T14:54:18.040836+00:00 | Be Her | Ella Langley | source:amperwave-api
2026-04-13T14:54:52.797334+00:00 | Be Her | Ella Langley | source:amperwave-api
2026-04-13T14:55:35.949144+00:00 | Be Her | Ella Langley | source:amperwave-api
2026-04-13T14:56:14.586766+00:00 | Be Her | Ella Langley | source:amperwave-api
2026-04-13T14:56:50.173990+00:00 | Friends Like That (Feat. Jason Aldean) | John Morgan | source:amperwave-api
2026-04-13T14:57:25.488890+00:00 | Friends Like That (Feat. Jason Aldean) | John Morgan | source:amperwave-api
2026-04-13T14:58:00.973136+00:00 | Friends Like That (Feat. Jason Aldean) | John Morgan | source:amperwave-api
2026-04-13T14:58:36.685864+00:00 | Friends Like That (Feat. Jason Aldean) | John Morgan | source:amperwave-api
2026-04-13T14:59:12.157248+00:00 | Friends Like That (Feat. Jason Aldean) | John Morgan | source:amperwave-api
2026-04-13T14:59:47.601469+00:00 | Friends Like That (Feat. Jason Aldean) | John Morgan | source:amperwave-api
2026-04-13T15:00:22.321751+00:00 | Just In Case | Morgan Wallen | source:amperwave-api
2026-04-13T15:00:58.169616+00:00 | Just In Case | Morgan Wallen | source:amperwave-api
2026-04-13T15:01:34.498067+00:00 | Just In Case | Morgan Wallen | source:amperwave-api
2026-04-13T15:02:10.252106+00:00 | Just In Case | Morgan Wallen | source:amperwave-api
2026-04-13T15:02:44.827287+00:00 | White Horse | Chris Stapleton | source:amperwave-api
2026-04-13T15:03:27.092366+00:00 | White Horse | Chris Stapleton | source:amperwave-api
2026-04-13T15:04:06.187469+00:00 | White Horse | Chris Stapleton | source:amperwave-api
2026-04-13T15:04:41.941035+00:00 | White Horse | Chris Stapleton | source:amperwave-api
2026-04-13T15:05:19.676776+00:00 | White Horse | Chris Stapleton | source:amperwave-api
2026-04-13T15:05:56.829281+00:00 | White Horse | Chris Stapleton | source:amperwave-api
2026-04-13T15:06:33.258296+00:00 | The Fall | Cody Johnson | source:amperwave-api
2026-04-13T15:07:36.368791+00:00 | The Fall | Cody Johnson | source:amperwave-api
2026-04-13T15:08:11.661404+00:00 | The Fall | Cody Johnson | source:amperwave-api
2026-04-13T15:08:50.794063+00:00 | The Fall | Cody Johnson | source:amperwave-api
2026-04-13T15:09:27.382025+00:00 | Before He Cheats | Carrie Underwood | source:amperwave-api
2026-04-13T15:10:02.369222+00:00 | Before He Cheats | Carrie Underwood | source:amperwave-api
2026-04-13T15:10:56.457939+00:00 | Before He Cheats | Carrie Underwood | source:amperwave-api
2026-04-13T15:11:31.529792+00:00 | Before He Cheats | Carrie Underwood | source:amperwave-api
2026-04-13T15:12:15.653262+00:00 | Before He Cheats | Carrie Underwood | source:amperwave-api
2026-04-13T15:12:55.484987+00:00 | Whiskey Drink | Jason Aldean | source:amperwave-api
2026-04-13T15:13:30.969193+00:00 | Whiskey Drink | Jason Aldean | source:amperwave-api
2026-04-13T15:14:06.172546+00:00 | Whiskey Drink | Jason Aldean | source:amperwave-api
2026-04-13T15:14:41.978972+00:00 | Whiskey Drink | Jason Aldean | source:amperwave-api
2026-04-13T15:15:18.349458+00:00 | Whiskey Drink | Jason Aldean | source:amperwave-api
2026-04-13T15:15:53.942778+00:00 | Mcarthur With Tim Mcgraw, Eric Church, And Morgan Wallen | Hardy | source:amperwave-api
2026-04-13T15:16:29.541009+00:00 | Mcarthur With Tim Mcgraw, Eric Church, And Morgan Wallen | Hardy | source:amperwave-api
2026-04-13T15:17:04.665201+00:00 | Mcarthur With Tim Mcgraw, Eric Church, And Morgan Wallen | Hardy | source:amperwave-api
2026-04-13T15:17:40.555775+00:00 | Mcarthur With Tim Mcgraw, Eric Church, And Morgan Wallen | Hardy | source:amperwave-api
2026-04-13T15:18:15.842021+00:00 | Mcarthur With Tim Mcgraw, Eric Church, And Morgan Wallen | Hardy | source:amperwave-api
2026-04-13T15:18:51.177150+00:00 | Mcarthur With Tim Mcgraw, Eric Church, And Morgan Wallen | Hardy | source:amperwave-api
2026-04-13T15:19:28.893986+00:00 | Mcarthur With Tim Mcgraw, Eric Church, And Morgan Wallen | Hardy | source:amperwave-api
2026-04-13T15:20:25.806207+00:00 | Mcarthur With Tim Mcgraw, Eric Church, And Morgan Wallen | Hardy | source:amperwave-api
2026-04-13T15:21:04.962790+00:00 | Mcarthur With Tim Mcgraw, Eric Church, And Morgan Wallen | Hardy | source:amperwave-api
2026-04-13T15:21:39.804894+00:00 | Mcarthur With Tim Mcgraw, Eric Church, And Morgan Wallen | Hardy | source:amperwave-api
2026-04-13T15:22:15.140024+00:00 | Mcarthur With Tim Mcgraw, Eric Church, And Morgan Wallen | Hardy | source:amperwave-api
2026-04-13T15:22:52.110954+00:00 | Mcarthur With Tim Mcgraw, Eric Church, And Morgan Wallen | Hardy | source:amperwave-api
2026-04-13T15:23:28.879391+00:00 | Mcarthur With Tim Mcgraw, Eric Church, And Morgan Wallen | Hardy | source:amperwave-api
2026-04-13T15:24:29.057894+00:00 | Mcarthur With Tim Mcgraw, Eric Church, And Morgan Wallen | Hardy | source:amperwave-api
2026-04-13T15:25:04.581815+00:00 | Mcarthur With Tim Mcgraw, Eric Church, And Morgan Wallen | Hardy | source:amperwave-api
2026-04-13T15:25:41.505310+00:00 | Mcarthur With Tim Mcgraw, Eric Church, And Morgan Wallen | Hardy | source:amperwave-api
2026-04-13T15:26:18.549960+00:00 | Mcarthur With Tim Mcgraw, Eric Church, And Morgan Wallen | Hardy | source:amperwave-api
2026-04-13T15:26:54.225577+00:00 | Mcarthur With Tim Mcgraw, Eric Church, And Morgan Wallen | Hardy | source:amperwave-api
2026-04-13T15:27:56.004117+00:00 | This Is How We Roll | Florida Georgia Line Feat Luke Bryan | source:amperwave-api
2026-04-13T15:28:30.753063+00:00 | This Is How We Roll | Florida Georgia Line Feat Luke Bryan | source:amperwave-api
2026-04-13T15:29:07.027395+00:00 | This Is How We Roll | Florida Georgia Line Feat Luke Bryan | source:amperwave-api
2026-04-13T15:29:43.128719+00:00 | This Is How We Roll | Florida Georgia Line Feat Luke Bryan | source:amperwave-api
2026-04-13T15:30:18.474147+00:00 | This Is How We Roll | Florida Georgia Line Feat Luke Bryan | source:amperwave-api
2026-04-13T15:30:52.994387+00:00 | Dont We | Morgan Wallen | source:amperwave-api
2026-04-13T15:31:27.849048+00:00 | Dont We | Morgan Wallen | source:amperwave-api
2026-04-13T15:32:03.319759+00:00 | Dont We | Morgan Wallen | source:amperwave-api
2026-04-13T15:32:38.509394+00:00 | Dont We | Morgan Wallen | source:amperwave-api
2026-04-13T15:33:12.887532+00:00 | Dont We | Morgan Wallen | source:amperwave-api
2026-04-13T15:33:48.701828+00:00 | Dirt On My Boots | Jon Pardi | source:amperwave-api
2026-04-13T15:34:23.441491+00:00 | Dirt On My Boots | Jon Pardi | source:amperwave-api
2026-04-13T15:34:58.538637+00:00 | Dirt On My Boots | Jon Pardi | source:amperwave-api
2026-04-13T15:35:33.707614+00:00 | Dirt On My Boots | Jon Pardi | source:amperwave-api
2026-04-13T15:36:25.359223+00:00 | Dirt On My Boots | Jon Pardi | source:amperwave-api
2026-04-13T15:37:04.924290+00:00 | Dirt On My Boots | Jon Pardi | source:amperwave-api
2026-04-13T15:37:39.778600+00:00 | Days Like These | Luke Combs | source:amperwave-api
2026-04-13T15:38:14.573886+00:00 | Days Like These | Luke Combs | source:amperwave-api
2026-04-13T15:38:49.494692+00:00 | Days Like These | Luke Combs | source:amperwave-api
2026-04-13T15:39:24.526879+00:00 | Days Like These | Luke Combs | source:amperwave-api
2026-04-13T15:40:24.928216+00:00 | Days Like These | Luke Combs | source:amperwave-api
2026-04-13T15:41:00.426017+00:00 | Days Like These | Luke Combs | source:amperwave-api
2026-04-13T15:41:36.591499+00:00 | Days Like These | Luke Combs | source:amperwave-api
2026-04-13T15:42:12.774867+00:00 | Days Like These | Luke Combs | source:amperwave-api
2026-04-13T15:42:49.252391+00:00 | Days Like These | Luke Combs | source:amperwave-api
2026-04-13T15:43:24.108465+00:00 | Days Like These | Luke Combs | source:amperwave-api
2026-04-13T15:44:00.854603+00:00 | Days Like These | Luke Combs | source:amperwave-api
2026-04-13T15:44:36.507173+00:00 | Days Like These | Luke Combs | source:amperwave-api
2026-04-13T15:45:14.203830+00:00 | Days Like These | Luke Combs | source:amperwave-api
2026-04-13T15:45:50.377175+00:00 | Days Like These | Luke Combs | source:amperwave-api
2026-04-13T15:46:26.959866+00:00 | Days Like These | Luke Combs | source:amperwave-api
2026-04-13T15:47:02.639596+00:00 | Days Like These | Luke Combs | source:amperwave-api
2026-04-13T15:47:37.532339+00:00 | Days Like These | Luke Combs | source:amperwave-api
2026-04-13T15:48:13.250383+00:00 | World On Fire | Nate Smith | source:amperwave-api
2026-04-13T15:48:48.565874+00:00 | World On Fire | Nate Smith | source:amperwave-api
2026-04-13T15:49:23.369903+00:00 | World On Fire | Nate Smith | source:amperwave-api
2026-04-13T15:49:58.574254+00:00 | World On Fire | Nate Smith | source:amperwave-api
2026-04-13T15:50:33.053505+00:00 | World On Fire | Nate Smith | source:amperwave-api
2026-04-13T15:51:08.715846+00:00 | Me And A Beer | Chris Janson | source:amperwave-api
2026-04-13T15:51:44.467297+00:00 | Me And A Beer | Chris Janson | source:amperwave-api
2026-04-13T15:52:19.530058+00:00 | Me And A Beer | Chris Janson | source:amperwave-api
2026-04-13T15:52:54.279956+00:00 | Me And A Beer | Chris Janson | source:amperwave-api
2026-04-13T15:53:30.408712+00:00 | Me And A Beer | Chris Janson | source:amperwave-api
2026-04-13T15:54:05.923344+00:00 | Something Like That | Tim Mcgraw | source:amperwave-api
2026-04-13T15:54:40.740926+00:00 | Something Like That | Tim Mcgraw | source:amperwave-api
2026-04-13T15:55:15.949888+00:00 | Something Like That | Tim Mcgraw | source:amperwave-api
2026-04-13T15:55:51.271645+00:00 | Something Like That | Tim Mcgraw | source:amperwave-api
2026-04-13T15:56:26.812228+00:00 | Something Like That | Tim Mcgraw | source:amperwave-api
2026-04-13T15:57:21.436916+00:00 | Werent For The Wind | Ella Langley | source:amperwave-api
2026-04-13T15:57:56.732408+00:00 | Werent For The Wind | Ella Langley | source:amperwave-api
2026-04-13T15:58:42.608529+00:00 | Werent For The Wind | Ella Langley | source:amperwave-api
2026-04-13T15:59:19.293130+00:00 | Werent For The Wind | Ella Langley | source:amperwave-api
2026-04-13T15:59:55.069553+00:00 | Werent For The Wind | Ella Langley | source:amperwave-api
2026-04-13T16:00:30.274621+00:00 | Werent For The Wind | Ella Langley | source:amperwave-api
2026-04-13T16:01:06.720858+00:00 | Werent For The Wind | Ella Langley | source:amperwave-api
2026-04-13T16:01:41.658006+00:00 | Werent For The Wind | Ella Langley | source:amperwave-api
2026-04-13T16:02:46.693852+00:00 | I Aint Coming Back Ft Post Malone | Morgan Wallen | source:amperwave-api
2026-04-13T16:03:22.287534+00:00 | I Aint Coming Back Ft Post Malone | Morgan Wallen | source:amperwave-api
2026-04-13T16:03:56.784827+00:00 | I Aint Coming Back Ft Post Malone | Morgan Wallen | source:amperwave-api
2026-04-13T16:04:31.829552+00:00 | I Aint Coming Back Ft Post Malone | Morgan Wallen | source:amperwave-api
2026-04-13T16:05:08.322362+00:00 | Bottoms Up | Brantley Gilbert | source:amperwave-api
2026-04-13T16:05:43.589346+00:00 | Bottoms Up | Brantley Gilbert | source:amperwave-api
2026-04-13T16:06:18.662268+00:00 | Bottoms Up | Brantley Gilbert | source:amperwave-api
2026-04-13T16:06:53.761248+00:00 | Bottoms Up | Brantley Gilbert | source:amperwave-api
2026-04-13T16:07:28.475505+00:00 | Bottoms Up | Brantley Gilbert | source:amperwave-api
2026-04-13T16:08:03.560404+00:00 | Bottoms Up | Brantley Gilbert | source:amperwave-api
2026-04-13T16:08:38.817410+00:00 | Favorite Country Song | Hardy | source:amperwave-api
2026-04-13T16:09:30.519168+00:00 | Favorite Country Song | Hardy | source:amperwave-api
2026-04-13T16:10:06.521307+00:00 | Favorite Country Song | Hardy | source:amperwave-api
2026-04-13T16:10:43.547213+00:00 | Favorite Country Song | Hardy | source:amperwave-api
2026-04-13T16:11:19.094238+00:00 | Chicken Fried | Zac Brown Band | source:amperwave-api
2026-04-13T16:11:54.389647+00:00 | Chicken Fried | Zac Brown Band | source:amperwave-api
2026-04-13T16:12:28.720934+00:00 | Chicken Fried | Zac Brown Band | source:amperwave-api
2026-04-13T16:13:29.561611+00:00 | Chicken Fried | Zac Brown Band | source:amperwave-api
2026-04-13T16:14:04.006028+00:00 | Chicken Fried | Zac Brown Band | source:amperwave-api
2026-04-13T16:14:40.395105+00:00 | Chicken Fried | Zac Brown Band | source:amperwave-api
2026-04-13T16:15:17.560661+00:00 | Darlin | Chase Matthew | source:amperwave-api
2026-04-13T16:15:52.390544+00:00 | Darlin | Chase Matthew | source:amperwave-api
2026-04-13T16:16:27.923040+00:00 | Darlin | Chase Matthew | source:amperwave-api
2026-04-13T16:17:03.352798+00:00 | Darlin | Chase Matthew | source:amperwave-api
2026-04-13T16:18:00.173864+00:00 | Turn This Truck Around | Jordan Davis | source:amperwave-api
2026-04-13T16:18:41.005367+00:00 | Turn This Truck Around | Jordan Davis | source:amperwave-api
2026-04-13T16:19:15.611560+00:00 | Turn This Truck Around | Jordan Davis | source:amperwave-api
2026-04-13T16:19:51.140940+00:00 | Turn This Truck Around | Jordan Davis | source:amperwave-api
2026-04-13T16:20:26.734026+00:00 | Turn This Truck Around | Jordan Davis | source:amperwave-api
2026-04-13T16:21:01.678461+00:00 | Turn This Truck Around | Jordan Davis | source:amperwave-api
2026-04-13T16:21:36.457339+00:00 | Turn This Truck Around | Jordan Davis | source:amperwave-api
