2026-04-15T00:00:15.810600+00:00 | Sorry | Justin Bieber | source:amperwave-api
2026-04-15T15:03:16.741215+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-15T15:03:52.289564+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-15T15:04:50.596690+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-15T15:05:27.307468+00:00 | Lose Control | Teddy Swims | source:amperwave-api
2026-04-15T15:06:02.894366+00:00 | Lose Control | Teddy Swims | source:amperwave-api
2026-04-15T15:06:59.757780+00:00 | Lose Control | Teddy Swims | source:amperwave-api
2026-04-15T15:07:37.097907+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T15:08:11.934030+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T15:08:58.468223+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T15:09:36.610807+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T15:10:12.088758+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T15:11:04.335507+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T15:11:40.212819+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T15:12:14.768641+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T15:12:50.022762+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T15:13:26.702688+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T15:14:02.135933+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T15:14:37.906574+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T15:15:12.830441+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T15:15:47.627851+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T15:16:23.451333+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T15:16:59.037946+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T15:17:33.932750+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T15:18:10.129691+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T15:18:46.415152+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T15:19:31.538048+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T15:20:07.672375+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T15:20:42.633333+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T15:21:33.215923+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T15:22:10.422920+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T15:22:45.857771+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T15:23:33.726214+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T15:24:09.801382+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T15:24:44.784244+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T15:25:39.072842+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T15:26:15.069162+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T15:26:51.249811+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T15:27:36.823832+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T15:28:12.282101+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T15:28:48.399906+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T15:29:33.097156+00:00 | Yukon [Remix] | Justin Bieber | source:amperwave-api
2026-04-15T15:30:09.379285+00:00 | Yukon [Remix] | Justin Bieber | source:amperwave-api
2026-04-15T15:30:43.983678+00:00 | Yukon [Remix] | Justin Bieber | source:amperwave-api
2026-04-15T15:31:19.049864+00:00 | Yukon [Remix] | Justin Bieber | source:amperwave-api
2026-04-15T15:31:54.236995+00:00 | Yukon [Remix] | Justin Bieber | source:amperwave-api
2026-04-15T15:32:31.010355+00:00 | Yukon [Remix] | Justin Bieber | source:amperwave-api
2026-04-15T15:33:06.089077+00:00 | Yukon [Remix] | Justin Bieber | source:amperwave-api
2026-04-15T15:33:41.406699+00:00 | Yukon [Remix] | Justin Bieber | source:amperwave-api
2026-04-15T15:34:16.347121+00:00 | Yukon [Remix] | Justin Bieber | source:amperwave-api
2026-04-15T15:34:51.906332+00:00 | Yukon [Remix] | Justin Bieber | source:amperwave-api
2026-04-15T15:35:27.151641+00:00 | Yukon [Remix] | Justin Bieber | source:amperwave-api
2026-04-15T15:36:02.274099+00:00 | Yukon [Remix] | Justin Bieber | source:amperwave-api
2026-04-15T15:36:38.114275+00:00 | Yukon [Remix] | Justin Bieber | source:amperwave-api
2026-04-15T15:37:13.867243+00:00 | Yukon [Remix] | Justin Bieber | source:amperwave-api
2026-04-15T15:37:50.372583+00:00 | Yukon [Remix] | Justin Bieber | source:amperwave-api
2026-04-15T15:38:33.106062+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-15T15:39:09.489560+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-15T15:39:45.513293+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-15T15:40:27.853972+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-15T15:41:04.942828+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-15T15:41:40.244882+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-15T15:42:27.642110+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-15T15:43:03.801061+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-15T15:43:39.755074+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-15T15:44:23.340599+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-15T15:44:59.824576+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-15T15:45:35.718322+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-15T15:46:26.499498+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-15T15:47:03.698091+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-15T15:47:38.909335+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-15T15:48:24.553174+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-15T15:49:01.577721+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-15T15:49:36.765955+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-15T15:50:13.060003+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-15T15:50:47.962126+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-15T15:51:23.829162+00:00 | So Easy | Olivia Dean | source:amperwave-api
2026-04-15T15:52:00.423313+00:00 | So Easy | Olivia Dean | source:amperwave-api
2026-04-15T15:52:36.880414+00:00 | So Easy | Olivia Dean | source:amperwave-api
2026-04-15T15:53:11.889717+00:00 | So Easy | Olivia Dean | source:amperwave-api
2026-04-15T15:53:47.651231+00:00 | So Easy | Olivia Dean | source:amperwave-api
2026-04-15T15:54:22.616220+00:00 | So Easy | Olivia Dean | source:amperwave-api
2026-04-15T15:54:57.851132+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-15T15:55:33.114788+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-15T15:56:30.294959+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-15T15:57:06.924834+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-15T15:57:42.053217+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-15T15:58:27.493791+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-15T15:59:06.085345+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-15T15:59:41.268182+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-15T16:00:25.519987+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-15T16:01:02.959578+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-15T16:01:39.249795+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-15T16:02:24.969312+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-15T16:03:06.187556+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-15T16:04:05.562321+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-15T16:04:46.150532+00:00 | Wheres My Husband | Raye | source:amperwave-api
2026-04-15T16:05:22.217332+00:00 | Wheres My Husband | Raye | source:amperwave-api
2026-04-15T16:06:16.457898+00:00 | Wheres My Husband | Raye | source:amperwave-api
2026-04-15T16:06:52.306279+00:00 | Wheres My Husband | Raye | source:amperwave-api
2026-04-15T16:07:27.678106+00:00 | Wheres My Husband | Raye | source:amperwave-api
2026-04-15T16:08:03.700696+00:00 | Wheres My Husband | Raye | source:amperwave-api
2026-04-15T16:08:38.965172+00:00 | Cant Feel My Face | The Weeknd | source:amperwave-api
2026-04-15T16:09:15.809679+00:00 | Cant Feel My Face | The Weeknd | source:amperwave-api
2026-04-15T16:09:51.397214+00:00 | Cant Feel My Face | The Weeknd | source:amperwave-api
2026-04-15T16:10:28.488264+00:00 | Cant Feel My Face | The Weeknd | source:amperwave-api
2026-04-15T16:11:05.103076+00:00 | Cant Feel My Face | The Weeknd | source:amperwave-api
2026-04-15T16:11:43.831269+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-15T16:12:20.023405+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-15T16:12:54.602930+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-15T16:13:30.907185+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-15T16:14:31.042146+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-15T16:15:09.365855+00:00 | Live Your Life | T.I. Ft Rihanna | source:amperwave-api
2026-04-15T16:15:44.367366+00:00 | Live Your Life | T.I. Ft Rihanna | source:amperwave-api
2026-04-15T16:16:35.848863+00:00 | Live Your Life | T.I. Ft Rihanna | source:amperwave-api
2026-04-15T16:17:14.939358+00:00 | Live Your Life | T.I. Ft Rihanna | source:amperwave-api
2026-04-15T16:17:50.218631+00:00 | Live Your Life | T.I. Ft Rihanna | source:amperwave-api
2026-04-15T16:18:35.167179+00:00 | Live Your Life | T.I. Ft Rihanna | source:amperwave-api
2026-04-15T16:19:12.138037+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T16:19:47.974101+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T16:20:32.955911+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T16:21:10.816532+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T16:21:47.941904+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T16:22:25.003258+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-15T16:23:03.108120+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-15T16:23:38.535235+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-15T16:24:18.681622+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-15T16:24:54.947696+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-15T16:25:29.828377+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-15T16:26:04.869276+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-15T16:26:39.805007+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-15T16:27:15.557500+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-15T16:27:51.133709+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-15T16:28:26.701776+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-15T16:29:02.279825+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-15T16:29:37.912554+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-15T16:30:14.896200+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-15T16:30:50.568047+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-15T16:31:25.955474+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-15T16:32:01.824131+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-15T16:33:05.817542+00:00 | Luther | Kendrick Lamar Ft Sza | source:amperwave-api
2026-04-15T16:33:42.122353+00:00 | Luther | Kendrick Lamar Ft Sza | source:amperwave-api
2026-04-15T16:34:24.884311+00:00 | Luther | Kendrick Lamar Ft Sza | source:amperwave-api
2026-04-15T16:35:01.568170+00:00 | Luther | Kendrick Lamar Ft Sza | source:amperwave-api
2026-04-15T16:35:37.318427+00:00 | So Easy | Olivia Dean | source:amperwave-api
2026-04-15T16:36:22.319393+00:00 | So Easy | Olivia Dean | source:amperwave-api
2026-04-15T16:36:59.959731+00:00 | So Easy | Olivia Dean | source:amperwave-api
2026-04-15T16:37:34.712488+00:00 | So Easy | Olivia Dean | source:amperwave-api
2026-04-15T16:38:29.540125+00:00 | Omg | Usher | source:amperwave-api
2026-04-15T16:39:06.054386+00:00 | Omg | Usher | source:amperwave-api
2026-04-15T16:39:41.642419+00:00 | Omg | Usher | source:amperwave-api
2026-04-15T16:40:20.217021+00:00 | Omg | Usher | source:amperwave-api
2026-04-15T16:40:55.481977+00:00 | Omg | Usher | source:amperwave-api
2026-04-15T16:41:30.854616+00:00 | Omg | Usher | source:amperwave-api
2026-04-15T16:42:22.712685+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-15T16:42:59.081683+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-15T16:43:34.081483+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-15T16:44:09.042916+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-15T16:44:44.733972+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-15T16:45:20.789597+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-15T16:45:57.529715+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-15T16:46:33.002294+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-15T16:47:08.465054+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-15T16:47:43.310311+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-15T16:48:34.669688+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-15T16:49:09.584619+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-15T16:49:44.922001+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-15T16:50:32.781095+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-15T16:51:09.773257+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-15T16:51:45.878529+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-15T16:52:32.106486+00:00 | Iloveitiloveitiloveit | Bella Kay | source:amperwave-api
2026-04-15T16:53:08.549701+00:00 | Iloveitiloveitiloveit | Bella Kay | source:amperwave-api
2026-04-15T16:53:44.885745+00:00 | Iloveitiloveitiloveit | Bella Kay | source:amperwave-api
2026-04-15T16:54:35.760671+00:00 | Iloveitiloveitiloveit | Bella Kay | source:amperwave-api
2026-04-15T16:55:11.698859+00:00 | Iloveitiloveitiloveit | Bella Kay | source:amperwave-api
2026-04-15T16:55:46.724632+00:00 | Iloveitiloveitiloveit | Bella Kay | source:amperwave-api
2026-04-15T16:56:40.517083+00:00 | Iloveitiloveitiloveit | Bella Kay | source:amperwave-api
2026-04-15T16:57:16.371443+00:00 | Iloveitiloveitiloveit | Bella Kay | source:amperwave-api
2026-04-15T16:57:51.647240+00:00 | Iloveitiloveitiloveit | Bella Kay | source:amperwave-api
2026-04-15T16:58:37.257877+00:00 | Iloveitiloveitiloveit | Bella Kay | source:amperwave-api
2026-04-15T16:59:14.845040+00:00 | Iloveitiloveitiloveit | Bella Kay | source:amperwave-api
2026-04-15T17:00:05.180462+00:00 | Iloveitiloveitiloveit | Bella Kay | source:amperwave-api
2026-04-15T17:01:10.047529+00:00 | Iloveitiloveitiloveit | Bella Kay | source:amperwave-api
2026-04-15T17:01:46.268117+00:00 | Iloveitiloveitiloveit | Bella Kay | source:amperwave-api
2026-04-15T17:02:23.145245+00:00 | Iloveitiloveitiloveit | Bella Kay | source:amperwave-api
2026-04-15T17:02:58.481214+00:00 | Iloveitiloveitiloveit | Bella Kay | source:amperwave-api
2026-04-15T17:03:33.706211+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-15T17:04:08.448690+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-15T17:04:45.417564+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-15T17:05:21.329843+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-15T17:05:58.911897+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-15T17:06:34.490932+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-15T17:07:10.522097+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-15T17:07:46.035972+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-15T17:08:21.708831+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-15T17:08:57.196480+00:00 | Too Sweet | Hozier | source:amperwave-api
2026-04-15T17:09:34.478846+00:00 | Too Sweet | Hozier | source:amperwave-api
2026-04-15T17:10:12.363371+00:00 | Too Sweet | Hozier | source:amperwave-api
2026-04-15T17:10:53.806897+00:00 | Too Sweet | Hozier | source:amperwave-api
2026-04-15T17:11:48.022557+00:00 | Too Sweet | Hozier | source:amperwave-api
2026-04-15T17:12:28.793891+00:00 | Break My Heart | Dua Lipa | source:amperwave-api
2026-04-15T17:13:05.414308+00:00 | Break My Heart | Dua Lipa | source:amperwave-api
2026-04-15T17:13:41.456846+00:00 | Break My Heart | Dua Lipa | source:amperwave-api
2026-04-15T17:14:30.040739+00:00 | Break My Heart | Dua Lipa | source:amperwave-api
2026-04-15T17:15:06.065046+00:00 | Break My Heart | Dua Lipa | source:amperwave-api
2026-04-15T17:15:42.973377+00:00 | Wow | Post Malone | source:amperwave-api
2026-04-15T17:16:20.073372+00:00 | Wow | Post Malone | source:amperwave-api
2026-04-15T17:16:56.346965+00:00 | Wow | Post Malone | source:amperwave-api
2026-04-15T17:18:00.995657+00:00 | Wheres My Husband | Raye | source:amperwave-api
2026-04-15T17:18:40.256185+00:00 | Wheres My Husband | Raye | source:amperwave-api
2026-04-15T17:19:16.811835+00:00 | Wheres My Husband | Raye | source:amperwave-api
2026-04-15T17:19:53.285202+00:00 | Wheres My Husband | Raye | source:amperwave-api
2026-04-15T17:20:33.886471+00:00 | Wheres My Husband | Raye | source:amperwave-api
2026-04-15T17:21:11.520501+00:00 | Wheres My Husband | Raye | source:amperwave-api
2026-04-15T17:21:49.209638+00:00 | Wheres My Husband | Raye | source:amperwave-api
2026-04-15T17:22:27.787701+00:00 | Wheres My Husband | Raye | source:amperwave-api
2026-04-15T17:23:10.013837+00:00 | Wheres My Husband | Raye | source:amperwave-api
2026-04-15T17:23:46.976002+00:00 | Wheres My Husband | Raye | source:amperwave-api
2026-04-15T17:24:23.819695+00:00 | Wheres My Husband | Raye | source:amperwave-api
2026-04-15T17:25:00.710196+00:00 | Wheres My Husband | Raye | source:amperwave-api
