2026-04-14T00:04:53.420326+00:00 | Whats My Name | Rihanna Ft Drake | source:amperwave-api
2026-04-14T15:27:23.244982+00:00 | Wheres My Husband | Raye | source:amperwave-api
2026-04-14T15:27:58.849980+00:00 | Birds Of A Feather | Billie Eilish | source:amperwave-api
2026-04-14T15:28:35.247649+00:00 | Birds Of A Feather | Billie Eilish | source:amperwave-api
2026-04-14T15:29:10.616772+00:00 | Birds Of A Feather | Billie Eilish | source:amperwave-api
2026-04-14T15:29:45.944510+00:00 | Birds Of A Feather | Billie Eilish | source:amperwave-api
2026-04-14T15:30:24.780350+00:00 | Birds Of A Feather | Billie Eilish | source:amperwave-api
2026-04-14T15:31:02.104425+00:00 | Birds Of A Feather | Billie Eilish | source:amperwave-api
2026-04-14T15:31:57.189547+00:00 | Birds Of A Feather | Billie Eilish | source:amperwave-api
2026-04-14T15:32:34.412301+00:00 | Birds Of A Feather | Billie Eilish | source:amperwave-api
2026-04-14T15:33:26.121088+00:00 | Birds Of A Feather | Billie Eilish | source:amperwave-api
2026-04-14T15:34:03.221599+00:00 | Birds Of A Feather | Billie Eilish | source:amperwave-api
2026-04-14T15:34:58.136557+00:00 | Birds Of A Feather | Billie Eilish | source:amperwave-api
2026-04-14T15:35:35.097933+00:00 | Birds Of A Feather | Billie Eilish | source:amperwave-api
2026-04-14T15:36:26.933689+00:00 | Birds Of A Feather | Billie Eilish | source:amperwave-api
2026-04-14T15:37:05.098686+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T15:38:01.364501+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T15:38:37.685004+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T15:39:13.547901+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T15:39:48.722539+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T15:40:25.841979+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T15:41:00.752953+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T15:41:37.369236+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T15:42:14.843109+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T15:42:50.600962+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T15:43:25.928379+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T15:44:01.599667+00:00 | End Of Beginning | Djo | source:amperwave-api
2026-04-14T15:44:37.116385+00:00 | End Of Beginning | Djo | source:amperwave-api
2026-04-14T15:45:27.586131+00:00 | End Of Beginning | Djo | source:amperwave-api
2026-04-14T15:46:03.128953+00:00 | End Of Beginning | Djo | source:amperwave-api
2026-04-14T15:46:38.359595+00:00 | So Easy | Olivia Dean | source:amperwave-api
2026-04-14T15:47:33.605244+00:00 | So Easy | Olivia Dean | source:amperwave-api
2026-04-14T15:48:09.377550+00:00 | So Easy | Olivia Dean | source:amperwave-api
2026-04-14T15:48:44.777376+00:00 | So Easy | Olivia Dean | source:amperwave-api
2026-04-14T15:49:20.165473+00:00 | So Easy | Olivia Dean | source:amperwave-api
2026-04-14T15:50:13.092112+00:00 | Taste | Sabrina Carpenter | source:amperwave-api
2026-04-14T15:50:48.996962+00:00 | Taste | Sabrina Carpenter | source:amperwave-api
2026-04-14T15:51:51.402444+00:00 | Taste | Sabrina Carpenter | source:amperwave-api
2026-04-14T15:52:27.845213+00:00 | Taste | Sabrina Carpenter | source:amperwave-api
2026-04-14T15:53:26.661396+00:00 | Taste | Sabrina Carpenter | source:amperwave-api
2026-04-14T15:54:04.281348+00:00 | Taste | Sabrina Carpenter | source:amperwave-api
2026-04-14T15:54:39.371681+00:00 | Taste | Sabrina Carpenter | source:amperwave-api
2026-04-14T15:55:15.926390+00:00 | Taste | Sabrina Carpenter | source:amperwave-api
2026-04-14T15:55:51.176318+00:00 | Taste | Sabrina Carpenter | source:amperwave-api
2026-04-14T15:56:26.773442+00:00 | Taste | Sabrina Carpenter | source:amperwave-api
2026-04-14T15:57:03.496843+00:00 | Taste | Sabrina Carpenter | source:amperwave-api
2026-04-14T15:57:39.035846+00:00 | Taste | Sabrina Carpenter | source:amperwave-api
2026-04-14T15:58:15.009017+00:00 | Taste | Sabrina Carpenter | source:amperwave-api
2026-04-14T15:58:51.016559+00:00 | Good Luck, Babe | Chappell Roan | source:amperwave-api
2026-04-14T15:59:25.601436+00:00 | Good Luck, Babe | Chappell Roan | source:amperwave-api
2026-04-14T16:00:01.163138+00:00 | Good Luck, Babe | Chappell Roan | source:amperwave-api
2026-04-14T16:00:59.685874+00:00 | Good Luck, Babe | Chappell Roan | source:amperwave-api
2026-04-14T16:01:53.558850+00:00 | Good Luck, Babe | Chappell Roan | source:amperwave-api
2026-04-14T16:02:32.764931+00:00 | Yukon [Remix] | Justin Bieber | source:amperwave-api
2026-04-14T16:03:23.755110+00:00 | Yukon [Remix] | Justin Bieber | source:amperwave-api
2026-04-14T16:03:59.801709+00:00 | Yukon [Remix] | Justin Bieber | source:amperwave-api
2026-04-14T16:04:51.367891+00:00 | Yukon [Remix] | Justin Bieber | source:amperwave-api
2026-04-14T16:05:27.055323+00:00 | Party In The Usa | Miley Cyrus | source:amperwave-api
2026-04-14T16:06:13.618076+00:00 | Party In The Usa | Miley Cyrus | source:amperwave-api
2026-04-14T16:06:50.340134+00:00 | Party In The Usa | Miley Cyrus | source:amperwave-api
2026-04-14T16:07:43.361336+00:00 | Party In The Usa | Miley Cyrus | source:amperwave-api
2026-04-14T16:08:18.759404+00:00 | Party In The Usa | Miley Cyrus | source:amperwave-api
2026-04-14T16:08:53.706205+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-14T16:09:28.326578+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-14T16:10:03.879779+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-14T16:10:40.351818+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-14T16:11:15.994237+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-14T16:11:53.054039+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-14T16:12:28.101723+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-14T16:13:03.255555+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-14T16:13:37.840744+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-14T16:14:27.526746+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-14T16:15:03.384597+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-14T16:15:55.201621+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-14T16:16:31.761429+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-14T16:17:27.731124+00:00 | Low | Flo-Rida | source:amperwave-api
2026-04-14T16:18:04.417506+00:00 | Low | Flo-Rida | source:amperwave-api
2026-04-14T16:19:00.613353+00:00 | Low | Flo-Rida | source:amperwave-api
2026-04-14T16:19:35.831438+00:00 | Low | Flo-Rida | source:amperwave-api
2026-04-14T16:20:32.284218+00:00 | Low | Flo-Rida | source:amperwave-api
2026-04-14T16:21:10.996170+00:00 | Low | Flo-Rida | source:amperwave-api
2026-04-14T16:22:08.621870+00:00 | Low | Flo-Rida | source:amperwave-api
2026-04-14T16:22:49.266776+00:00 | Low | Flo-Rida | source:amperwave-api
2026-04-14T16:23:25.181398+00:00 | Low | Flo-Rida | source:amperwave-api
2026-04-14T16:24:00.700148+00:00 | Low | Flo-Rida | source:amperwave-api
2026-04-14T16:24:36.416819+00:00 | Low | Flo-Rida | source:amperwave-api
2026-04-14T16:25:11.785852+00:00 | Low | Flo-Rida | source:amperwave-api
2026-04-14T16:25:47.334332+00:00 | Low | Flo-Rida | source:amperwave-api
2026-04-14T16:26:23.061223+00:00 | Low | Flo-Rida | source:amperwave-api
2026-04-14T16:26:58.637286+00:00 | Low | Flo-Rida | source:amperwave-api
2026-04-14T16:27:34.596099+00:00 | Thats So True | Gracie Abrams | source:amperwave-api
2026-04-14T16:28:10.203565+00:00 | Thats So True | Gracie Abrams | source:amperwave-api
2026-04-14T16:28:45.927382+00:00 | Thats So True | Gracie Abrams | source:amperwave-api
2026-04-14T16:29:28.168850+00:00 | Thats So True | Gracie Abrams | source:amperwave-api
2026-04-14T16:30:04.890231+00:00 | Wild Thoughts | Dj Khaled | source:amperwave-api
2026-04-14T16:30:59.519372+00:00 | Wild Thoughts | Dj Khaled | source:amperwave-api
2026-04-14T16:31:37.508792+00:00 | Wild Thoughts | Dj Khaled | source:amperwave-api
2026-04-14T16:32:13.605532+00:00 | Wild Thoughts | Dj Khaled | source:amperwave-api
2026-04-14T16:32:50.265041+00:00 | Wild Thoughts | Dj Khaled | source:amperwave-api
2026-04-14T16:33:25.475541+00:00 | Wheres My Husband | Raye | source:amperwave-api
2026-04-14T16:34:25.658805+00:00 | Wheres My Husband | Raye | source:amperwave-api
2026-04-14T16:35:02.808815+00:00 | Wheres My Husband | Raye | source:amperwave-api
2026-04-14T16:35:55.160840+00:00 | Wheres My Husband | Raye | source:amperwave-api
2026-04-14T16:36:32.892951+00:00 | Wheres My Husband | Raye | source:amperwave-api
2026-04-14T16:37:08.168300+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-14T16:38:06.904047+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-14T16:38:42.469998+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-14T16:39:17.963219+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-14T16:39:54.859664+00:00 | Stateside [Remix] | Pink Pantheress Ft Zara Larson | source:amperwave-api
2026-04-14T16:40:32.401471+00:00 | Stateside [Remix] | Pink Pantheress Ft Zara Larson | source:amperwave-api
2026-04-14T16:41:08.639308+00:00 | Stateside [Remix] | Pink Pantheress Ft Zara Larson | source:amperwave-api
2026-04-14T16:41:45.861856+00:00 | Stateside [Remix] | Pink Pantheress Ft Zara Larson | source:amperwave-api
2026-04-14T16:42:21.484785+00:00 | Stateside [Remix] | Pink Pantheress Ft Zara Larson | source:amperwave-api
2026-04-14T16:42:56.529331+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T16:43:31.440588+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T16:44:26.161410+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T16:45:02.368486+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T16:45:38.827037+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T16:46:37.953310+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-14T16:47:31.761789+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-14T16:48:07.881311+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-14T16:48:42.800579+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-14T16:49:41.887234+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-14T16:50:34.284913+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-14T16:51:15.947803+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-14T16:51:51.705193+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-14T16:52:52.910065+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-14T16:53:27.972169+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-14T16:54:03.440953+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-14T16:54:39.092047+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-14T16:55:15.317579+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-14T16:55:51.008836+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-14T16:56:26.578962+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-14T16:57:02.305074+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-14T16:57:37.256346+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-14T16:58:12.681399+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-14T16:58:47.912378+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-14T16:59:26.441263+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-14T17:00:01.585101+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-14T17:00:38.758352+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-14T17:01:13.958265+00:00 | So Easy | Olivia Dean | source:amperwave-api
2026-04-14T17:01:49.609600+00:00 | So Easy | Olivia Dean | source:amperwave-api
2026-04-14T17:02:45.907144+00:00 | So Easy | Olivia Dean | source:amperwave-api
2026-04-14T17:03:22.774909+00:00 | So Easy | Olivia Dean | source:amperwave-api
2026-04-14T17:03:58.799255+00:00 | Breathin | Ariana Grande | source:amperwave-api
2026-04-14T17:04:57.953767+00:00 | Breathin | Ariana Grande | source:amperwave-api
2026-04-14T17:05:33.160049+00:00 | Breathin | Ariana Grande | source:amperwave-api
2026-04-14T17:06:33.033845+00:00 | Breathin | Ariana Grande | source:amperwave-api
2026-04-14T17:07:32.036412+00:00 | Die With A Smile | Lady Gaga Ft Bruno Mars | source:amperwave-api
2026-04-14T17:08:08.743253+00:00 | Die With A Smile | Lady Gaga Ft Bruno Mars | source:amperwave-api
2026-04-14T17:08:44.285218+00:00 | Die With A Smile | Lady Gaga Ft Bruno Mars | source:amperwave-api
2026-04-14T17:09:19.561704+00:00 | Die With A Smile | Lady Gaga Ft Bruno Mars | source:amperwave-api
2026-04-14T17:09:54.707748+00:00 | Die With A Smile | Lady Gaga Ft Bruno Mars | source:amperwave-api
2026-04-14T17:10:29.957707+00:00 | Die With A Smile | Lady Gaga Ft Bruno Mars | source:amperwave-api
2026-04-14T17:11:07.007875+00:00 | Die With A Smile | Lady Gaga Ft Bruno Mars | source:amperwave-api
2026-04-14T17:11:43.332044+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-14T17:12:19.148779+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-14T17:12:54.848093+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-14T17:13:32.176402+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-14T17:14:24.607928+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-14T17:15:01.367821+00:00 | Yukon [Remix] | Justin Bieber | source:amperwave-api
2026-04-14T17:15:36.712059+00:00 | Yukon [Remix] | Justin Bieber | source:amperwave-api
2026-04-14T17:16:11.658340+00:00 | Yukon [Remix] | Justin Bieber | source:amperwave-api
2026-04-14T17:16:47.641821+00:00 | Yukon [Remix] | Justin Bieber | source:amperwave-api
2026-04-14T17:17:42.301700+00:00 | Save Your Tears | The Weeknd | source:amperwave-api
2026-04-14T17:18:17.672186+00:00 | Save Your Tears | The Weeknd | source:amperwave-api
2026-04-14T17:18:52.795070+00:00 | Save Your Tears | The Weeknd | source:amperwave-api
2026-04-14T17:19:45.981273+00:00 | Save Your Tears | The Weeknd | source:amperwave-api
2026-04-14T17:20:21.417454+00:00 | Save Your Tears | The Weeknd | source:amperwave-api
2026-04-14T17:20:56.779834+00:00 | Save Your Tears | The Weeknd | source:amperwave-api
2026-04-14T17:21:32.708386+00:00 | Save Your Tears | The Weeknd | source:amperwave-api
2026-04-14T17:22:18.323473+00:00 | Save Your Tears | The Weeknd | source:amperwave-api
2026-04-14T17:22:55.841892+00:00 | Save Your Tears | The Weeknd | source:amperwave-api
2026-04-14T17:23:30.844972+00:00 | Save Your Tears | The Weeknd | source:amperwave-api
2026-04-14T17:24:05.774249+00:00 | Save Your Tears | The Weeknd | source:amperwave-api
2026-04-14T17:24:41.782435+00:00 | Save Your Tears | The Weeknd | source:amperwave-api
2026-04-14T17:25:16.526466+00:00 | Save Your Tears | The Weeknd | source:amperwave-api
2026-04-14T17:25:51.828785+00:00 | Save Your Tears | The Weeknd | source:amperwave-api
2026-04-14T17:26:28.532981+00:00 | Save Your Tears | The Weeknd | source:amperwave-api
2026-04-14T17:27:03.938642+00:00 | Lose Control | Teddy Swims | source:amperwave-api
2026-04-14T17:27:39.765293+00:00 | Lose Control | Teddy Swims | source:amperwave-api
2026-04-14T17:28:16.848490+00:00 | Lose Control | Teddy Swims | source:amperwave-api
2026-04-14T17:28:53.210543+00:00 | Lose Control | Teddy Swims | source:amperwave-api
2026-04-14T17:29:28.103164+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-14T17:30:03.977758+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-14T17:30:58.258498+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-14T17:31:37.621616+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-14T17:32:34.621574+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-14T17:33:11.758536+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-14T17:34:06.932158+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-14T17:34:44.618095+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-14T17:35:41.955085+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T17:36:19.916703+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T17:37:17.700626+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T17:37:53.151387+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T17:38:28.671285+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T17:39:11.920363+00:00 | Whats My Name | Rihanna Ft Drake | source:amperwave-api
2026-04-14T17:39:47.334071+00:00 | Whats My Name | Rihanna Ft Drake | source:amperwave-api
2026-04-14T17:40:22.667709+00:00 | Whats My Name | Rihanna Ft Drake | source:amperwave-api
2026-04-14T17:40:58.077068+00:00 | Whats My Name | Rihanna Ft Drake | source:amperwave-api
2026-04-14T17:41:33.697050+00:00 | Whats My Name | Rihanna Ft Drake | source:amperwave-api
2026-04-14T17:42:10.846050+00:00 | Whats My Name | Rihanna Ft Drake | source:amperwave-api
2026-04-14T17:42:45.307222+00:00 | Whats My Name | Rihanna Ft Drake | source:amperwave-api
2026-04-14T17:43:21.272077+00:00 | Wheres My Husband | Raye | source:amperwave-api
2026-04-14T17:43:55.955028+00:00 | Wheres My Husband | Raye | source:amperwave-api
2026-04-14T17:44:31.631633+00:00 | Wheres My Husband | Raye | source:amperwave-api
2026-04-14T17:45:07.737858+00:00 | Wheres My Husband | Raye | source:amperwave-api
2026-04-14T17:45:58.829459+00:00 | Wheres My Husband | Raye | source:amperwave-api
2026-04-14T17:46:34.644005+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-14T17:47:30.089143+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-14T17:48:05.733407+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-14T17:49:01.005792+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-14T17:49:37.662099+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-14T17:50:29.682442+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-14T17:51:06.067177+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-14T17:51:59.462275+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-14T17:52:35.077201+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-14T17:53:10.970261+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-14T17:53:45.701354+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-14T17:54:20.466046+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-14T17:54:55.303091+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
