2026-04-15T00:00:17.223100+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-15T14:59:47.783982+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-15T15:00:40.589393+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-15T15:01:16.924436+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-15T15:01:53.146281+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-15T15:02:42.110309+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-15T15:03:18.032341+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-15T15:03:53.689325+00:00 | Sunroof | Nicky Youre | source:amperwave-api
2026-04-15T15:04:52.859898+00:00 | Sunroof | Nicky Youre | source:amperwave-api
2026-04-15T15:05:28.623796+00:00 | Sunroof | Nicky Youre | source:amperwave-api
2026-04-15T15:06:04.486207+00:00 | Sunroof | Nicky Youre | source:amperwave-api
2026-04-15T15:07:02.159622+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-15T15:07:38.397807+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-15T15:08:13.462680+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-15T15:09:02.195879+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-15T15:09:38.048192+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-15T15:10:13.484955+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-15T15:11:06.426350+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-15T15:11:41.550821+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-15T15:12:16.157106+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-15T15:12:51.954395+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-15T15:13:28.322748+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-15T15:14:03.729589+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-15T15:14:39.380013+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-15T15:15:14.029872+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-15T15:15:48.926487+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-15T15:16:25.029832+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-15T15:17:00.447742+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-15T15:17:35.589592+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-15T15:18:12.051032+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-15T15:18:47.828030+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-15T15:19:33.924744+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-15T15:20:09.102319+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T15:20:44.614826+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T15:21:36.347258+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T15:22:11.912854+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T15:22:47.433941+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T15:23:36.637017+00:00 | Too Sweet | Hozier | source:amperwave-api
2026-04-15T15:24:11.288814+00:00 | Too Sweet | Hozier | source:amperwave-api
2026-04-15T15:24:46.485380+00:00 | Too Sweet | Hozier | source:amperwave-api
2026-04-15T15:25:40.660422+00:00 | Too Sweet | Hozier | source:amperwave-api
2026-04-15T15:26:16.563164+00:00 | Too Sweet | Hozier | source:amperwave-api
2026-04-15T15:26:52.562431+00:00 | When Did You Get Hot? | Sabrina Carpenter | source:amperwave-api
2026-04-15T15:27:38.246668+00:00 | When Did You Get Hot? | Sabrina Carpenter | source:amperwave-api
2026-04-15T15:28:13.516947+00:00 | When Did You Get Hot? | Sabrina Carpenter | source:amperwave-api
2026-04-15T15:28:51.154162+00:00 | When Did You Get Hot? | Sabrina Carpenter | source:amperwave-api
2026-04-15T15:29:35.199618+00:00 | Temperature | Sean Paul | source:amperwave-api
2026-04-15T15:30:10.773685+00:00 | Temperature | Sean Paul | source:amperwave-api
2026-04-15T15:30:45.216823+00:00 | Temperature | Sean Paul | source:amperwave-api
2026-04-15T15:31:20.286060+00:00 | Temperature | Sean Paul | source:amperwave-api
2026-04-15T15:31:57.070090+00:00 | Temperature | Sean Paul | source:amperwave-api
2026-04-15T15:32:32.528666+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-15T15:33:07.755719+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-15T15:33:42.825927+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-15T15:34:17.863185+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-15T15:34:53.557812+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-15T15:35:28.344938+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-15T15:36:03.513545+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-15T15:36:40.017624+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-15T15:37:15.969280+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-15T15:37:51.958856+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-15T15:38:35.741600+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-15T15:39:11.446257+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-15T15:39:47.019434+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-15T15:40:31.505918+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-15T15:41:06.600803+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-15T15:41:41.838223+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-15T15:42:29.053575+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-15T15:43:05.207231+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-15T15:43:41.025482+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-15T15:44:25.857090+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-15T15:45:01.042148+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-15T15:45:37.380996+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-15T15:46:29.148084+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-15T15:47:05.351179+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-15T15:47:40.469855+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-15T15:48:27.876278+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-15T15:49:03.059322+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-15T15:49:38.421420+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-15T15:50:14.395850+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-15T15:50:49.509024+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-15T15:51:25.271243+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-15T15:52:02.390336+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-15T15:52:38.254360+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-15T15:53:13.302128+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-15T15:53:49.275331+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-15T15:54:24.436575+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-15T15:54:59.162609+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-15T15:55:34.697413+00:00 | Calm Down | Rema Ft/Selena Gomez | source:amperwave-api
2026-04-15T15:56:33.022904+00:00 | Calm Down | Rema Ft/Selena Gomez | source:amperwave-api
2026-04-15T15:57:08.385165+00:00 | Calm Down | Rema Ft/Selena Gomez | source:amperwave-api
2026-04-15T15:57:43.456181+00:00 | Calm Down | Rema Ft/Selena Gomez | source:amperwave-api
2026-04-15T15:58:31.223583+00:00 | Calm Down | Rema Ft/Selena Gomez | source:amperwave-api
2026-04-15T15:59:08.010131+00:00 | Calm Down | Rema Ft/Selena Gomez | source:amperwave-api
2026-04-15T15:59:43.210650+00:00 | Whats Luv | Fat Joe | source:amperwave-api
2026-04-15T16:00:28.720945+00:00 | Whats Luv | Fat Joe | source:amperwave-api
2026-04-15T16:01:04.277693+00:00 | Whats Luv | Fat Joe | source:amperwave-api
2026-04-15T16:01:40.870364+00:00 | Whats Luv | Fat Joe | source:amperwave-api
2026-04-15T16:02:30.599957+00:00 | Whats Luv | Fat Joe | source:amperwave-api
2026-04-15T16:03:08.032370+00:00 | Whats Luv | Fat Joe | source:amperwave-api
2026-04-15T16:04:11.859544+00:00 | Youre Making Me High | Toni Braxton | source:amperwave-api
2026-04-15T16:04:47.637962+00:00 | Youre Making Me High | Toni Braxton | source:amperwave-api
2026-04-15T16:05:23.488122+00:00 | Youre Making Me High | Toni Braxton | source:amperwave-api
2026-04-15T16:06:17.930611+00:00 | Youre Making Me High | Toni Braxton | source:amperwave-api
2026-04-15T16:06:53.617881+00:00 | Youre Making Me High | Toni Braxton | source:amperwave-api
2026-04-15T16:07:29.987214+00:00 | Youre Making Me High | Toni Braxton | source:amperwave-api
2026-04-15T16:08:05.135482+00:00 | Finesse | Bruno Mars | source:amperwave-api
2026-04-15T16:08:41.972333+00:00 | Finesse | Bruno Mars | source:amperwave-api
2026-04-15T16:09:17.292858+00:00 | Finesse | Bruno Mars | source:amperwave-api
2026-04-15T16:09:54.065083+00:00 | Finesse | Bruno Mars | source:amperwave-api
2026-04-15T16:10:30.432694+00:00 | Finesse | Bruno Mars | source:amperwave-api
2026-04-15T16:11:06.410653+00:00 | Finesse | Bruno Mars | source:amperwave-api
2026-04-15T16:11:45.472719+00:00 | Dont Let Me Get Me | P!Nk | source:amperwave-api
2026-04-15T16:12:21.328514+00:00 | Dont Let Me Get Me | P!Nk | source:amperwave-api
2026-04-15T16:12:56.294708+00:00 | Dont Let Me Get Me | P!Nk | source:amperwave-api
2026-04-15T16:13:32.550875+00:00 | Dont Let Me Get Me | P!Nk | source:amperwave-api
2026-04-15T16:14:34.683483+00:00 | Dont Let Me Get Me | P!Nk | source:amperwave-api
2026-04-15T16:15:10.620627+00:00 | Dont Let Me Get Me | P!Nk | source:amperwave-api
2026-04-15T16:15:46.009286+00:00 | Dont Let Me Get Me | P!Nk | source:amperwave-api
2026-04-15T16:16:40.634590+00:00 | Dont Let Me Get Me | P!Nk | source:amperwave-api
2026-04-15T16:17:16.356965+00:00 | Dont Let Me Get Me | P!Nk | source:amperwave-api
2026-04-15T16:17:51.493631+00:00 | Dont Let Me Get Me | P!Nk | source:amperwave-api
2026-04-15T16:18:37.645408+00:00 | Dont Let Me Get Me | P!Nk | source:amperwave-api
2026-04-15T16:19:13.535230+00:00 | Dont Let Me Get Me | P!Nk | source:amperwave-api
2026-04-15T16:19:49.621640+00:00 | Dont Let Me Get Me | P!Nk | source:amperwave-api
2026-04-15T16:20:37.470565+00:00 | Dont Let Me Get Me | P!Nk | source:amperwave-api
2026-04-15T16:21:14.514024+00:00 | Dont Let Me Get Me | P!Nk | source:amperwave-api
2026-04-15T16:21:49.355111+00:00 | Dont Let Me Get Me | P!Nk | source:amperwave-api
2026-04-15T16:22:27.684314+00:00 | Dont Let Me Get Me | P!Nk | source:amperwave-api
2026-04-15T16:23:04.542888+00:00 | Dont Let Me Get Me | P!Nk | source:amperwave-api
2026-04-15T16:23:40.364772+00:00 | In The Ayer | Flo Rida F: Will.I.Am | source:amperwave-api
2026-04-15T16:24:21.201075+00:00 | In The Ayer | Flo Rida F: Will.I.Am | source:amperwave-api
2026-04-15T16:24:56.349090+00:00 | In The Ayer | Flo Rida F: Will.I.Am | source:amperwave-api
2026-04-15T16:25:31.093924+00:00 | In The Ayer | Flo Rida F: Will.I.Am | source:amperwave-api
2026-04-15T16:26:06.193824+00:00 | In The Ayer | Flo Rida F: Will.I.Am | source:amperwave-api
2026-04-15T16:26:41.158063+00:00 | In The Ayer | Flo Rida F: Will.I.Am | source:amperwave-api
2026-04-15T16:27:16.965896+00:00 | Rapture (Taste So Sweet ) | Iio | source:amperwave-api
2026-04-15T16:27:52.877325+00:00 | Rapture (Taste So Sweet ) | Iio | source:amperwave-api
2026-04-15T16:28:28.190500+00:00 | Rapture (Taste So Sweet ) | Iio | source:amperwave-api
2026-04-15T16:29:03.843222+00:00 | Rapture (Taste So Sweet ) | Iio | source:amperwave-api
2026-04-15T16:29:40.647656+00:00 | Rapture (Taste So Sweet ) | Iio | source:amperwave-api
2026-04-15T16:30:16.157405+00:00 | Breakaway | Kelly Clarkson | source:amperwave-api
2026-04-15T16:30:52.663439+00:00 | Breakaway | Kelly Clarkson | source:amperwave-api
2026-04-15T16:31:27.860857+00:00 | Breakaway | Kelly Clarkson | source:amperwave-api
2026-04-15T16:32:29.652474+00:00 | Breakaway | Kelly Clarkson | source:amperwave-api
2026-04-15T16:33:07.353146+00:00 | Breakaway | Kelly Clarkson | source:amperwave-api
2026-04-15T16:33:43.468635+00:00 | Breakaway | Kelly Clarkson | source:amperwave-api
2026-04-15T16:34:27.307663+00:00 | When Can I See You | Babyface | source:amperwave-api
2026-04-15T16:35:03.589350+00:00 | When Can I See You | Babyface | source:amperwave-api
2026-04-15T16:35:38.577298+00:00 | When Can I See You | Babyface | source:amperwave-api
2026-04-15T16:36:25.995997+00:00 | When Can I See You | Babyface | source:amperwave-api
2026-04-15T16:37:01.429052+00:00 | When Can I See You | Babyface | source:amperwave-api
2026-04-15T16:37:35.965896+00:00 | When Can I See You | Babyface | source:amperwave-api
2026-04-15T16:38:31.447227+00:00 | Karma | Alicia Keys | source:amperwave-api
2026-04-15T16:39:07.614107+00:00 | Karma | Alicia Keys | source:amperwave-api
2026-04-15T16:39:43.288387+00:00 | Karma | Alicia Keys | source:amperwave-api
2026-04-15T16:40:21.708941+00:00 | Karma | Alicia Keys | source:amperwave-api
2026-04-15T16:40:56.857106+00:00 | Karma | Alicia Keys | source:amperwave-api
2026-04-15T16:41:32.135887+00:00 | Karma | Alicia Keys | source:amperwave-api
2026-04-15T16:42:24.973166+00:00 | Luv Me Luv Me | Shaggy [ ] Janet Jackson | source:amperwave-api
2026-04-15T16:43:00.366239+00:00 | Luv Me Luv Me | Shaggy [ ] Janet Jackson | source:amperwave-api
2026-04-15T16:43:35.662188+00:00 | Luv Me Luv Me | Shaggy [ ] Janet Jackson | source:amperwave-api
2026-04-15T16:44:10.470135+00:00 | Luv Me Luv Me | Shaggy [ ] Janet Jackson | source:amperwave-api
2026-04-15T16:44:46.601058+00:00 | Luv Me Luv Me | Shaggy [ ] Janet Jackson | source:amperwave-api
2026-04-15T16:45:22.870290+00:00 | Luv Me Luv Me | Shaggy [ ] Janet Jackson | source:amperwave-api
2026-04-15T16:45:58.787638+00:00 | No Letting Go | Wayne Wonder | source:amperwave-api
2026-04-15T16:46:34.470967+00:00 | No Letting Go | Wayne Wonder | source:amperwave-api
2026-04-15T16:47:09.799332+00:00 | No Letting Go | Wayne Wonder | source:amperwave-api
2026-04-15T16:47:44.665449+00:00 | No Letting Go | Wayne Wonder | source:amperwave-api
2026-04-15T16:48:36.007671+00:00 | No Letting Go | Wayne Wonder | source:amperwave-api
2026-04-15T16:49:11.005198+00:00 | No Letting Go | Wayne Wonder | source:amperwave-api
2026-04-15T16:49:46.370101+00:00 | No Letting Go | Wayne Wonder | source:amperwave-api
2026-04-15T16:50:35.356227+00:00 | No Letting Go | Wayne Wonder | source:amperwave-api
2026-04-15T16:51:11.546283+00:00 | No Letting Go | Wayne Wonder | source:amperwave-api
2026-04-15T16:51:47.182926+00:00 | No Letting Go | Wayne Wonder | source:amperwave-api
2026-04-15T16:52:34.502269+00:00 | No Letting Go | Wayne Wonder | source:amperwave-api
2026-04-15T16:53:10.387325+00:00 | No Letting Go | Wayne Wonder | source:amperwave-api
2026-04-15T16:53:46.405541+00:00 | No Letting Go | Wayne Wonder | source:amperwave-api
2026-04-15T16:54:37.968688+00:00 | No Letting Go | Wayne Wonder | source:amperwave-api
2026-04-15T16:55:13.119236+00:00 | No Letting Go | Wayne Wonder | source:amperwave-api
2026-04-15T16:55:47.984243+00:00 | No Letting Go | Wayne Wonder | source:amperwave-api
2026-04-15T16:56:42.183289+00:00 | Lean On | Major Lazer [ ] Dj Snake | source:amperwave-api
2026-04-15T16:57:17.718097+00:00 | Lean On | Major Lazer [ ] Dj Snake | source:amperwave-api
2026-04-15T16:57:53.164934+00:00 | Lean On | Major Lazer [ ] Dj Snake | source:amperwave-api
2026-04-15T16:58:39.442372+00:00 | Your Woman | White Town | source:amperwave-api
2026-04-15T16:59:25.857657+00:00 | Your Woman | White Town | source:amperwave-api
2026-04-15T17:00:07.412246+00:00 | Your Woman | White Town | source:amperwave-api
2026-04-15T17:01:11.662706+00:00 | Your Woman | White Town | source:amperwave-api
2026-04-15T17:01:48.122045+00:00 | Your Woman | White Town | source:amperwave-api
2026-04-15T17:02:24.784462+00:00 | Your Woman | White Town | source:amperwave-api
2026-04-15T17:02:59.893366+00:00 | Your Woman | White Town | source:amperwave-api
2026-04-15T17:03:35.083927+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-15T17:04:10.302863+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-15T17:04:47.194788+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-15T17:05:24.478313+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-15T17:06:00.650191+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-15T17:06:35.998287+00:00 | Kill Bill | Sza | source:amperwave-api
2026-04-15T17:07:12.163925+00:00 | Kill Bill | Sza | source:amperwave-api
2026-04-15T17:07:47.666269+00:00 | Kill Bill | Sza | source:amperwave-api
2026-04-15T17:08:23.240187+00:00 | Kill Bill | Sza | source:amperwave-api
2026-04-15T17:08:58.958706+00:00 | Kill Bill | Sza | source:amperwave-api
2026-04-15T17:09:36.070517+00:00 | Swim | Bts | source:amperwave-api
2026-04-15T17:10:13.894517+00:00 | Swim | Bts | source:amperwave-api
2026-04-15T17:10:59.760168+00:00 | Swim | Bts | source:amperwave-api
2026-04-15T17:11:51.904900+00:00 | Swim | Bts | source:amperwave-api
2026-04-15T17:12:30.711881+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-15T17:13:07.059669+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-15T17:13:43.098113+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-15T17:14:31.884704+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-15T17:15:07.543337+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-15T17:15:45.397386+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-15T17:16:22.018612+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-15T17:16:58.109643+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-15T17:18:05.359176+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-15T17:18:42.047402+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-15T17:19:19.263211+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-15T17:19:55.242599+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-15T17:20:36.149153+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-15T17:21:13.690515+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-15T17:21:51.071170+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-15T17:22:29.380002+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-15T17:23:12.404985+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-15T17:23:48.745051+00:00 | Opalite | Taylor Swift | source:amperwave-api
