2026-04-13T00:00:31.636071+00:00 | Stateside | Pink Pantheress | source:amperwave-api
2026-04-13T20:12:25.759313+00:00 | Golden | Huntr/X, Ejae, Audrey Nuna... | source:amperwave-api
2026-04-13T20:13:01.775839+00:00 | Golden | Huntr/X, Ejae, Audrey Nuna... | source:amperwave-api
2026-04-13T20:13:37.446405+00:00 | Golden | Huntr/X, Ejae, Audrey Nuna... | source:amperwave-api
2026-04-13T20:14:28.485039+00:00 | Golden | Huntr/X, Ejae, Audrey Nuna... | source:amperwave-api
2026-04-13T20:15:03.602800+00:00 | Golden | Huntr/X, Ejae, Audrey Nuna... | source:amperwave-api
2026-04-13T20:15:38.455736+00:00 | Golden | Huntr/X, Ejae, Audrey Nuna... | source:amperwave-api
2026-04-13T20:16:16.013762+00:00 | Golden | Huntr/X, Ejae, Audrey Nuna... | source:amperwave-api
2026-04-13T20:16:52.155819+00:00 | Golden | Huntr/X, Ejae, Audrey Nuna... | source:amperwave-api
2026-04-13T20:17:27.597900+00:00 | Golden | Huntr/X, Ejae, Audrey Nuna... | source:amperwave-api
2026-04-13T20:18:27.976917+00:00 | Golden | Huntr/X, Ejae, Audrey Nuna... | source:amperwave-api
2026-04-13T20:19:03.973683+00:00 | Golden | Huntr/X, Ejae, Audrey Nuna... | source:amperwave-api
2026-04-13T20:19:42.314916+00:00 | Golden | Huntr/X, Ejae, Audrey Nuna... | source:amperwave-api
2026-04-13T20:20:18.248660+00:00 | Golden | Huntr/X, Ejae, Audrey Nuna... | source:amperwave-api
2026-04-13T20:21:19.003831+00:00 | Golden | Huntr/X, Ejae, Audrey Nuna... | source:amperwave-api
2026-04-13T20:21:55.084558+00:00 | Golden | Huntr/X, Ejae, Audrey Nuna... | source:amperwave-api
2026-04-13T20:22:31.353583+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-13T20:23:33.016932+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-13T20:24:08.513297+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-13T20:24:43.603232+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-13T20:25:18.972317+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-13T20:25:54.572117+00:00 | Closer | Chainsmokers | source:amperwave-api
2026-04-13T20:26:29.692348+00:00 | Closer | Chainsmokers | source:amperwave-api
2026-04-13T20:27:05.577237+00:00 | Closer | Chainsmokers | source:amperwave-api
2026-04-13T20:27:41.043864+00:00 | Closer | Chainsmokers | source:amperwave-api
2026-04-13T20:28:15.984439+00:00 | Closer | Chainsmokers | source:amperwave-api
2026-04-13T20:28:51.901613+00:00 | Closer | Chainsmokers | source:amperwave-api
2026-04-13T20:29:26.932110+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-13T20:30:20.311248+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-13T20:31:04.028709+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-13T20:31:39.674830+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-13T20:32:15.798576+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-13T20:32:52.103370+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-13T20:33:51.316763+00:00 | Sorry Im Here For Someone Else | Benson Boone | source:amperwave-api
2026-04-13T20:34:27.432287+00:00 | Sorry Im Here For Someone Else | Benson Boone | source:amperwave-api
2026-04-13T20:35:03.567769+00:00 | Sorry Im Here For Someone Else | Benson Boone | source:amperwave-api
2026-04-13T20:35:40.100478+00:00 | Sorry Im Here For Someone Else | Benson Boone | source:amperwave-api
2026-04-13T20:36:15.137613+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T20:36:50.149211+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T20:37:48.615094+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T20:38:25.020782+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T20:39:00.618389+00:00 | Im Good (Blue) | David Guetta | source:amperwave-api
2026-04-13T20:39:36.365389+00:00 | Im Good (Blue) | David Guetta | source:amperwave-api
2026-04-13T20:40:12.337857+00:00 | Im Good (Blue) | David Guetta | source:amperwave-api
2026-04-13T20:40:47.724815+00:00 | Im Good (Blue) | David Guetta | source:amperwave-api
2026-04-13T20:41:23.549942+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-13T20:41:59.860826+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-13T20:42:35.732589+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-13T20:43:11.394424+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-13T20:43:46.470334+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-13T20:44:21.180892+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-13T20:44:56.552258+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-13T20:45:32.001697+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-13T20:46:28.355864+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-13T20:47:04.797694+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-13T20:47:39.844111+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-13T20:48:15.471096+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-13T20:48:51.148942+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-13T20:49:46.701586+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-13T20:50:30.055366+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-13T20:51:05.373858+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-13T20:52:06.257121+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-13T20:52:41.501082+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-13T20:53:16.416539+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-13T20:53:51.416117+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-13T20:54:45.977356+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-13T20:55:21.530342+00:00 | Apt | Ros??? And Bruno Mars | source:amperwave-api
2026-04-13T20:55:56.209706+00:00 | Apt | Ros??? And Bruno Mars | source:amperwave-api
2026-04-13T20:56:31.871784+00:00 | Apt | Ros??? And Bruno Mars | source:amperwave-api
2026-04-13T20:57:13.546915+00:00 | Apt | Ros??? And Bruno Mars | source:amperwave-api
2026-04-13T20:57:49.512182+00:00 | Apt | Ros??? And Bruno Mars | source:amperwave-api
2026-04-13T20:58:25.109177+00:00 | When Did You Get Hot? | Sabrina Carpenter | source:amperwave-api
2026-04-13T20:59:00.540022+00:00 | When Did You Get Hot? | Sabrina Carpenter | source:amperwave-api
2026-04-13T20:59:36.536112+00:00 | When Did You Get Hot? | Sabrina Carpenter | source:amperwave-api
2026-04-13T21:00:12.811952+00:00 | When Did You Get Hot? | Sabrina Carpenter | source:amperwave-api
2026-04-13T21:00:49.308533+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-13T21:01:25.195510+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-13T21:02:00.621033+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-13T21:02:59.417048+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-13T21:03:35.360469+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-13T21:04:15.437800+00:00 | Lets Go | Calvin Harris | source:amperwave-api
2026-04-13T21:04:51.552558+00:00 | Lets Go | Calvin Harris | source:amperwave-api
2026-04-13T21:05:27.571212+00:00 | Lets Go | Calvin Harris | source:amperwave-api
2026-04-13T21:06:04.302518+00:00 | Lets Go | Calvin Harris | source:amperwave-api
2026-04-13T21:06:40.925686+00:00 | Lets Go | Calvin Harris | source:amperwave-api
2026-04-13T21:07:41.252695+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-13T21:08:18.392200+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-13T21:08:54.161436+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-13T21:09:54.940749+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-13T21:10:31.033570+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T21:11:10.800112+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T21:11:46.398080+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T21:12:21.506127+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T21:12:57.086108+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T21:13:33.370303+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T21:14:08.467554+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T21:14:44.032593+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T21:15:19.227144+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T21:15:55.575651+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T21:16:31.838156+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T21:17:07.461154+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T21:17:45.608991+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T21:18:30.215734+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T21:19:09.178126+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T21:20:07.992833+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T21:20:47.742229+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T21:21:22.857203+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T21:22:00.602134+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T21:22:36.487299+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-13T21:23:11.793848+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-13T21:24:06.496430+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-13T21:24:42.414686+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-13T21:25:28.639317+00:00 | Too Sweet | Hozier | source:amperwave-api
2026-04-13T21:26:05.424935+00:00 | Too Sweet | Hozier | source:amperwave-api
2026-04-13T21:27:06.911825+00:00 | Too Sweet | Hozier | source:amperwave-api
2026-04-13T21:27:42.936575+00:00 | Too Sweet | Hozier | source:amperwave-api
2026-04-13T21:28:18.366685+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-13T21:28:54.244111+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-13T21:29:30.306264+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-13T21:30:06.193179+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-13T21:30:44.879199+00:00 | Luther | Kendrick Lamar Ft Sza | source:amperwave-api
2026-04-13T21:31:21.364787+00:00 | Luther | Kendrick Lamar Ft Sza | source:amperwave-api
2026-04-13T21:31:58.354866+00:00 | Luther | Kendrick Lamar Ft Sza | source:amperwave-api
2026-04-13T21:32:34.162791+00:00 | Luther | Kendrick Lamar Ft Sza | source:amperwave-api
2026-04-13T21:33:09.322901+00:00 | Luther | Kendrick Lamar Ft Sza | source:amperwave-api
2026-04-13T21:33:45.238814+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-13T21:34:28.971209+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-13T21:35:05.820490+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-13T21:35:41.611616+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-13T21:36:18.305529+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T21:36:53.765690+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T21:37:53.929831+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T21:38:30.445016+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T21:39:06.144617+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T21:39:42.937451+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-13T21:40:22.718906+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-13T21:41:18.603209+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-13T21:41:56.097654+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-13T21:42:55.715895+00:00 | Swim | Bts | source:amperwave-api
2026-04-13T21:43:31.238921+00:00 | Swim | Bts | source:amperwave-api
2026-04-13T21:44:06.969121+00:00 | Swim | Bts | source:amperwave-api
2026-04-13T21:44:42.882146+00:00 | Swim | Bts | source:amperwave-api
2026-04-13T21:45:17.755145+00:00 | Swim | Bts | source:amperwave-api
2026-04-13T21:45:52.908623+00:00 | Swim | Bts | source:amperwave-api
2026-04-13T21:46:29.670181+00:00 | Swim | Bts | source:amperwave-api
2026-04-13T21:47:05.979718+00:00 | Swim | Bts | source:amperwave-api
2026-04-13T21:47:41.186521+00:00 | Swim | Bts | source:amperwave-api
2026-04-13T21:48:16.735801+00:00 | Swim | Bts | source:amperwave-api
2026-04-13T21:48:52.783431+00:00 | Swim | Bts | source:amperwave-api
2026-04-13T21:49:28.363734+00:00 | Swim | Bts | source:amperwave-api
2026-04-13T21:50:27.693251+00:00 | Swim | Bts | source:amperwave-api
2026-04-13T21:51:05.439511+00:00 | Nice To Meet You | Myles Smith | source:amperwave-api
2026-04-13T21:51:40.572757+00:00 | Nice To Meet You | Myles Smith | source:amperwave-api
2026-04-13T21:52:40.616816+00:00 | Nice To Meet You | Myles Smith | source:amperwave-api
2026-04-13T21:53:15.764248+00:00 | Nice To Meet You | Myles Smith | source:amperwave-api
2026-04-13T21:54:13.684621+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-13T21:54:49.775348+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-13T21:55:37.777015+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-13T21:56:15.277516+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-13T21:56:52.237381+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-13T21:57:53.133497+00:00 | Paint The Town Red | Doja Cat | source:amperwave-api
2026-04-13T21:58:28.134124+00:00 | Paint The Town Red | Doja Cat | source:amperwave-api
2026-04-13T21:59:07.577733+00:00 | Paint The Town Red | Doja Cat | source:amperwave-api
2026-04-13T21:59:43.354387+00:00 | Paint The Town Red | Doja Cat | source:amperwave-api
2026-04-13T23:38:34.658167+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-13T23:39:18.184194+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-13T23:39:53.497851+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-13T23:40:28.895657+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-13T23:41:03.931845+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-13T23:41:38.665664+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-13T23:42:27.732465+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-13T23:43:03.327844+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-13T23:43:38.215505+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-13T23:44:12.914202+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-13T23:44:49.469996+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-13T23:45:43.210176+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-13T23:46:19.618100+00:00 | Folded | Kehlani | source:amperwave-api
