2026-04-16T00:00:07.764678+00:00 | Beast Of Burden | Rolling Stones | source:amperwave-api
2026-04-16T21:34:28.421896+00:00 | Scar Tissue | Red Hot Chili Peppers | source:amperwave-api
2026-04-16T21:35:04.075693+00:00 | Scar Tissue | Red Hot Chili Peppers | source:amperwave-api
2026-04-16T21:35:40.553121+00:00 | Scar Tissue | Red Hot Chili Peppers | source:amperwave-api
2026-04-16T21:36:17.456420+00:00 | Scar Tissue | Red Hot Chili Peppers | source:amperwave-api
2026-04-16T21:38:11.330256+00:00 | Scar Tissue | Red Hot Chili Peppers | source:amperwave-api
2026-04-16T21:38:47.133044+00:00 | Scar Tissue | Red Hot Chili Peppers | source:amperwave-api
2026-04-16T21:39:23.256110+00:00 | Scar Tissue | Red Hot Chili Peppers | source:amperwave-api
2026-04-16T21:39:59.844372+00:00 | Scar Tissue | Red Hot Chili Peppers | source:amperwave-api
2026-04-16T21:40:35.967253+00:00 | Scar Tissue | Red Hot Chili Peppers | source:amperwave-api
2026-04-16T21:41:12.072254+00:00 | Scar Tissue | Red Hot Chili Peppers | source:amperwave-api
2026-04-16T21:41:48.778881+00:00 | Scar Tissue | Red Hot Chili Peppers | source:amperwave-api
2026-04-16T21:42:24.615804+00:00 | The Final Countdown | Europe | source:amperwave-api
2026-04-16T21:44:24.931367+00:00 | The Final Countdown | Europe | source:amperwave-api
2026-04-16T21:45:01.549112+00:00 | The Final Countdown | Europe | source:amperwave-api
2026-04-16T21:45:38.646705+00:00 | The Final Countdown | Europe | source:amperwave-api
2026-04-16T21:46:14.295386+00:00 | The Final Countdown | Europe | source:amperwave-api
2026-04-16T21:46:49.685884+00:00 | Life In The Fast Lane | Eagles | source:amperwave-api
2026-04-16T21:47:25.549804+00:00 | Life In The Fast Lane | Eagles | source:amperwave-api
2026-04-16T21:48:03.667605+00:00 | Life In The Fast Lane | Eagles | source:amperwave-api
2026-04-16T21:49:50.648003+00:00 | Life In The Fast Lane | Eagles | source:amperwave-api
2026-04-16T21:50:26.923885+00:00 | Life In The Fast Lane | Eagles | source:amperwave-api
2026-04-16T21:51:02.756860+00:00 | Life In The Fast Lane | Eagles | source:amperwave-api
2026-04-16T21:51:39.296205+00:00 | Life In The Fast Lane | Eagles | source:amperwave-api
2026-04-16T21:52:14.340753+00:00 | Life In The Fast Lane | Eagles | source:amperwave-api
2026-04-16T21:52:50.566640+00:00 | Life In The Fast Lane | Eagles | source:amperwave-api
2026-04-16T21:53:27.750256+00:00 | Life In The Fast Lane | Eagles | source:amperwave-api
2026-04-16T21:54:32.632802+00:00 | Life In The Fast Lane | Eagles | source:amperwave-api
2026-04-16T21:55:09.166368+00:00 | Life In The Fast Lane | Eagles | source:amperwave-api
2026-04-16T21:55:46.334119+00:00 | Life In The Fast Lane | Eagles | source:amperwave-api
2026-04-16T21:56:23.197773+00:00 | Life In The Fast Lane | Eagles | source:amperwave-api
2026-04-16T21:56:58.750300+00:00 | Life In The Fast Lane | Eagles | source:amperwave-api
2026-04-16T21:57:35.176948+00:00 | Life In The Fast Lane | Eagles | source:amperwave-api
2026-04-16T21:58:11.982773+00:00 | Life In The Fast Lane | Eagles | source:amperwave-api
2026-04-16T21:59:36.738209+00:00 | Touch Me | Doors | source:amperwave-api
2026-04-16T22:00:20.101802+00:00 | Touch Me | Doors | source:amperwave-api
2026-04-16T22:00:56.747959+00:00 | Touch Me | Doors | source:amperwave-api
2026-04-16T22:01:35.407051+00:00 | Touch Me | Doors | source:amperwave-api
2026-04-16T22:02:12.030366+00:00 | Touch Me | Doors | source:amperwave-api
2026-04-16T22:02:48.621068+00:00 | Stone Cold | Rainbow | source:amperwave-api
2026-04-16T22:03:26.569272+00:00 | Stone Cold | Rainbow | source:amperwave-api
2026-04-16T22:04:02.604240+00:00 | Stone Cold | Rainbow | source:amperwave-api
2026-04-16T22:04:37.937030+00:00 | Stone Cold | Rainbow | source:amperwave-api
2026-04-16T22:05:13.932133+00:00 | Stone Cold | Rainbow | source:amperwave-api
2026-04-16T22:05:50.779625+00:00 | Stone Cold | Rainbow | source:amperwave-api
2026-04-16T22:06:27.176442+00:00 | Stone Cold | Rainbow | source:amperwave-api
2026-04-16T22:07:03.320477+00:00 | Stone Cold | Rainbow | source:amperwave-api
2026-04-16T22:07:39.388556+00:00 | Stone Cold | Rainbow | source:amperwave-api
2026-04-16T22:08:15.807675+00:00 | The Stroke | Billy Squier | source:amperwave-api
2026-04-16T22:08:51.985074+00:00 | The Stroke | Billy Squier | source:amperwave-api
2026-04-16T22:09:28.703106+00:00 | The Stroke | Billy Squier | source:amperwave-api
2026-04-16T22:10:05.234455+00:00 | The Stroke | Billy Squier | source:amperwave-api
2026-04-16T22:10:43.383075+00:00 | The Stroke | Billy Squier | source:amperwave-api
2026-04-16T22:11:20.225002+00:00 | The Stroke | Billy Squier | source:amperwave-api
2026-04-16T22:11:56.450790+00:00 | Gimme Three Steps | Lynyrd Skynyrd | source:amperwave-api
2026-04-16T22:12:32.441088+00:00 | Gimme Three Steps | Lynyrd Skynyrd | source:amperwave-api
2026-04-16T22:13:09.966062+00:00 | Gimme Three Steps | Lynyrd Skynyrd | source:amperwave-api
2026-04-16T22:13:45.749820+00:00 | Gimme Three Steps | Lynyrd Skynyrd | source:amperwave-api
2026-04-16T22:15:28.557192+00:00 | Gimme Three Steps | Lynyrd Skynyrd | source:amperwave-api
2026-04-16T22:16:05.337824+00:00 | Gimme Three Steps | Lynyrd Skynyrd | source:amperwave-api
2026-04-16T22:16:43.530265+00:00 | White Wedding | Billy Idol | source:amperwave-api
2026-04-16T22:17:21.510018+00:00 | White Wedding | Billy Idol | source:amperwave-api
2026-04-16T22:17:58.074095+00:00 | White Wedding | Billy Idol | source:amperwave-api
2026-04-16T22:18:38.653797+00:00 | White Wedding | Billy Idol | source:amperwave-api
2026-04-16T22:19:14.723304+00:00 | White Wedding | Billy Idol | source:amperwave-api
2026-04-16T22:19:51.678229+00:00 | White Wedding | Billy Idol | source:amperwave-api
2026-04-16T22:20:29.274786+00:00 | White Wedding | Billy Idol | source:amperwave-api
2026-04-16T22:22:09.878605+00:00 | Lithium | Nirvana | source:amperwave-api
2026-04-16T22:22:53.728691+00:00 | Lithium | Nirvana | source:amperwave-api
2026-04-16T22:23:32.825165+00:00 | Lithium | Nirvana | source:amperwave-api
2026-04-16T22:24:10.286408+00:00 | Lithium | Nirvana | source:amperwave-api
2026-04-16T22:24:47.060908+00:00 | Lithium | Nirvana | source:amperwave-api
2026-04-16T22:25:25.316396+00:00 | The Boys Are Back In Town | Thin Lizzy | source:amperwave-api
2026-04-16T22:27:18.716248+00:00 | The Boys Are Back In Town | Thin Lizzy | source:amperwave-api
2026-04-16T22:27:56.488322+00:00 | The Boys Are Back In Town | Thin Lizzy | source:amperwave-api
2026-04-16T22:28:34.450641+00:00 | The Boys Are Back In Town | Thin Lizzy | source:amperwave-api
2026-04-16T22:29:12.793565+00:00 | The Boys Are Back In Town | Thin Lizzy | source:amperwave-api
2026-04-16T22:29:50.149741+00:00 | Sunday Bloody Sunday | U2 | source:amperwave-api
2026-04-16T22:30:34.870251+00:00 | Sunday Bloody Sunday | U2 | source:amperwave-api
2026-04-16T22:32:08.978008+00:00 | Sunday Bloody Sunday | U2 | source:amperwave-api
2026-04-16T22:32:46.597312+00:00 | Sunday Bloody Sunday | U2 | source:amperwave-api
2026-04-16T22:33:30.692716+00:00 | Sunday Bloody Sunday | U2 | source:amperwave-api
2026-04-16T22:34:08.312948+00:00 | Sunday Bloody Sunday | U2 | source:amperwave-api
2026-04-16T22:34:45.825486+00:00 | Sunday Bloody Sunday | U2 | source:amperwave-api
2026-04-16T22:35:22.591243+00:00 | Sunday Bloody Sunday | U2 | source:amperwave-api
2026-04-16T22:36:47.028703+00:00 | Sunday Bloody Sunday | U2 | source:amperwave-api
2026-04-16T22:37:25.253771+00:00 | Sunday Bloody Sunday | U2 | source:amperwave-api
2026-04-16T22:38:03.281967+00:00 | Sunday Bloody Sunday | U2 | source:amperwave-api
2026-04-16T22:38:41.289954+00:00 | Sunday Bloody Sunday | U2 | source:amperwave-api
2026-04-16T22:39:18.976619+00:00 | Sunday Bloody Sunday | U2 | source:amperwave-api
2026-04-16T22:39:55.977744+00:00 | Sunday Bloody Sunday | U2 | source:amperwave-api
2026-04-16T22:41:24.809862+00:00 | Sunday Bloody Sunday | U2 | source:amperwave-api
2026-04-16T22:42:05.473944+00:00 | Sunday Bloody Sunday | U2 | source:amperwave-api
2026-04-16T22:42:43.357022+00:00 | Paint It Black | Rolling Stones | source:amperwave-api
2026-04-16T22:43:21.654032+00:00 | Paint It Black | Rolling Stones | source:amperwave-api
2026-04-16T22:43:59.391675+00:00 | Paint It Black | Rolling Stones | source:amperwave-api
2026-04-16T22:44:36.327325+00:00 | Paint It Black | Rolling Stones | source:amperwave-api
2026-04-16T22:45:13.837631+00:00 | Paint It Black | Rolling Stones | source:amperwave-api
2026-04-16T22:45:51.022802+00:00 | Hit Me With Your Best Shot | Pat Benatar | source:amperwave-api
2026-04-16T22:46:28.917211+00:00 | Hit Me With Your Best Shot | Pat Benatar | source:amperwave-api
2026-04-16T22:47:05.954168+00:00 | Hit Me With Your Best Shot | Pat Benatar | source:amperwave-api
2026-04-16T22:47:44.347119+00:00 | Hit Me With Your Best Shot | Pat Benatar | source:amperwave-api
2026-04-16T22:48:22.025169+00:00 | Hit Me With Your Best Shot | Pat Benatar | source:amperwave-api
2026-04-16T22:49:00.029150+00:00 | Hit Me With Your Best Shot | Pat Benatar | source:amperwave-api
2026-04-16T22:49:38.613029+00:00 | Hit Me With Your Best Shot | Pat Benatar | source:amperwave-api
2026-04-16T22:50:17.180492+00:00 | Hit Me With Your Best Shot | Pat Benatar | source:amperwave-api
2026-04-16T22:50:55.096263+00:00 | Hit Me With Your Best Shot | Pat Benatar | source:amperwave-api
2026-04-16T22:51:33.696824+00:00 | Hit Me With Your Best Shot | Pat Benatar | source:amperwave-api
2026-04-16T22:52:12.454438+00:00 | Hit Me With Your Best Shot | Pat Benatar | source:amperwave-api
2026-04-16T22:52:49.670264+00:00 | Hit Me With Your Best Shot | Pat Benatar | source:amperwave-api
2026-04-16T22:53:28.723169+00:00 | Hit Me With Your Best Shot | Pat Benatar | source:amperwave-api
2026-04-16T22:54:06.448068+00:00 | Hit Me With Your Best Shot | Pat Benatar | source:amperwave-api
2026-04-16T22:54:44.634329+00:00 | Hit Me With Your Best Shot | Pat Benatar | source:amperwave-api
2026-04-16T22:56:18.083454+00:00 | Wheel In The Sky | Journey | source:amperwave-api
2026-04-16T22:56:57.171732+00:00 | Wheel In The Sky | Journey | source:amperwave-api
2026-04-16T22:57:35.426643+00:00 | Wheel In The Sky | Journey | source:amperwave-api
2026-04-16T22:58:15.858471+00:00 | Wheel In The Sky | Journey | source:amperwave-api
2026-04-16T22:58:56.089095+00:00 | Wheel In The Sky | Journey | source:amperwave-api
2026-04-16T22:59:34.519363+00:00 | Wheel In The Sky | Journey | source:amperwave-api
2026-04-16T23:00:16.824591+00:00 | Wheel In The Sky | Journey | source:amperwave-api
2026-04-16T23:00:57.578522+00:00 | Aqualung | Jethro Tull | source:amperwave-api
2026-04-16T23:01:36.369742+00:00 | Aqualung | Jethro Tull | source:amperwave-api
2026-04-16T23:02:13.945036+00:00 | Aqualung | Jethro Tull | source:amperwave-api
2026-04-16T23:02:54.209076+00:00 | Aqualung | Jethro Tull | source:amperwave-api
2026-04-16T23:03:33.138261+00:00 | Aqualung | Jethro Tull | source:amperwave-api
2026-04-16T23:04:11.530026+00:00 | Aqualung | Jethro Tull | source:amperwave-api
2026-04-16T23:06:01.687934+00:00 | Aqualung | Jethro Tull | source:amperwave-api
2026-04-16T23:06:41.037319+00:00 | Aqualung | Jethro Tull | source:amperwave-api
2026-04-16T23:07:19.969392+00:00 | Rock And Roll Band (Copy) | Boston | source:amperwave-api
2026-04-16T23:07:58.650369+00:00 | Rock And Roll Band (Copy) | Boston | source:amperwave-api
2026-04-16T23:08:36.783396+00:00 | Rock And Roll Band (Copy) | Boston | source:amperwave-api
2026-04-16T23:09:14.793919+00:00 | Rock And Roll Band (Copy) | Boston | source:amperwave-api
2026-04-16T23:09:53.752967+00:00 | Rock And Roll Band (Copy) | Boston | source:amperwave-api
2026-04-16T23:11:46.773128+00:00 | Every Rose Has Its Thorn | Poison | source:amperwave-api
2026-04-16T23:12:25.656521+00:00 | Every Rose Has Its Thorn | Poison | source:amperwave-api
2026-04-16T23:13:04.272643+00:00 | Every Rose Has Its Thorn | Poison | source:amperwave-api
2026-04-16T23:13:43.849078+00:00 | Every Rose Has Its Thorn | Poison | source:amperwave-api
2026-04-16T23:14:23.672251+00:00 | Every Rose Has Its Thorn | Poison | source:amperwave-api
2026-04-16T23:15:02.736163+00:00 | Lets Go | Cars | source:amperwave-api
2026-04-16T23:15:41.637760+00:00 | Lets Go | Cars | source:amperwave-api
2026-04-16T23:17:26.765329+00:00 | Lets Go | Cars | source:amperwave-api
2026-04-16T23:18:06.029380+00:00 | Lets Go | Cars | source:amperwave-api
2026-04-16T23:18:45.823990+00:00 | Lets Go | Cars | source:amperwave-api
2026-04-16T23:19:26.841062+00:00 | Schools Out | Alice Cooper | source:amperwave-api
2026-04-16T23:20:05.167747+00:00 | Schools Out | Alice Cooper | source:amperwave-api
2026-04-16T23:20:44.032978+00:00 | Schools Out | Alice Cooper | source:amperwave-api
2026-04-16T23:22:15.280554+00:00 | Schools Out | Alice Cooper | source:amperwave-api
2026-04-16T23:22:54.665014+00:00 | Angel | Aerosmith | source:amperwave-api
2026-04-16T23:23:32.561561+00:00 | Angel | Aerosmith | source:amperwave-api
2026-04-16T23:24:13.018647+00:00 | Angel | Aerosmith | source:amperwave-api
2026-04-16T23:24:50.273139+00:00 | Angel | Aerosmith | source:amperwave-api
2026-04-16T23:25:28.132056+00:00 | Angel | Aerosmith | source:amperwave-api
2026-04-16T23:27:24.070187+00:00 | Angel | Aerosmith | source:amperwave-api
2026-04-16T23:28:08.380963+00:00 | Rooster | Alice In Chains | source:amperwave-api
2026-04-16T23:28:47.541177+00:00 | Rooster | Alice In Chains | source:amperwave-api
2026-04-16T23:29:25.638054+00:00 | Rooster | Alice In Chains | source:amperwave-api
2026-04-16T23:30:04.269074+00:00 | Rooster | Alice In Chains | source:amperwave-api
2026-04-16T23:30:43.459264+00:00 | Rooster | Alice In Chains | source:amperwave-api
2026-04-16T23:31:22.688139+00:00 | Rooster | Alice In Chains | source:amperwave-api
2026-04-16T23:32:00.548406+00:00 | Rooster | Alice In Chains | source:amperwave-api
2026-04-16T23:32:39.471297+00:00 | Rooster | Alice In Chains | source:amperwave-api
2026-04-16T23:33:18.882331+00:00 | Rooster | Alice In Chains | source:amperwave-api
2026-04-16T23:34:00.117026+00:00 | Rooster | Alice In Chains | source:amperwave-api
2026-04-16T23:34:38.628931+00:00 | Rooster | Alice In Chains | source:amperwave-api
2026-04-16T23:35:18.829098+00:00 | Rooster | Alice In Chains | source:amperwave-api
2026-04-16T23:35:59.300656+00:00 | Rooster | Alice In Chains | source:amperwave-api
2026-04-16T23:36:40.105042+00:00 | Rooster | Alice In Chains | source:amperwave-api
2026-04-16T23:37:18.193484+00:00 | Rooster | Alice In Chains | source:amperwave-api
2026-04-16T23:37:56.595314+00:00 | Rooster | Alice In Chains | source:amperwave-api
2026-04-16T23:38:38.846135+00:00 | Rooster | Alice In Chains | source:amperwave-api
2026-04-16T23:39:19.174839+00:00 | Rooster | Alice In Chains | source:amperwave-api
2026-04-16T23:39:57.740150+00:00 | Rooster | Alice In Chains | source:amperwave-api
2026-04-16T23:40:37.033156+00:00 | Rooster | Alice In Chains | source:amperwave-api
2026-04-16T23:42:06.565342+00:00 | No One Like You | Scorpions | source:amperwave-api
2026-04-16T23:42:45.718405+00:00 | No One Like You | Scorpions | source:amperwave-api
2026-04-16T23:43:25.771997+00:00 | No One Like You | Scorpions | source:amperwave-api
2026-04-16T23:44:04.308567+00:00 | No One Like You | Scorpions | source:amperwave-api
2026-04-16T23:44:43.303378+00:00 | No One Like You | Scorpions | source:amperwave-api
2026-04-16T23:45:24.376943+00:00 | Rock N Me | Steve Miller Band | source:amperwave-api
2026-04-16T23:46:03.100140+00:00 | Rock N Me | Steve Miller Band | source:amperwave-api
2026-04-16T23:46:41.889113+00:00 | Rock N Me | Steve Miller Band | source:amperwave-api
2026-04-16T23:47:21.055938+00:00 | Rock N Me | Steve Miller Band | source:amperwave-api
2026-04-16T23:48:01.973468+00:00 | Rock N Me | Steve Miller Band | source:amperwave-api
2026-04-16T23:48:41.622632+00:00 | Rock N Me | Steve Miller Band | source:amperwave-api
2026-04-16T23:49:26.373145+00:00 | Rock N Me | Steve Miller Band | source:amperwave-api
2026-04-16T23:50:07.496417+00:00 | Rock N Me | Steve Miller Band | source:amperwave-api
2026-04-16T23:50:46.650394+00:00 | Rock N Me | Steve Miller Band | source:amperwave-api
2026-04-16T23:51:26.689695+00:00 | Rock N Me | Steve Miller Band | source:amperwave-api
2026-04-16T23:52:06.145971+00:00 | Rock N Me | Steve Miller Band | source:amperwave-api
2026-04-16T23:53:45.757200+00:00 | Rock N Me | Steve Miller Band | source:amperwave-api
2026-04-16T23:54:25.380568+00:00 | Rock N Me | Steve Miller Band | source:amperwave-api
2026-04-16T23:55:04.616149+00:00 | Rock N Me | Steve Miller Band | source:amperwave-api
2026-04-16T23:55:43.448780+00:00 | Rock N Me | Steve Miller Band | source:amperwave-api
2026-04-16T23:56:23.029562+00:00 | Dont Stand So Close To Me | Police | source:amperwave-api
2026-04-16T23:57:01.035517+00:00 | Dont Stand So Close To Me | Police | source:amperwave-api
2026-04-16T23:58:47.573325+00:00 | Dont Stand So Close To Me | Police | source:amperwave-api
2026-04-16T23:59:25.745382+00:00 | Dont Stand So Close To Me | Police | source:amperwave-api
