2026-04-15T00:00:18.965249+00:00 | Lady | Styx | source:amperwave-api
2026-04-15T15:26:18.459041+00:00 | Sweet Home Alabama | Lynyrd Skynyrd | source:amperwave-api
2026-04-15T15:26:54.695975+00:00 | Sweet Home Alabama | Lynyrd Skynyrd | source:amperwave-api
2026-04-15T15:27:39.850377+00:00 | Sweet Home Alabama | Lynyrd Skynyrd | source:amperwave-api
2026-04-15T15:28:15.264598+00:00 | Sweet Home Alabama | Lynyrd Skynyrd | source:amperwave-api
2026-04-15T15:28:53.686240+00:00 | Sweet Home Alabama | Lynyrd Skynyrd | source:amperwave-api
2026-04-15T15:29:36.986331+00:00 | Sweet Home Alabama | Lynyrd Skynyrd | source:amperwave-api
2026-04-15T15:30:12.162007+00:00 | Sweet Home Alabama | Lynyrd Skynyrd | source:amperwave-api
2026-04-15T15:30:47.057477+00:00 | Bad Reputation | Joan Jett And The Blackhearts | source:amperwave-api
2026-04-15T15:31:22.119288+00:00 | Bad Reputation | Joan Jett And The Blackhearts | source:amperwave-api
2026-04-15T15:31:58.736695+00:00 | Bad Reputation | Joan Jett And The Blackhearts | source:amperwave-api
2026-04-15T15:32:33.935662+00:00 | Bad Reputation | Joan Jett And The Blackhearts | source:amperwave-api
2026-04-15T15:33:09.660714+00:00 | Bad Reputation | Joan Jett And The Blackhearts | source:amperwave-api
2026-04-15T15:33:44.257860+00:00 | Bad Reputation | Joan Jett And The Blackhearts | source:amperwave-api
2026-04-15T15:34:19.472418+00:00 | Bad Reputation | Joan Jett And The Blackhearts | source:amperwave-api
2026-04-15T15:34:54.908089+00:00 | Bad Reputation | Joan Jett And The Blackhearts | source:amperwave-api
2026-04-15T15:35:30.376411+00:00 | Bad Reputation | Joan Jett And The Blackhearts | source:amperwave-api
2026-04-15T15:36:05.370730+00:00 | Bad Reputation | Joan Jett And The Blackhearts | source:amperwave-api
2026-04-15T15:36:41.776359+00:00 | Bad Reputation | Joan Jett And The Blackhearts | source:amperwave-api
2026-04-15T15:37:17.879088+00:00 | Bad Reputation | Joan Jett And The Blackhearts | source:amperwave-api
2026-04-15T15:37:53.782802+00:00 | Bad Reputation | Joan Jett And The Blackhearts | source:amperwave-api
2026-04-15T15:38:37.444036+00:00 | Bad Reputation | Joan Jett And The Blackhearts | source:amperwave-api
2026-04-15T15:39:13.299717+00:00 | Bad Reputation | Joan Jett And The Blackhearts | source:amperwave-api
2026-04-15T15:39:49.144567+00:00 | Bad Reputation | Joan Jett And The Blackhearts | source:amperwave-api
2026-04-15T15:40:33.075966+00:00 | Bad Reputation | Joan Jett And The Blackhearts | source:amperwave-api
2026-04-15T15:41:07.991310+00:00 | Sympathy For The Devil | Rolling Stones | source:amperwave-api
2026-04-15T15:41:43.495268+00:00 | Sympathy For The Devil | Rolling Stones | source:amperwave-api
2026-04-15T15:42:31.889198+00:00 | Sympathy For The Devil | Rolling Stones | source:amperwave-api
2026-04-15T15:43:06.984595+00:00 | Sympathy For The Devil | Rolling Stones | source:amperwave-api
2026-04-15T15:43:42.585059+00:00 | Sympathy For The Devil | Rolling Stones | source:amperwave-api
2026-04-15T15:44:27.212954+00:00 | Sympathy For The Devil | Rolling Stones | source:amperwave-api
2026-04-15T15:45:02.982075+00:00 | Sympathy For The Devil | Rolling Stones | source:amperwave-api
2026-04-15T15:45:39.181077+00:00 | Sympathy For The Devil | Rolling Stones | source:amperwave-api
2026-04-15T15:46:31.812497+00:00 | Sympathy For The Devil | Rolling Stones | source:amperwave-api
2026-04-15T15:47:07.002928+00:00 | Sympathy For The Devil | Rolling Stones | source:amperwave-api
2026-04-15T15:47:41.992814+00:00 | Shakin | Eddie Money | source:amperwave-api
2026-04-15T15:48:29.505419+00:00 | Shakin | Eddie Money | source:amperwave-api
2026-04-15T15:49:04.810545+00:00 | Shakin | Eddie Money | source:amperwave-api
2026-04-15T15:49:40.453382+00:00 | Shakin | Eddie Money | source:amperwave-api
2026-04-15T15:50:16.049340+00:00 | Shakin | Eddie Money | source:amperwave-api
2026-04-15T15:50:51.256903+00:00 | Shakin | Eddie Money | source:amperwave-api
2026-04-15T15:51:27.373592+00:00 | Shakin | Eddie Money | source:amperwave-api
2026-04-15T15:52:04.330320+00:00 | Shakin | Eddie Money | source:amperwave-api
2026-04-15T15:52:39.726245+00:00 | Shakin | Eddie Money | source:amperwave-api
2026-04-15T15:53:15.699795+00:00 | Shakin | Eddie Money | source:amperwave-api
2026-04-15T15:53:50.778022+00:00 | Shakin | Eddie Money | source:amperwave-api
2026-04-15T15:54:25.938791+00:00 | Shakin | Eddie Money | source:amperwave-api
2026-04-15T15:55:00.795190+00:00 | Shakin | Eddie Money | source:amperwave-api
2026-04-15T15:55:36.530619+00:00 | Shakin | Eddie Money | source:amperwave-api
2026-04-15T15:56:34.697198+00:00 | Shakin | Eddie Money | source:amperwave-api
2026-04-15T15:57:09.793841+00:00 | Shakin | Eddie Money | source:amperwave-api
2026-04-15T15:57:45.277259+00:00 | After Midnight | Eric Clapton | source:amperwave-api
2026-04-15T15:58:33.836872+00:00 | After Midnight | Eric Clapton | source:amperwave-api
2026-04-15T15:59:09.390305+00:00 | After Midnight | Eric Clapton | source:amperwave-api
2026-04-15T15:59:44.929791+00:00 | After Midnight | Eric Clapton | source:amperwave-api
2026-04-15T16:00:30.776719+00:00 | Enter Sandman | Metallica | source:amperwave-api
2026-04-15T16:01:06.339321+00:00 | Enter Sandman | Metallica | source:amperwave-api
2026-04-15T16:01:42.877485+00:00 | Enter Sandman | Metallica | source:amperwave-api
2026-04-15T16:02:33.206404+00:00 | Enter Sandman | Metallica | source:amperwave-api
2026-04-15T16:03:09.776224+00:00 | Enter Sandman | Metallica | source:amperwave-api
2026-04-15T16:04:13.732969+00:00 | Enter Sandman | Metallica | source:amperwave-api
2026-04-15T16:04:49.829966+00:00 | Enter Sandman | Metallica | source:amperwave-api
2026-04-15T16:06:19.602081+00:00 | Jamies Cryin | Van Halen | source:amperwave-api
2026-04-15T16:06:55.129918+00:00 | Jamies Cryin | Van Halen | source:amperwave-api
2026-04-15T16:07:31.647853+00:00 | Jamies Cryin | Van Halen | source:amperwave-api
2026-04-15T16:08:06.583742+00:00 | Jamies Cryin | Van Halen | source:amperwave-api
2026-04-15T16:08:43.647934+00:00 | Jamies Cryin | Van Halen | source:amperwave-api
2026-04-15T16:09:18.883277+00:00 | Jamies Cryin | Van Halen | source:amperwave-api
2026-04-15T16:09:55.960658+00:00 | Nothin But A Good Time | Poison | source:amperwave-api
2026-04-15T16:10:32.277055+00:00 | Nothin But A Good Time | Poison | source:amperwave-api
2026-04-15T16:11:07.990968+00:00 | Nothin But A Good Time | Poison | source:amperwave-api
2026-04-15T16:11:47.576053+00:00 | Nothin But A Good Time | Poison | source:amperwave-api
2026-04-15T16:12:22.849109+00:00 | Nothin But A Good Time | Poison | source:amperwave-api
2026-04-15T16:12:57.962524+00:00 | Nothin But A Good Time | Poison | source:amperwave-api
2026-04-15T16:13:34.595255+00:00 | Dont Look Back | Boston | source:amperwave-api
2026-04-15T16:14:37.486005+00:00 | Dont Look Back | Boston | source:amperwave-api
2026-04-15T16:15:12.257484+00:00 | Dont Look Back | Boston | source:amperwave-api
2026-04-15T16:15:47.508375+00:00 | Dont Look Back | Boston | source:amperwave-api
2026-04-15T16:16:43.084165+00:00 | Dont Look Back | Boston | source:amperwave-api
2026-04-15T16:17:17.802548+00:00 | Dont Look Back | Boston | source:amperwave-api
2026-04-15T16:17:53.310047+00:00 | Dont Look Back | Boston | source:amperwave-api
2026-04-15T16:18:39.420236+00:00 | Dont Look Back | Boston | source:amperwave-api
2026-04-15T16:19:15.933834+00:00 | Dont Look Back | Boston | source:amperwave-api
2026-04-15T16:19:51.278587+00:00 | Rock And Roll | Led Zeppelin | source:amperwave-api
2026-04-15T16:20:38.986790+00:00 | Rock And Roll | Led Zeppelin | source:amperwave-api
2026-04-15T16:21:16.020089+00:00 | Rock And Roll | Led Zeppelin | source:amperwave-api
2026-04-15T16:21:51.194145+00:00 | Rock And Roll | Led Zeppelin | source:amperwave-api
2026-04-15T16:22:30.286202+00:00 | Rock And Roll | Led Zeppelin | source:amperwave-api
2026-04-15T16:23:06.664998+00:00 | Rock And Roll | Led Zeppelin | source:amperwave-api
2026-04-15T16:23:41.846949+00:00 | Authority Song | John Mellencamp | source:amperwave-api
2026-04-15T16:24:23.094066+00:00 | Authority Song | John Mellencamp | source:amperwave-api
2026-04-15T16:24:57.898098+00:00 | Authority Song | John Mellencamp | source:amperwave-api
2026-04-15T16:25:32.720851+00:00 | Authority Song | John Mellencamp | source:amperwave-api
2026-04-15T16:26:07.707142+00:00 | Authority Song | John Mellencamp | source:amperwave-api
2026-04-15T16:26:43.141697+00:00 | Authority Song | John Mellencamp | source:amperwave-api
2026-04-15T16:27:18.907379+00:00 | Authority Song | John Mellencamp | source:amperwave-api
2026-04-15T16:27:54.749584+00:00 | Bye Bye Love | Cars | source:amperwave-api
2026-04-15T16:28:29.956988+00:00 | Bye Bye Love | Cars | source:amperwave-api
2026-04-15T16:29:05.648966+00:00 | Bye Bye Love | Cars | source:amperwave-api
2026-04-15T16:29:42.292597+00:00 | Bye Bye Love | Cars | source:amperwave-api
2026-04-15T16:30:17.833519+00:00 | Bye Bye Love | Cars | source:amperwave-api
2026-04-15T16:30:54.096987+00:00 | Bye Bye Love | Cars | source:amperwave-api
2026-04-15T16:31:29.626743+00:00 | Bye Bye Love | Cars | source:amperwave-api
2026-04-15T16:32:33.750016+00:00 | Plush | Stone Temple Pilots | source:amperwave-api
2026-04-15T16:33:08.755673+00:00 | Plush | Stone Temple Pilots | source:amperwave-api
2026-04-15T16:33:45.432743+00:00 | Plush | Stone Temple Pilots | source:amperwave-api
2026-04-15T16:34:29.163768+00:00 | Plush | Stone Temple Pilots | source:amperwave-api
2026-04-15T16:35:05.262068+00:00 | Plush | Stone Temple Pilots | source:amperwave-api
2026-04-15T16:35:40.394335+00:00 | Plush | Stone Temple Pilots | source:amperwave-api
2026-04-15T16:36:27.885960+00:00 | Plush | Stone Temple Pilots | source:amperwave-api
2026-04-15T16:37:02.989721+00:00 | Plush | Stone Temple Pilots | source:amperwave-api
2026-04-15T16:37:37.636403+00:00 | Plush | Stone Temple Pilots | source:amperwave-api
2026-04-15T16:38:34.033249+00:00 | Plush | Stone Temple Pilots | source:amperwave-api
2026-04-15T16:39:09.318507+00:00 | Plush | Stone Temple Pilots | source:amperwave-api
2026-04-15T16:39:44.933139+00:00 | Plush | Stone Temple Pilots | source:amperwave-api
2026-04-15T16:40:23.473106+00:00 | Plush | Stone Temple Pilots | source:amperwave-api
2026-04-15T16:40:58.929930+00:00 | Plush | Stone Temple Pilots | source:amperwave-api
2026-04-15T16:41:33.788626+00:00 | Plush | Stone Temple Pilots | source:amperwave-api
2026-04-15T16:42:26.620168+00:00 | Plush | Stone Temple Pilots | source:amperwave-api
2026-04-15T16:43:02.111452+00:00 | Plush | Stone Temple Pilots | source:amperwave-api
2026-04-15T16:43:37.179640+00:00 | Plush | Stone Temple Pilots | source:amperwave-api
2026-04-15T16:44:12.161332+00:00 | Plush | Stone Temple Pilots | source:amperwave-api
2026-04-15T16:44:48.312048+00:00 | Pride And Joy | Stevie Ray Vaughan Double Trouble | source:amperwave-api
2026-04-15T16:45:25.100532+00:00 | Pride And Joy | Stevie Ray Vaughan Double Trouble | source:amperwave-api
2026-04-15T16:46:00.867743+00:00 | Pride And Joy | Stevie Ray Vaughan Double Trouble | source:amperwave-api
2026-04-15T16:46:36.046838+00:00 | Pride And Joy | Stevie Ray Vaughan Double Trouble | source:amperwave-api
2026-04-15T16:47:11.281784+00:00 | Pride And Joy | Stevie Ray Vaughan Double Trouble | source:amperwave-api
2026-04-15T16:47:46.530586+00:00 | Pride And Joy | Stevie Ray Vaughan Double Trouble | source:amperwave-api
2026-04-15T16:48:37.595033+00:00 | Fame | David Bowie | source:amperwave-api
2026-04-15T16:49:12.476085+00:00 | Fame | David Bowie | source:amperwave-api
2026-04-15T16:49:47.831557+00:00 | Fame | David Bowie | source:amperwave-api
2026-04-15T16:50:36.817188+00:00 | Fame | David Bowie | source:amperwave-api
2026-04-15T16:51:13.862710+00:00 | Fame | David Bowie | source:amperwave-api
2026-04-15T16:51:48.789663+00:00 | Fame | David Bowie | source:amperwave-api
2026-04-15T16:52:36.022138+00:00 | Fame | David Bowie | source:amperwave-api
2026-04-15T16:53:12.616282+00:00 | Fame | David Bowie | source:amperwave-api
2026-04-15T16:53:48.033981+00:00 | Fame | David Bowie | source:amperwave-api
2026-04-15T16:54:39.779897+00:00 | Fame | David Bowie | source:amperwave-api
2026-04-15T16:55:14.754935+00:00 | Fame | David Bowie | source:amperwave-api
2026-04-15T16:55:49.775743+00:00 | Fame | David Bowie | source:amperwave-api
2026-04-15T16:56:44.107653+00:00 | Fame | David Bowie | source:amperwave-api
2026-04-15T16:57:19.494855+00:00 | Fame | David Bowie | source:amperwave-api
2026-04-15T16:57:54.853753+00:00 | Fame | David Bowie | source:amperwave-api
2026-04-15T16:58:41.367753+00:00 | Fame | David Bowie | source:amperwave-api
2026-04-15T16:59:32.622668+00:00 | Fame | David Bowie | source:amperwave-api
2026-04-15T17:00:37.151041+00:00 | Cum On Feel The Noize | Quiet Riot | source:amperwave-api
2026-04-15T17:01:13.288518+00:00 | Cum On Feel The Noize | Quiet Riot | source:amperwave-api
2026-04-15T17:01:50.373606+00:00 | Cum On Feel The Noize | Quiet Riot | source:amperwave-api
2026-04-15T17:02:26.575792+00:00 | Cum On Feel The Noize | Quiet Riot | source:amperwave-api
2026-04-15T17:03:01.314275+00:00 | Cum On Feel The Noize | Quiet Riot | source:amperwave-api
2026-04-15T17:03:36.527497+00:00 | Cum On Feel The Noize | Quiet Riot | source:amperwave-api
2026-04-15T17:04:12.689656+00:00 | Cum On Feel The Noize | Quiet Riot | source:amperwave-api
2026-04-15T17:04:48.932653+00:00 | Tush | Zz Top | source:amperwave-api
2026-04-15T17:05:26.232721+00:00 | Tush | Zz Top | source:amperwave-api
2026-04-15T17:06:02.324787+00:00 | Tush | Zz Top | source:amperwave-api
2026-04-15T17:06:38.071574+00:00 | Tush | Zz Top | source:amperwave-api
2026-04-15T17:07:13.870280+00:00 | Your Love | Outfield | source:amperwave-api
2026-04-15T17:07:49.525875+00:00 | Your Love | Outfield | source:amperwave-api
2026-04-15T17:08:24.943249+00:00 | Your Love | Outfield | source:amperwave-api
2026-04-15T17:09:00.895594+00:00 | Your Love | Outfield | source:amperwave-api
2026-04-15T17:09:38.487139+00:00 | Your Love | Outfield | source:amperwave-api
2026-04-15T17:10:16.826506+00:00 | Your Love | Outfield | source:amperwave-api
2026-04-15T17:11:06.537794+00:00 | Wont Get Fooled Again | Who | source:amperwave-api
2026-04-15T17:11:55.770758+00:00 | Wont Get Fooled Again | Who | source:amperwave-api
2026-04-15T17:12:32.648297+00:00 | Wont Get Fooled Again | Who | source:amperwave-api
2026-04-15T17:13:08.754778+00:00 | Wont Get Fooled Again | Who | source:amperwave-api
2026-04-15T17:13:46.187853+00:00 | Wont Get Fooled Again | Who | source:amperwave-api
2026-04-15T17:14:33.724215+00:00 | Wont Get Fooled Again | Who | source:amperwave-api
2026-04-15T17:15:09.404178+00:00 | Wont Get Fooled Again | Who | source:amperwave-api
2026-04-15T17:15:47.402919+00:00 | Wont Get Fooled Again | Who | source:amperwave-api
2026-04-15T17:16:24.000492+00:00 | Wont Get Fooled Again | Who | source:amperwave-api
2026-04-15T17:16:59.946226+00:00 | Wont Get Fooled Again | Who | source:amperwave-api
2026-04-15T17:18:07.942654+00:00 | Wont Get Fooled Again | Who | source:amperwave-api
2026-04-15T17:18:43.847267+00:00 | Wont Get Fooled Again | Who | source:amperwave-api
2026-04-15T17:19:21.026481+00:00 | Wont Get Fooled Again | Who | source:amperwave-api
2026-04-15T17:19:57.350203+00:00 | Knockin On Heavens Door | Guns N Roses | source:amperwave-api
2026-04-15T17:20:38.786330+00:00 | Knockin On Heavens Door | Guns N Roses | source:amperwave-api
2026-04-15T17:21:15.920104+00:00 | Knockin On Heavens Door | Guns N Roses | source:amperwave-api
2026-04-15T17:21:53.193710+00:00 | Knockin On Heavens Door | Guns N Roses | source:amperwave-api
2026-04-15T17:22:31.407619+00:00 | Knockin On Heavens Door | Guns N Roses | source:amperwave-api
2026-04-15T17:23:14.196786+00:00 | Knockin On Heavens Door | Guns N Roses | source:amperwave-api
2026-04-15T17:23:51.441715+00:00 | Knockin On Heavens Door | Guns N Roses | source:amperwave-api
2026-04-15T17:24:27.606666+00:00 | Knockin On Heavens Door | Guns N Roses | source:amperwave-api
2026-04-15T17:25:04.816289+00:00 | Knockin On Heavens Door | Guns N Roses | source:amperwave-api
2026-04-15T17:25:41.069201+00:00 | Comedown | Bush | source:amperwave-api
2026-04-15T17:26:18.183662+00:00 | Comedown | Bush | source:amperwave-api
2026-04-15T17:26:56.500646+00:00 | Comedown | Bush | source:amperwave-api
2026-04-15T17:27:32.822362+00:00 | Comedown | Bush | source:amperwave-api
2026-04-15T17:28:11.573833+00:00 | Comedown | Bush | source:amperwave-api
2026-04-15T17:28:51.248531+00:00 | Comedown | Bush | source:amperwave-api
2026-04-15T17:29:27.218341+00:00 | Barracuda | Heart | source:amperwave-api
2026-04-15T17:30:03.712246+00:00 | Barracuda | Heart | source:amperwave-api
2026-04-15T17:30:40.294548+00:00 | Barracuda | Heart | source:amperwave-api
2026-04-15T17:31:18.576130+00:00 | Barracuda | Heart | source:amperwave-api
2026-04-15T17:31:59.609550+00:00 | Barracuda | Heart | source:amperwave-api
2026-04-15T17:32:41.315908+00:00 | Barracuda | Heart | source:amperwave-api
2026-04-15T17:33:19.354272+00:00 | Barracuda | Heart | source:amperwave-api
2026-04-15T17:33:58.510357+00:00 | Barracuda | Heart | source:amperwave-api
2026-04-15T17:34:36.913215+00:00 | Burnin Down The House | Talking Heads | source:amperwave-api
2026-04-15T17:35:15.108072+00:00 | Burnin Down The House | Talking Heads | source:amperwave-api
2026-04-15T17:35:53.071355+00:00 | Burnin Down The House | Talking Heads | source:amperwave-api
2026-04-15T17:37:01.888236+00:00 | Burnin Down The House | Talking Heads | source:amperwave-api
2026-04-15T17:37:39.738642+00:00 | Burnin Down The House | Talking Heads | source:amperwave-api
2026-04-15T17:38:18.086835+00:00 | Burnin Down The House | Talking Heads | source:amperwave-api
2026-04-15T17:38:55.939330+00:00 | Burnin Down The House | Talking Heads | source:amperwave-api
