2026-04-13T00:00:33.210501+00:00 | Knockin On Heavens Door | Guns N Roses | source:amperwave-api
2026-04-13T13:55:37.213245+00:00 | Heat Of The Moment | Asia | source:amperwave-api
2026-04-13T13:56:17.987072+00:00 | Heat Of The Moment | Asia | source:amperwave-api
2026-04-13T13:57:23.063650+00:00 | Heat Of The Moment | Asia | source:amperwave-api
2026-04-13T13:58:20.825854+00:00 | Black Dog | Led Zeppelin | source:amperwave-api
2026-04-13T13:59:43.440679+00:00 | Black Dog | Led Zeppelin | source:amperwave-api
2026-04-13T14:00:18.980354+00:00 | Black Dog | Led Zeppelin | source:amperwave-api
2026-04-13T14:01:20.969969+00:00 | Black Dog | Led Zeppelin | source:amperwave-api
2026-04-13T14:01:57.210614+00:00 | Black Dog | Led Zeppelin | source:amperwave-api
2026-04-13T14:02:33.871832+00:00 | Black Dog | Led Zeppelin | source:amperwave-api
2026-04-13T14:03:11.205446+00:00 | Shot In The Dark | Ozzy Osbourne | source:amperwave-api
2026-04-13T14:03:47.592225+00:00 | Shot In The Dark | Ozzy Osbourne | source:amperwave-api
2026-04-13T14:04:49.758691+00:00 | Shot In The Dark | Ozzy Osbourne | source:amperwave-api
2026-04-13T14:05:26.774715+00:00 | Shot In The Dark | Ozzy Osbourne | source:amperwave-api
2026-04-13T14:06:02.901328+00:00 | Shot In The Dark | Ozzy Osbourne | source:amperwave-api
2026-04-13T14:06:38.710243+00:00 | Shot In The Dark | Ozzy Osbourne | source:amperwave-api
2026-04-13T14:07:14.773849+00:00 | Night Moves | Bob Seger The Silver Bullet Band | source:amperwave-api
2026-04-13T14:07:51.395665+00:00 | Night Moves | Bob Seger The Silver Bullet Band | source:amperwave-api
2026-04-13T14:08:27.088189+00:00 | Night Moves | Bob Seger The Silver Bullet Band | source:amperwave-api
2026-04-13T14:09:02.634154+00:00 | Night Moves | Bob Seger The Silver Bullet Band | source:amperwave-api
2026-04-13T14:09:38.251805+00:00 | Night Moves | Bob Seger The Silver Bullet Band | source:amperwave-api
2026-04-13T14:10:13.858356+00:00 | Night Moves | Bob Seger The Silver Bullet Band | source:amperwave-api
2026-04-13T14:10:49.652229+00:00 | Night Moves | Bob Seger The Silver Bullet Band | source:amperwave-api
2026-04-13T14:11:26.640958+00:00 | Night Moves | Bob Seger The Silver Bullet Band | source:amperwave-api
2026-04-13T14:12:25.518034+00:00 | Night Moves | Bob Seger The Silver Bullet Band | source:amperwave-api
2026-04-13T14:13:05.438870+00:00 | Night Moves | Bob Seger The Silver Bullet Band | source:amperwave-api
2026-04-13T14:13:42.445909+00:00 | Night Moves | Bob Seger The Silver Bullet Band | source:amperwave-api
2026-04-13T14:14:25.942098+00:00 | Night Moves | Bob Seger The Silver Bullet Band | source:amperwave-api
2026-04-13T14:15:03.915824+00:00 | Night Moves | Bob Seger The Silver Bullet Band | source:amperwave-api
2026-04-13T14:16:08.254507+00:00 | Night Moves | Bob Seger The Silver Bullet Band | source:amperwave-api
2026-04-13T14:16:43.426968+00:00 | Night Moves | Bob Seger The Silver Bullet Band | source:amperwave-api
2026-04-13T14:17:18.922867+00:00 | Night Moves | Bob Seger The Silver Bullet Band | source:amperwave-api
2026-04-13T14:18:06.156582+00:00 | Night Moves | Bob Seger The Silver Bullet Band | source:amperwave-api
2026-04-13T14:18:41.824449+00:00 | Night Moves | Bob Seger The Silver Bullet Band | source:amperwave-api
2026-04-13T14:19:16.780424+00:00 | Night Moves | Bob Seger The Silver Bullet Band | source:amperwave-api
2026-04-13T14:20:00.769826+00:00 | Night Moves | Bob Seger The Silver Bullet Band | source:amperwave-api
2026-04-13T14:20:36.783392+00:00 | Night Moves | Bob Seger The Silver Bullet Band | source:amperwave-api
2026-04-13T14:21:11.858528+00:00 | Night Moves | Bob Seger The Silver Bullet Band | source:amperwave-api
2026-04-13T14:21:53.296520+00:00 | Night Moves | Bob Seger The Silver Bullet Band | source:amperwave-api
2026-04-13T14:22:28.974294+00:00 | Crazy | Aerosmith | source:amperwave-api
2026-04-13T14:23:06.971920+00:00 | Crazy | Aerosmith | source:amperwave-api
2026-04-13T14:23:42.022496+00:00 | Crazy | Aerosmith | source:amperwave-api
2026-04-13T14:24:19.268330+00:00 | Crazy | Aerosmith | source:amperwave-api
2026-04-13T14:24:54.740396+00:00 | Crazy | Aerosmith | source:amperwave-api
2026-04-13T14:25:30.266454+00:00 | Crazy | Aerosmith | source:amperwave-api
2026-04-13T14:26:06.120491+00:00 | Crazy | Aerosmith | source:amperwave-api
2026-04-13T14:26:41.993893+00:00 | Blinded By The Light | Manfred Manns Earth Band | source:amperwave-api
2026-04-13T14:27:17.492983+00:00 | Blinded By The Light | Manfred Manns Earth Band | source:amperwave-api
2026-04-13T14:27:53.369766+00:00 | Blinded By The Light | Manfred Manns Earth Band | source:amperwave-api
2026-04-13T14:28:30.248459+00:00 | Blinded By The Light | Manfred Manns Earth Band | source:amperwave-api
2026-04-13T14:29:33.656282+00:00 | Blinded By The Light | Manfred Manns Earth Band | source:amperwave-api
2026-04-13T14:30:11.458352+00:00 | Blinded By The Light | Manfred Manns Earth Band | source:amperwave-api
2026-04-13T14:30:47.718325+00:00 | Blinded By The Light | Manfred Manns Earth Band | source:amperwave-api
2026-04-13T14:31:25.008186+00:00 | Blinded By The Light | Manfred Manns Earth Band | source:amperwave-api
2026-04-13T14:32:00.315162+00:00 | Blinded By The Light | Manfred Manns Earth Band | source:amperwave-api
2026-04-13T14:32:35.854431+00:00 | Blinded By The Light | Manfred Manns Earth Band | source:amperwave-api
2026-04-13T14:33:34.885438+00:00 | Blinded By The Light | Manfred Manns Earth Band | source:amperwave-api
2026-04-13T14:34:09.961170+00:00 | Blinded By The Light | Manfred Manns Earth Band | source:amperwave-api
2026-04-13T14:34:53.569018+00:00 | Blinded By The Light | Manfred Manns Earth Band | source:amperwave-api
2026-04-13T14:35:29.630946+00:00 | Blinded By The Light | Manfred Manns Earth Band | source:amperwave-api
2026-04-13T14:36:05.115294+00:00 | Blinded By The Light | Manfred Manns Earth Band | source:amperwave-api
2026-04-13T14:36:44.794241+00:00 | Blinded By The Light | Manfred Manns Earth Band | source:amperwave-api
2026-04-13T14:37:19.840083+00:00 | Blinded By The Light | Manfred Manns Earth Band | source:amperwave-api
2026-04-13T14:38:23.965557+00:00 | Blinded By The Light | Manfred Manns Earth Band | source:amperwave-api
2026-04-13T14:39:01.654369+00:00 | Blinded By The Light | Manfred Manns Earth Band | source:amperwave-api
2026-04-13T14:39:36.262579+00:00 | Blinded By The Light | Manfred Manns Earth Band | source:amperwave-api
2026-04-13T14:40:14.113131+00:00 | Blinded By The Light | Manfred Manns Earth Band | source:amperwave-api
2026-04-13T14:40:49.970321+00:00 | Blinded By The Light | Manfred Manns Earth Band | source:amperwave-api
2026-04-13T14:41:25.124966+00:00 | Blinded By The Light | Manfred Manns Earth Band | source:amperwave-api
2026-04-13T14:42:02.757570+00:00 | Blinded By The Light | Manfred Manns Earth Band | source:amperwave-api
2026-04-13T14:42:38.295557+00:00 | Blinded By The Light | Manfred Manns Earth Band | source:amperwave-api
2026-04-13T14:43:15.682668+00:00 | Blinded By The Light | Manfred Manns Earth Band | source:amperwave-api
2026-04-13T14:43:51.165937+00:00 | Schools Out | Alice Cooper | source:amperwave-api
2026-04-13T14:44:27.695374+00:00 | Schools Out | Alice Cooper | source:amperwave-api
2026-04-13T14:45:03.068230+00:00 | Schools Out | Alice Cooper | source:amperwave-api
2026-04-13T14:45:44.110584+00:00 | Schools Out | Alice Cooper | source:amperwave-api
2026-04-13T14:46:55.369188+00:00 | Schools Out | Alice Cooper | source:amperwave-api
2026-04-13T14:47:30.650937+00:00 | Foolin | Def Leppard | source:amperwave-api
2026-04-13T14:48:41.819571+00:00 | Foolin | Def Leppard | source:amperwave-api
2026-04-13T14:50:01.788998+00:00 | Foolin | Def Leppard | source:amperwave-api
2026-04-13T14:50:41.370661+00:00 | Foolin | Def Leppard | source:amperwave-api
2026-04-13T14:51:16.322846+00:00 | Foolin | Def Leppard | source:amperwave-api
2026-04-13T14:52:27.823453+00:00 | Foolin | Def Leppard | source:amperwave-api
2026-04-13T14:53:23.373905+00:00 | Foolin | Def Leppard | source:amperwave-api
2026-04-13T14:54:21.040443+00:00 | Foolin | Def Leppard | source:amperwave-api
2026-04-13T14:54:56.843538+00:00 | Foolin | Def Leppard | source:amperwave-api
2026-04-13T14:55:42.617810+00:00 | Foolin | Def Leppard | source:amperwave-api
2026-04-13T14:56:18.083432+00:00 | Foolin | Def Leppard | source:amperwave-api
2026-04-13T14:56:53.282723+00:00 | Foolin | Def Leppard | source:amperwave-api
2026-04-13T14:57:28.819953+00:00 | Foolin | Def Leppard | source:amperwave-api
2026-04-13T14:58:04.769275+00:00 | Foolin | Def Leppard | source:amperwave-api
2026-04-13T14:58:39.946789+00:00 | Lithium | Nirvana | source:amperwave-api
2026-04-13T14:59:15.626001+00:00 | Lithium | Nirvana | source:amperwave-api
2026-04-13T14:59:50.662196+00:00 | Lithium | Nirvana | source:amperwave-api
2026-04-13T15:00:25.944599+00:00 | Lithium | Nirvana | source:amperwave-api
2026-04-13T15:01:02.054604+00:00 | Lithium | Nirvana | source:amperwave-api
2026-04-13T15:01:37.670745+00:00 | Lithium | Nirvana | source:amperwave-api
2026-04-13T15:02:13.125798+00:00 | Lithium | Nirvana | source:amperwave-api
2026-04-13T15:02:48.381382+00:00 | Lithium | Nirvana | source:amperwave-api
2026-04-13T15:03:34.251818+00:00 | Jungle Love | Steve Miller Band | source:amperwave-api
2026-04-13T15:04:09.777934+00:00 | Jungle Love | Steve Miller Band | source:amperwave-api
2026-04-13T15:04:45.250467+00:00 | Jungle Love | Steve Miller Band | source:amperwave-api
2026-04-13T15:05:24.494078+00:00 | Jungle Love | Steve Miller Band | source:amperwave-api
2026-04-13T15:06:00.659329+00:00 | Jungle Love | Steve Miller Band | source:amperwave-api
2026-04-13T15:07:02.656271+00:00 | Nothing Else Matters | Metallica | source:amperwave-api
2026-04-13T15:07:39.649095+00:00 | Nothing Else Matters | Metallica | source:amperwave-api
2026-04-13T15:08:15.145656+00:00 | Nothing Else Matters | Metallica | source:amperwave-api
2026-04-13T15:08:55.167734+00:00 | Nothing Else Matters | Metallica | source:amperwave-api
2026-04-13T15:09:30.477667+00:00 | Nothing Else Matters | Metallica | source:amperwave-api
2026-04-13T15:10:05.451497+00:00 | Nothing Else Matters | Metallica | source:amperwave-api
2026-04-13T15:10:59.537060+00:00 | Nothing Else Matters | Metallica | source:amperwave-api
2026-04-13T15:11:34.974952+00:00 | Nothing Else Matters | Metallica | source:amperwave-api
2026-04-13T15:12:23.736658+00:00 | Nothing Else Matters | Metallica | source:amperwave-api
2026-04-13T15:12:58.492638+00:00 | Purple Haze | Jimi Hendrix | source:amperwave-api
2026-04-13T15:13:34.486047+00:00 | Purple Haze | Jimi Hendrix | source:amperwave-api
2026-04-13T15:14:09.624555+00:00 | Purple Haze | Jimi Hendrix | source:amperwave-api
2026-04-13T15:14:45.881533+00:00 | Purple Haze | Jimi Hendrix | source:amperwave-api
2026-04-13T15:15:21.584718+00:00 | Purple Haze | Jimi Hendrix | source:amperwave-api
2026-04-13T15:15:57.582275+00:00 | Paradise City | Guns N Roses | source:amperwave-api
2026-04-13T15:16:32.897718+00:00 | Paradise City | Guns N Roses | source:amperwave-api
2026-04-13T15:17:08.293855+00:00 | Paradise City | Guns N Roses | source:amperwave-api
2026-04-13T15:17:43.663813+00:00 | Paradise City | Guns N Roses | source:amperwave-api
2026-04-13T15:18:19.331234+00:00 | Paradise City | Guns N Roses | source:amperwave-api
2026-04-13T15:18:56.845057+00:00 | Paradise City | Guns N Roses | source:amperwave-api
2026-04-13T15:19:32.139655+00:00 | Paradise City | Guns N Roses | source:amperwave-api
2026-04-13T15:20:32.687701+00:00 | Paradise City | Guns N Roses | source:amperwave-api
2026-04-13T15:21:07.850648+00:00 | Paradise City | Guns N Roses | source:amperwave-api
2026-04-13T15:21:42.940528+00:00 | Paradise City | Guns N Roses | source:amperwave-api
2026-04-13T15:22:19.140172+00:00 | Paradise City | Guns N Roses | source:amperwave-api
2026-04-13T15:22:56.920184+00:00 | Paradise City | Guns N Roses | source:amperwave-api
2026-04-13T15:23:56.948583+00:00 | Glycerine | Bush | source:amperwave-api
2026-04-13T15:24:32.522786+00:00 | Glycerine | Bush | source:amperwave-api
2026-04-13T15:25:07.987940+00:00 | Glycerine | Bush | source:amperwave-api
2026-04-13T15:25:46.202774+00:00 | Glycerine | Bush | source:amperwave-api
2026-04-13T15:26:22.151262+00:00 | Glycerine | Bush | source:amperwave-api
2026-04-13T15:26:57.522289+00:00 | Glycerine | Bush | source:amperwave-api
2026-04-13T15:27:58.904641+00:00 | Surrender | Cheap Trick | source:amperwave-api
2026-04-13T15:28:33.948682+00:00 | Surrender | Cheap Trick | source:amperwave-api
2026-04-13T15:29:11.147667+00:00 | Surrender | Cheap Trick | source:amperwave-api
2026-04-13T15:29:46.255390+00:00 | Surrender | Cheap Trick | source:amperwave-api
2026-04-13T15:30:21.550178+00:00 | Surrender | Cheap Trick | source:amperwave-api
2026-04-13T15:30:55.997262+00:00 | Surrender | Cheap Trick | source:amperwave-api
2026-04-13T15:31:31.350298+00:00 | Surrender | Cheap Trick | source:amperwave-api
2026-04-13T15:32:06.488003+00:00 | Hot For Teacher | Van Halen | source:amperwave-api
2026-04-13T15:32:41.316288+00:00 | Hot For Teacher | Van Halen | source:amperwave-api
2026-04-13T15:33:15.531698+00:00 | Hot For Teacher | Van Halen | source:amperwave-api
2026-04-13T15:33:51.721226+00:00 | Hot For Teacher | Van Halen | source:amperwave-api
2026-04-13T15:34:26.800824+00:00 | Hot For Teacher | Van Halen | source:amperwave-api
2026-04-13T15:35:01.790199+00:00 | Hot For Teacher | Van Halen | source:amperwave-api
2026-04-13T15:35:37.034422+00:00 | Hot For Teacher | Van Halen | source:amperwave-api
2026-04-13T15:36:33.016394+00:00 | Hot For Teacher | Van Halen | source:amperwave-api
2026-04-13T15:37:08.137625+00:00 | Hot For Teacher | Van Halen | source:amperwave-api
2026-04-13T15:37:42.594681+00:00 | Hot For Teacher | Van Halen | source:amperwave-api
2026-04-13T15:38:17.585621+00:00 | Hot For Teacher | Van Halen | source:amperwave-api
2026-04-13T15:38:52.668208+00:00 | Hot For Teacher | Van Halen | source:amperwave-api
2026-04-13T15:39:27.925438+00:00 | Hot For Teacher | Van Halen | source:amperwave-api
2026-04-13T15:40:28.429072+00:00 | Hot For Teacher | Van Halen | source:amperwave-api
2026-04-13T15:41:03.831773+00:00 | Hot For Teacher | Van Halen | source:amperwave-api
2026-04-13T15:41:40.940079+00:00 | Hot For Teacher | Van Halen | source:amperwave-api
2026-04-13T15:42:17.024993+00:00 | Hot For Teacher | Van Halen | source:amperwave-api
2026-04-13T15:42:52.077424+00:00 | Hot For Teacher | Van Halen | source:amperwave-api
2026-04-13T15:43:27.408155+00:00 | Hot For Teacher | Van Halen | source:amperwave-api
2026-04-13T15:44:04.323782+00:00 | Hot For Teacher | Van Halen | source:amperwave-api
2026-04-13T15:44:39.550798+00:00 | Rock And Roll Hoochie Koo | Rick Derringer | source:amperwave-api
2026-04-13T15:45:17.873987+00:00 | Rock And Roll Hoochie Koo | Rick Derringer | source:amperwave-api
2026-04-13T15:45:55.013868+00:00 | Rock And Roll Hoochie Koo | Rick Derringer | source:amperwave-api
2026-04-13T15:46:30.893041+00:00 | Rock And Roll Hoochie Koo | Rick Derringer | source:amperwave-api
2026-04-13T15:47:05.740539+00:00 | Rock And Roll Hoochie Koo | Rick Derringer | source:amperwave-api
2026-04-13T15:47:41.028961+00:00 | Rock And Roll Hoochie Koo | Rick Derringer | source:amperwave-api
2026-04-13T15:48:16.808812+00:00 | Runaway | Bon Jovi | source:amperwave-api
2026-04-13T15:48:51.460717+00:00 | Runaway | Bon Jovi | source:amperwave-api
2026-04-13T15:49:26.736871+00:00 | Runaway | Bon Jovi | source:amperwave-api
2026-04-13T15:50:01.457800+00:00 | Runaway | Bon Jovi | source:amperwave-api
2026-04-13T15:50:36.874469+00:00 | Runaway | Bon Jovi | source:amperwave-api
2026-04-13T15:51:12.692187+00:00 | Runaway | Bon Jovi | source:amperwave-api
2026-04-13T15:51:47.849045+00:00 | Runaway | Bon Jovi | source:amperwave-api
2026-04-13T15:52:22.544561+00:00 | Runaway | Bon Jovi | source:amperwave-api
2026-04-13T15:52:57.253565+00:00 | Runaway | Bon Jovi | source:amperwave-api
2026-04-13T15:53:33.633433+00:00 | Runaway | Bon Jovi | source:amperwave-api
2026-04-13T15:54:08.940431+00:00 | Runaway | Bon Jovi | source:amperwave-api
2026-04-13T15:54:43.901877+00:00 | Runaway | Bon Jovi | source:amperwave-api
2026-04-13T15:55:19.162270+00:00 | Runaway | Bon Jovi | source:amperwave-api
2026-04-13T15:55:54.879709+00:00 | Runaway | Bon Jovi | source:amperwave-api
2026-04-13T15:56:29.690187+00:00 | Runaway | Bon Jovi | source:amperwave-api
2026-04-13T15:57:24.864629+00:00 | Runaway | Bon Jovi | source:amperwave-api
2026-04-13T15:57:59.698827+00:00 | Runaway | Bon Jovi | source:amperwave-api
2026-04-13T15:58:47.217768+00:00 | Runaway | Bon Jovi | source:amperwave-api
2026-04-13T15:59:23.127299+00:00 | Runaway | Bon Jovi | source:amperwave-api
2026-04-13T15:59:57.874286+00:00 | My Best Friends Girl | Cars | source:amperwave-api
2026-04-13T16:00:34.646441+00:00 | My Best Friends Girl | Cars | source:amperwave-api
2026-04-13T16:01:09.556566+00:00 | My Best Friends Girl | Cars | source:amperwave-api
2026-04-13T16:02:09.151863+00:00 | My Best Friends Girl | Cars | source:amperwave-api
2026-04-13T16:02:50.013840+00:00 | My Best Friends Girl | Cars | source:amperwave-api
2026-04-13T16:03:25.039628+00:00 | Living After Midnight | Judas Priest | source:amperwave-api
2026-04-13T16:04:00.024302+00:00 | Living After Midnight | Judas Priest | source:amperwave-api
2026-04-13T16:04:35.853765+00:00 | Living After Midnight | Judas Priest | source:amperwave-api
2026-04-13T16:05:11.296022+00:00 | Living After Midnight | Judas Priest | source:amperwave-api
2026-04-13T16:05:46.522369+00:00 | Living After Midnight | Judas Priest | source:amperwave-api
2026-04-13T16:06:22.109936+00:00 | Living After Midnight | Judas Priest | source:amperwave-api
2026-04-13T16:06:56.844635+00:00 | Hot Blooded | Foreigner | source:amperwave-api
2026-04-13T16:07:31.657169+00:00 | Hot Blooded | Foreigner | source:amperwave-api
2026-04-13T16:08:06.890266+00:00 | Hot Blooded | Foreigner | source:amperwave-api
